member_id,MBR_NAME,party,topic_name,topic_vote_events,eligible_topic_events,party_break_events,cross_party_events,cross_party_pct
H0295,Kelly K. Convirs-Fowler,D,Educational Institutions,1,1,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Land Development and Use,1,1,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Property and Conveyances,2,1,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,Solar Energy,1,1,0,0,0.0
H0295,Kelly K. Convirs-Fowler,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0297,Elizabeth R. Guzman,D,Arts and Humanities,2,1,0,0,0.0
H0297,Elizabeth R. Guzman,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0297,Elizabeth R. Guzman,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0297,Elizabeth R. Guzman,D,Courts Not of Record,1,1,0,0,0.0
H0297,Elizabeth R. Guzman,D,Educational Institutions,1,1,0,0,0.0
H0297,Elizabeth R. Guzman,D,General Assembly,1,1,0,0,0.0
H0297,Elizabeth R. Guzman,D,Land Development and Use,1,1,0,0,0.0
H0297,Elizabeth R. Guzman,D,Motor Vehicles,2,1,0,0,0.0
H0297,Elizabeth R. Guzman,D,Solar Energy,1,1,0,0,0.0
H0297,Elizabeth R. Guzman,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0297,Elizabeth R. Guzman,D,Wind Energy,1,1,0,0,0.0
H0301,David A. Reid,D,Arts and Humanities,1,1,0,0,0.0
H0301,David A. Reid,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0301,David A. Reid,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0301,David A. Reid,D,Courts Not of Record,1,1,0,0,0.0
H0301,David A. Reid,D,Educational Institutions,1,1,0,0,0.0
H0301,David A. Reid,D,Land Development and Use,1,1,0,0,0.0
H0301,David A. Reid,D,Solar Energy,1,1,0,0,0.0
H0301,David A. Reid,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0305,Kathy K.L. Tran,D,Arts and Humanities,1,1,0,0,0.0
H0305,Kathy K.L. Tran,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0305,Kathy K.L. Tran,D,Courts Not of Record,1,1,0,0,0.0
H0305,Kathy K.L. Tran,D,General Assembly,1,1,0,0,0.0
H0305,Kathy K.L. Tran,D,Land Development and Use,1,1,0,0,0.0
H0305,Kathy K.L. Tran,D,Motor Vehicles,1,1,0,0,0.0
H0305,Kathy K.L. Tran,D,Solar Energy,1,1,0,0,0.0
H0305,Kathy K.L. Tran,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0308,Joseph P. McNamara,R,Arts and Humanities,1,1,0,0,0.0
H0308,Joseph P. McNamara,R,Child Care,1,1,0,0,0.0
H0308,Joseph P. McNamara,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0308,Joseph P. McNamara,R,"Counties, Cities, and Towns",2,1,0,0,0.0
H0308,Joseph P. McNamara,R,Courts Not of Record,1,1,0,0,0.0
H0308,Joseph P. McNamara,R,Educational Institutions,1,1,0,0,0.0
H0308,Joseph P. McNamara,R,General Assembly,1,1,0,0,0.0
H0308,Joseph P. McNamara,R,Land Development and Use,2,1,0,0,0.0
H0308,Joseph P. McNamara,R,Motor Vehicles,1,1,0,0,0.0
H0308,Joseph P. McNamara,R,Solar Energy,2,1,0,0,0.0
H0308,Joseph P. McNamara,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0308,Joseph P. McNamara,R,Wind Energy,1,1,1,0,0.0
H0311,Alex Q. Askew,D,Arts and Humanities,1,1,0,0,0.0
H0311,Alex Q. Askew,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0311,Alex Q. Askew,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0311,Alex Q. Askew,D,Courts Not of Record,1,1,0,0,0.0
H0311,Alex Q. Askew,D,Educational Institutions,1,1,0,0,0.0
H0311,Alex Q. Askew,D,General Assembly,1,1,0,0,0.0
H0311,Alex Q. Askew,D,Land Development and Use,2,1,0,0,0.0
H0311,Alex Q. Askew,D,Motor Vehicles,1,1,0,0,0.0
H0311,Alex Q. Askew,D,Solar Energy,2,1,0,0,0.0
H0311,Alex Q. Askew,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0314,Joshua G. Cole,D,Child Care,1,1,0,0,0.0
H0314,Joshua G. Cole,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0314,Joshua G. Cole,D,Courts Not of Record,1,1,0,0,0.0
H0314,Joshua G. Cole,D,Land Development and Use,1,1,0,0,0.0
H0314,Joshua G. Cole,D,Motor Vehicles,1,1,0,0,0.0
H0314,Joshua G. Cole,D,Solar Energy,1,1,0,0,0.0
H0314,Joshua G. Cole,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0314,Joshua G. Cole,D,Wind Energy,1,1,0,0,0.0
H0317,Dan I. Helmer,D,Arts and Humanities,1,1,0,0,0.0
H0317,Dan I. Helmer,D,Child Care,1,1,0,0,0.0
H0317,Dan I. Helmer,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0317,Dan I. Helmer,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0317,Dan I. Helmer,D,Courts Not of Record,1,1,0,0,0.0
H0317,Dan I. Helmer,D,Educational Institutions,1,1,0,0,0.0
H0317,Dan I. Helmer,D,General Assembly,1,1,0,0,0.0
H0317,Dan I. Helmer,D,Land Development and Use,2,1,0,0,0.0
H0317,Dan I. Helmer,D,Motor Vehicles,1,1,0,0,0.0
H0317,Dan I. Helmer,D,Solar Energy,2,1,0,0,0.0
H0317,Dan I. Helmer,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0321,Chris S. Runion,R,Arts and Humanities,1,1,0,0,0.0
H0321,Chris S. Runion,R,Child Care,1,1,0,0,0.0
H0321,Chris S. Runion,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0321,Chris S. Runion,R,Courts Not of Record,1,1,0,0,0.0
H0321,Chris S. Runion,R,Educational Institutions,1,1,0,0,0.0
H0321,Chris S. Runion,R,Motor Vehicles,1,1,0,0,0.0
H0321,Chris S. Runion,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0322,Don Scott,D,Arts and Humanities,1,1,0,0,0.0
H0322,Don Scott,D,Child Care,1,1,0,0,0.0
H0322,Don Scott,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0322,Don Scott,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0322,Don Scott,D,Courts Not of Record,1,1,0,0,0.0
H0322,Don Scott,D,Educational Institutions,1,1,0,0,0.0
H0322,Don Scott,D,General Assembly,1,1,0,0,0.0
H0322,Don Scott,D,Land Development and Use,1,1,0,0,0.0
H0322,Don Scott,D,Motor Vehicles,1,1,0,0,0.0
H0322,Don Scott,D,Solar Energy,1,1,0,0,0.0
H0322,Don Scott,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0322,Don Scott,D,Wind Energy,1,1,0,0,0.0
H0323,Shelly A. Simonds,D,Arts and Humanities,1,1,0,0,0.0
H0323,Shelly A. Simonds,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0323,Shelly A. Simonds,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0323,Shelly A. Simonds,D,Courts Not of Record,1,1,0,0,0.0
H0323,Shelly A. Simonds,D,Educational Institutions,1,1,0,0,0.0
H0323,Shelly A. Simonds,D,General Assembly,1,1,0,0,0.0
H0323,Shelly A. Simonds,D,Land Development and Use,2,1,0,0,0.0
H0323,Shelly A. Simonds,D,Motor Vehicles,1,1,0,0,0.0
H0323,Shelly A. Simonds,D,Solar Energy,2,1,0,0,0.0
H0323,Shelly A. Simonds,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0325,Wendell S. Walker,R,Arts and Humanities,1,1,0,0,0.0
H0325,Wendell S. Walker,R,Child Care,1,1,0,0,0.0
H0325,Wendell S. Walker,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0325,Wendell S. Walker,R,Courts Not of Record,1,1,0,0,0.0
H0325,Wendell S. Walker,R,General Assembly,1,1,0,0,0.0
H0325,Wendell S. Walker,R,Land Development and Use,1,1,0,0,0.0
H0325,Wendell S. Walker,R,Motor Vehicles,1,1,0,0,0.0
H0325,Wendell S. Walker,R,Solar Energy,1,1,0,0,0.0
H0325,Wendell S. Walker,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0325,Wendell S. Walker,R,Wind Energy,1,1,0,0,0.0
H0327,Rodney T. Willett,D,Arts and Humanities,1,1,0,0,0.0
H0327,Rodney T. Willett,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0327,Rodney T. Willett,D,Courts Not of Record,1,1,0,0,0.0
H0327,Rodney T. Willett,D,General Assembly,1,1,0,0,0.0
H0327,Rodney T. Willett,D,Land Development and Use,1,1,0,0,0.0
H0327,Rodney T. Willett,D,Motor Vehicles,1,1,0,0,0.0
H0327,Rodney T. Willett,D,Solar Energy,1,1,0,0,0.0
H0327,Rodney T. Willett,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0328,Scott A. Wyatt,R,Arts and Humanities,1,1,0,0,0.0
H0328,Scott A. Wyatt,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0328,Scott A. Wyatt,R,Courts Not of Record,1,1,0,0,0.0
H0328,Scott A. Wyatt,R,Educational Institutions,1,1,0,0,0.0
H0328,Scott A. Wyatt,R,General Assembly,1,1,0,0,0.0
H0328,Scott A. Wyatt,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0329,Bill Wiley,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0329,Bill Wiley,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0329,Bill Wiley,R,Courts Not of Record,1,1,0,0,0.0
H0329,Bill Wiley,R,Educational Institutions,1,1,0,0,0.0
H0329,Bill Wiley,R,General Assembly,1,1,0,0,0.0
H0329,Bill Wiley,R,Land Development and Use,1,1,0,0,0.0
H0329,Bill Wiley,R,Solar Energy,1,1,0,0,0.0
H0329,Bill Wiley,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0330,Candi Mundon King,D,Administration of Government,1,1,0,0,0.0
H0330,Candi Mundon King,D,Domestic Relations,1,1,0,0,0.0
H0330,Candi Mundon King,D,General Assembly,1,1,0,0,0.0
H0333,Jason S. Ballard,R,Arts and Humanities,1,1,0,0,0.0
H0333,Jason S. Ballard,R,Child Care,1,1,0,0,0.0
H0333,Jason S. Ballard,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0333,Jason S. Ballard,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0333,Jason S. Ballard,R,Educational Institutions,1,1,0,0,0.0
H0333,Jason S. Ballard,R,General Assembly,1,1,0,0,0.0
H0333,Jason S. Ballard,R,Land Development and Use,1,1,0,0,0.0
H0333,Jason S. Ballard,R,Solar Energy,1,1,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Contraceptives,1,1,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,General Assembly,1,1,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Health,1,1,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Local Government and Officials,1,1,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,"Pensions, Benefits, and Retirement",1,1,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,Public Service Companies,1,1,0,0,0.0
H0334,Elizabeth B. Bennett-Parker,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0335,Mike A. Cherry,R,Arts and Humanities,1,1,0,0,0.0
H0335,Mike A. Cherry,R,Courts Not of Record,1,1,0,0,0.0
H0335,Mike A. Cherry,R,Motor Vehicles,1,1,0,0,0.0
H0335,Mike A. Cherry,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0335,Mike A. Cherry,R,Wind Energy,1,1,0,0,0.0
H0336,Nadarius E. Clark,D,Arts and Humanities,1,1,1,0,0.0
H0336,Nadarius E. Clark,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0336,Nadarius E. Clark,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0336,Nadarius E. Clark,D,Courts Not of Record,1,1,0,0,0.0
H0336,Nadarius E. Clark,D,Educational Institutions,1,1,0,0,0.0
H0336,Nadarius E. Clark,D,General Assembly,1,1,0,0,0.0
H0336,Nadarius E. Clark,D,Land Development and Use,1,1,0,0,0.0
H0336,Nadarius E. Clark,D,Motor Vehicles,1,1,0,0,0.0
H0336,Nadarius E. Clark,D,Solar Energy,1,1,0,0,0.0
H0336,Nadarius E. Clark,D,Trade and Commerce,3,1,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Arts and Humanities,1,1,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Child Care,1,1,0,0,0.0
H0340,Michelle Lopes Maldonado,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0340,Michelle Lopes Maldonado,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Educational Institutions,1,1,0,0,0.0
H0340,Michelle Lopes Maldonado,D,General Assembly,1,1,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Land Development and Use,1,1,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Motor Vehicles,1,1,0,0,0.0
H0340,Michelle Lopes Maldonado,D,Solar Energy,1,1,0,0,0.0
H0342,Phillip A. Scott,R,Arts and Humanities,1,1,0,0,0.0
H0342,Phillip A. Scott,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0342,Phillip A. Scott,R,Courts Not of Record,1,1,0,0,0.0
H0342,Phillip A. Scott,R,Land Development and Use,1,1,0,0,0.0
H0342,Phillip A. Scott,R,Motor Vehicles,1,1,0,0,0.0
H0342,Phillip A. Scott,R,Solar Energy,1,1,0,0,0.0
H0342,Phillip A. Scott,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0342,Phillip A. Scott,R,Wind Energy,1,1,1,0,0.0
H0343,Briana D. Sewell,D,Arts and Humanities,1,1,0,0,0.0
H0343,Briana D. Sewell,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0343,Briana D. Sewell,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0343,Briana D. Sewell,D,Courts Not of Record,1,1,0,0,0.0
H0343,Briana D. Sewell,D,Educational Institutions,1,1,0,0,0.0
H0343,Briana D. Sewell,D,General Assembly,1,1,0,0,0.0
H0343,Briana D. Sewell,D,Land Development and Use,2,1,0,0,0.0
H0343,Briana D. Sewell,D,Solar Energy,2,1,0,0,0.0
H0343,Briana D. Sewell,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0344,Irene Shin,D,Arts and Humanities,1,1,0,0,0.0
H0344,Irene Shin,D,Child Care,1,1,0,0,0.0
H0344,Irene Shin,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0344,Irene Shin,D,Courts Not of Record,1,1,0,0,0.0
H0344,Irene Shin,D,Domestic Relations,2,1,0,0,0.0
H0344,Irene Shin,D,General Assembly,1,1,0,0,0.0
H0344,Irene Shin,D,Land Development and Use,2,1,0,0,0.0
H0344,Irene Shin,D,Motor Vehicles,1,1,0,0,0.0
H0344,Irene Shin,D,Solar Energy,2,1,0,0,0.0
H0344,Irene Shin,D,Trade and Commerce,2,1,0,0,0.0
H0344,Irene Shin,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0345,Anne Ferrell Tata,R,Arts and Humanities,1,1,0,0,0.0
H0345,Anne Ferrell Tata,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0345,Anne Ferrell Tata,R,"Counties, Cities, and Towns",2,1,0,0,0.0
H0345,Anne Ferrell Tata,R,Courts Not of Record,1,1,0,0,0.0
H0345,Anne Ferrell Tata,R,Educational Institutions,1,1,0,0,0.0
H0345,Anne Ferrell Tata,R,General Assembly,1,1,0,0,0.0
H0345,Anne Ferrell Tata,R,Land Development and Use,2,1,0,0,0.0
H0345,Anne Ferrell Tata,R,Motor Vehicles,1,1,0,0,0.0
H0345,Anne Ferrell Tata,R,Solar Energy,2,1,0,0,0.0
H0345,Anne Ferrell Tata,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0345,Anne Ferrell Tata,R,Wind Energy,1,1,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Arts and Humanities,1,1,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Child Care,1,1,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Courts Not of Record,1,1,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Land Development and Use,1,1,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Motor Vehicles,1,1,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Solar Energy,1,1,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,Wind Energy,1,1,0,0,0.0
H0348,Wren M. Williams,R,Arts and Humanities,1,1,0,0,0.0
H0348,Wren M. Williams,R,Child Care,1,1,0,0,0.0
H0348,Wren M. Williams,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0348,Wren M. Williams,R,General Assembly,1,1,0,0,0.0
H0348,Wren M. Williams,R,Land Development and Use,1,1,0,0,0.0
H0348,Wren M. Williams,R,Motor Vehicles,1,1,0,0,0.0
H0348,Wren M. Williams,R,Solar Energy,1,1,0,0,0.0
H0348,Wren M. Williams,R,Wind Energy,3,1,0,0,0.0
H0349,Jackie H. Glass,D,Arts and Humanities,1,1,0,0,0.0
H0349,Jackie H. Glass,D,Child Care,1,1,0,0,0.0
H0349,Jackie H. Glass,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0349,Jackie H. Glass,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0349,Jackie H. Glass,D,Courts Not of Record,1,1,0,0,0.0
H0349,Jackie H. Glass,D,Educational Institutions,1,1,0,0,0.0
H0349,Jackie H. Glass,D,Land Development and Use,1,1,0,0,0.0
H0349,Jackie H. Glass,D,Solar Energy,1,1,0,0,0.0
H0349,Jackie H. Glass,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0349,Jackie H. Glass,D,Wind Energy,1,1,0,0,0.0
H0350,Ellen H. McLaughlin,R,Arts and Humanities,2,1,0,0,0.0
H0350,Ellen H. McLaughlin,R,Courts Not of Record,1,1,0,0,0.0
H0350,Ellen H. McLaughlin,R,General Assembly,1,1,0,0,0.0
H0350,Ellen H. McLaughlin,R,Motor Vehicles,1,1,0,0,0.0
H0350,Ellen H. McLaughlin,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0351,Holly M. Seibold,D,Child Care,1,1,0,0,0.0
H0351,Holly M. Seibold,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0351,Holly M. Seibold,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0351,Holly M. Seibold,D,Courts Not of Record,1,1,0,0,0.0
H0351,Holly M. Seibold,D,Educational Institutions,1,1,0,0,0.0
H0351,Holly M. Seibold,D,General Assembly,1,1,0,0,0.0
H0351,Holly M. Seibold,D,Land Development and Use,1,1,0,0,0.0
H0351,Holly M. Seibold,D,Motor Vehicles,1,1,0,0,0.0
H0351,Holly M. Seibold,D,Solar Energy,1,1,0,0,0.0
H0351,Holly M. Seibold,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0351,Holly M. Seibold,D,Wind Energy,1,1,0,0,0.0
H0353,Bonita G. Anthony,D,Arts and Humanities,1,1,0,0,0.0
H0353,Bonita G. Anthony,D,Child Care,1,1,0,0,0.0
H0353,Bonita G. Anthony,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0353,Bonita G. Anthony,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0353,Bonita G. Anthony,D,Courts Not of Record,1,1,0,0,0.0
H0353,Bonita G. Anthony,D,Educational Institutions,1,1,0,0,0.0
H0353,Bonita G. Anthony,D,Land Development and Use,1,1,0,0,0.0
H0353,Bonita G. Anthony,D,Solar Energy,1,1,0,0,0.0
H0353,Bonita G. Anthony,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0354,Katrina Callsen,D,Child Care,1,1,0,0,0.0
H0354,Katrina Callsen,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0354,Katrina Callsen,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0354,Katrina Callsen,D,Educational Institutions,1,1,0,0,0.0
H0354,Katrina Callsen,D,General Assembly,1,1,0,0,0.0
H0354,Katrina Callsen,D,Land Development and Use,1,1,0,0,0.0
H0354,Katrina Callsen,D,Motor Vehicles,1,1,0,0,0.0
H0354,Katrina Callsen,D,Solar Energy,1,1,0,0,0.0
H0354,Katrina Callsen,D,Wind Energy,1,1,0,0,0.0
H0355,Laura Jane Cohen,D,Arts and Humanities,1,1,0,0,0.0
H0355,Laura Jane Cohen,D,Child Care,1,1,0,0,0.0
H0355,Laura Jane Cohen,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0355,Laura Jane Cohen,D,Courts Not of Record,1,1,0,0,0.0
H0355,Laura Jane Cohen,D,General Assembly,1,1,0,0,0.0
H0355,Laura Jane Cohen,D,Land Development and Use,2,1,0,0,0.0
H0355,Laura Jane Cohen,D,Motor Vehicles,1,1,0,0,0.0
H0355,Laura Jane Cohen,D,"Pensions, Benefits, and Retirement",2,1,0,0,0.0
H0355,Laura Jane Cohen,D,Solar Energy,2,1,0,0,0.0
H0355,Laura Jane Cohen,D,Trade and Commerce,2,1,0,0,0.0
H0355,Laura Jane Cohen,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0356,Rae Cousins,D,Arts and Humanities,1,1,0,0,0.0
H0356,Rae Cousins,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0356,Rae Cousins,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0356,Rae Cousins,D,Educational Institutions,1,1,0,0,0.0
H0356,Rae Cousins,D,General Assembly,1,1,0,0,0.0
H0356,Rae Cousins,D,Land Development and Use,1,1,0,0,0.0
H0356,Rae Cousins,D,Motor Vehicles,1,1,0,0,0.0
H0356,Rae Cousins,D,Solar Energy,1,1,0,0,0.0
H0357,Will Davis,R,Arts and Humanities,1,1,0,0,0.0
H0357,Will Davis,R,Child Care,1,1,0,0,0.0
H0357,Will Davis,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0357,Will Davis,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0357,Will Davis,R,Educational Institutions,1,1,0,0,0.0
H0357,Will Davis,R,General Assembly,1,1,0,0,0.0
H0357,Will Davis,R,Land Development and Use,1,1,0,0,0.0
H0357,Will Davis,R,Motor Vehicles,1,1,0,0,0.0
H0357,Will Davis,R,Solar Energy,1,1,0,0,0.0
H0357,Will Davis,R,Wind Energy,1,1,0,0,0.0
H0360,Michael B. Feggans,D,Arts and Humanities,1,1,0,0,0.0
H0360,Michael B. Feggans,D,Child Care,1,1,0,0,0.0
H0360,Michael B. Feggans,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0360,Michael B. Feggans,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0360,Michael B. Feggans,D,Courts Not of Record,1,1,0,0,0.0
H0360,Michael B. Feggans,D,Educational Institutions,1,1,0,0,0.0
H0360,Michael B. Feggans,D,General Assembly,1,1,0,0,0.0
H0360,Michael B. Feggans,D,Land Development and Use,1,1,0,0,0.0
H0360,Michael B. Feggans,D,Solar Energy,1,1,0,0,0.0
H0360,Michael B. Feggans,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0361,Debra D. Gardner,D,Arts and Humanities,1,1,0,0,0.0
H0361,Debra D. Gardner,D,Child Care,1,1,0,0,0.0
H0361,Debra D. Gardner,D,"Commissions, Boards, and Institutions Generally",2,1,0,0,0.0
H0361,Debra D. Gardner,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0361,Debra D. Gardner,D,Courts Not of Record,1,1,0,0,0.0
H0361,Debra D. Gardner,D,Educational Institutions,2,1,0,0,0.0
H0361,Debra D. Gardner,D,General Assembly,1,1,0,0,0.0
H0361,Debra D. Gardner,D,Land Development and Use,1,1,0,0,0.0
H0361,Debra D. Gardner,D,Motor Vehicles,1,1,0,0,0.0
H0361,Debra D. Gardner,D,Solar Energy,1,1,0,0,0.0
H0361,Debra D. Gardner,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0361,Debra D. Gardner,D,Wind Energy,1,1,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Children,2,1,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Courts Not of Record,1,1,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Educational Institutions,1,1,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,General Assembly,1,1,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Public Service Companies,2,1,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0362,"Thomas A. Garrett, Jr.",R,Wind Energy,1,1,1,0,0.0
H0364,Timothy P. Griffin,R,Arts and Humanities,1,1,1,0,0.0
H0364,Timothy P. Griffin,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0364,Timothy P. Griffin,R,Courts Not of Record,1,1,0,0,0.0
H0364,Timothy P. Griffin,R,Educational Institutions,1,1,0,0,0.0
H0364,Timothy P. Griffin,R,General Assembly,1,1,0,0,0.0
H0364,Timothy P. Griffin,R,Motor Vehicles,1,1,0,0,0.0
H0364,Timothy P. Griffin,R,"Pensions, Benefits, and Retirement",2,1,0,0,0.0
H0364,Timothy P. Griffin,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0364,Timothy P. Griffin,R,Wind Energy,1,1,1,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Arts and Humanities,1,1,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Child Care,1,1,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Courts Not of Record,1,1,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Land Development and Use,1,1,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Motor Vehicles,1,1,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Solar Energy,1,1,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0365,"Rozia A. Henson, Jr.",D,Wind Energy,1,1,0,0,0.0
H0366,Phil M. Hernandez,D,Child Care,1,1,0,0,0.0
H0366,Phil M. Hernandez,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0366,Phil M. Hernandez,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0366,Phil M. Hernandez,D,Educational Institutions,1,1,0,0,0.0
H0366,Phil M. Hernandez,D,General Assembly,1,1,0,0,0.0
H0366,Phil M. Hernandez,D,Land Development and Use,1,1,0,0,0.0
