year,Bill_id,vote_id,vote_date,member_id,recorded_vote,vote_statement,intended_vote,intended_vote_explicit
2026,HB678,26110285,2026-02-16T11:10:39,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1495,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1489,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1469,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1457,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1270,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1222,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1178,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1124,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1120,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1063,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1060,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1047,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1043,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1026,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB951,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB908,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB275,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB413,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB514,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB518,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB559,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB632,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB582,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB577,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB573,26110286,2026-02-16T11:11:32,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1218,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1189,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1185,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1150,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1149,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1140,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1115,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1103,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1067,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1528,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1050,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1041,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1030,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1019,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1529,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1008,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1006,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB976,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB954,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB952,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB931,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB903,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB862,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB840,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB838,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB830,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB826,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB814,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB811,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB808,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB792,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB787,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB747,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB746,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB736,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1219,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1231,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1233,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1235,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1243,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1256,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1518,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1276,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1282,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1516,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1292,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1298,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1513,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1301,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1304,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1307,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1500,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1309,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1313,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1327,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1333,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1510,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1378,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1508,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1504,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1479,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1464,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1455,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1452,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1450,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1446,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1382,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1383,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1439,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1406,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1386,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1334,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1337,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB733,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB717,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB690,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB124,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB677,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB674,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB150,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB200,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB209,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB232,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB662,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB250,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB253,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB629,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB605,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB284,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB285,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB305,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB317,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB320,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB358,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB593,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB392,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB393,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB561,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB558,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB523,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB417,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB441,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB456,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB487,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB502,26110289,2026-02-17T10:37:03,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB747,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB787,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB792,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1050,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1041,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1030,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1019,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB808,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB811,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB814,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB826,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1008,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1006,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB830,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB838,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB840,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB862,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB903,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB931,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB209,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB232,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB250,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB253,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB284,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB285,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB305,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB317,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB320,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB358,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB392,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB976,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB954,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB952,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB393,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB417,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB441,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB124,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB150,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB200,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1529,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1528,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1518,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1516,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1513,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1500,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1510,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1508,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1504,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1479,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1464,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1455,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1452,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1450,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1446,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1439,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1406,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1386,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1383,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1382,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1378,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1337,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1334,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1333,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1327,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1313,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1309,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1307,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1304,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1301,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1298,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1292,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1282,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1276,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1256,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1243,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1235,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1233,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB746,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB736,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB733,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB717,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB690,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB677,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB674,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB662,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB629,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB605,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB593,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB561,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB558,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1067,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1103,26110289,2026-02-17T10:37:03,H0395,X,Delegate McAuliff was recorded as not voting. Intended to vote yea.,Y,True
