member_id,MBR_NAME,party,topic_name,classification,topic_status,comparable_topic_sample,robust_topic_sample,topic_vote_events_2025,topic_vote_events_2026,eligible_topic_events_2025,eligible_topic_events_2026,eligible_topic_event_change,cross_party_events_2025,cross_party_events_2026,cross_party_event_change,cross_party_pct_2025,cross_party_pct_2026,cross_party_pct_change,party_break_events_2025,party_break_events_2026,party_break_event_change,MBR_NAME_2025,MBR_NAME_2026,party_2025,party_2026
H0376,Paul V. Milde,R,Social Services,Derived from LIS bill summary,2025 only,False,False,34.0,,33.0,,,0.0,,,0.0,,,1.0,,,Paul V. Milde,,R,
H0172,Mark D. Sickles,D,Elections and Voting,Derived from LIS bill description,2025 only,False,False,31.0,,31.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0073,"Robert D. Orrock, Sr.",R,Marriage and Domestic Relations,Derived from LIS bill summary,2025 only,False,False,32.0,,30.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0313,Amanda E. Batten,R,Criminal Justice,Derived from LIS bill description,2025 only,False,False,30.0,,30.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0177,David L. Bulova,D,Marriage and Domestic Relations,Derived from LIS bill summary,2025 only,False,False,31.0,,29.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0368,Michael J. Jones,D,Social Services,Derived from LIS bill summary,2025 only,False,False,35.0,,29.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0379,David Owen,R,Marriage and Domestic Relations,Derived from LIS bill summary,2025 only,False,False,29.0,,29.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0181,C. Todd Gilbert,R,Elections and Voting,Derived from LIS bill description,2025 only,False,False,28.0,,28.0,,,0.0,,,0.0,,,2.0,,,C. Todd Gilbert,,R,
H0279,Nicholas J. Freitas,R,Technology and Data,Derived from LIS bill summary,2025 only,False,False,30.0,,28.0,,,0.0,,,0.0,,,0.0,,,Nicholas J. Freitas,,R,
H0352,"Jonathan ""Jed"" Arnold",R,Technology and Data,Derived from LIS bill summary,2025 only,False,False,28.0,,28.0,,,0.0,,,0.0,,,0.0,,,"Jonathan ""Jed"" Arnold",,R,
H0378,Chris Obenshain,R,Technology and Data,Derived from LIS bill summary,2025 only,False,False,28.0,,28.0,,,0.0,,,0.0,,,0.0,,,Chris Obenshain,,R,
H0150,"Daniel W. Marshall, III",R,Budget and Appropriations,Derived from LIS bill summary,2025 only,False,False,144.0,,25.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0367,Geary Higgins,R,Marriage and Domestic Relations,Derived from LIS bill summary,2025 only,False,False,25.0,,25.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0172,Mark D. Sickles,D,Education,Derived from LIS bill description,2025 only,False,False,26.0,,24.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0181,C. Todd Gilbert,R,Technology and Data,Derived from LIS bill summary,2025 only,False,False,24.0,,24.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0279,Nicholas J. Freitas,R,Marriage and Domestic Relations,Derived from LIS bill summary,2025 only,False,False,26.0,,24.0,,,0.0,,,0.0,,,1.0,,,Nicholas J. Freitas,,R,
H0150,"Daniel W. Marshall, III",R,Courts and Civil Law,Derived from LIS bill summary,2025 only,False,False,83.0,,23.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0376,Paul V. Milde,R,Marriage and Domestic Relations,Derived from LIS bill summary,2025 only,False,False,23.0,,23.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0150,"Daniel W. Marshall, III",R,Public Safety,Derived from LIS bill summary,2025 only,False,False,80.0,,22.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0181,C. Todd Gilbert,R,Marriage and Domestic Relations,Derived from LIS bill summary,2025 only,False,False,23.0,,22.0,,,0.0,,,0.0,,,1.0,,,C. Todd Gilbert,,R,
H0181,C. Todd Gilbert,R,Education,Derived from LIS bill description,2025 only,False,False,22.0,,21.0,,,0.0,,,0.0,,,3.0,,,C. Todd Gilbert,,R,
H0279,Nicholas J. Freitas,R,Education,Derived from LIS bill description,2025 only,False,False,25.0,,21.0,,,0.0,,,0.0,,,3.0,,,Nicholas J. Freitas,,R,
H0368,Michael J. Jones,D,Marriage and Domestic Relations,Derived from LIS bill summary,2025 only,False,False,22.0,,20.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0073,"Robert D. Orrock, Sr.",R,Education,Derived from LIS bill description,2025 only,False,False,19.0,,18.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0181,C. Todd Gilbert,R,Labor and Employment,Derived from LIS bill description,2025 only,False,False,18.0,,18.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0330,Candi Mundon King,D,Elections and Voting,Derived from LIS bill description,2025 only,False,False,19.0,,18.0,,,0.0,,,0.0,,,0.0,,,Candi Mundon King,,D,
H0330,Candi Mundon King,D,Labor and Employment,Derived from LIS bill description,2025 only,False,False,18.0,,18.0,,,0.0,,,0.0,,,0.0,,,Candi Mundon King,,D,
H0368,Michael J. Jones,D,Labor and Employment,Derived from LIS bill description,2025 only,False,False,18.0,,18.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0172,Mark D. Sickles,D,Criminal Justice,Derived from LIS bill description,2025 only,False,False,17.0,,17.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0177,David L. Bulova,D,Education,Derived from LIS bill description,2025 only,False,False,18.0,,17.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0368,Michael J. Jones,D,Elections and Voting,Derived from LIS bill description,2025 only,False,False,18.0,,17.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0177,David L. Bulova,D,Elections and Voting,Derived from LIS bill description,2025 only,False,False,16.0,,16.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0181,C. Todd Gilbert,R,Criminal Justice,Derived from LIS bill description,2025 only,False,False,16.0,,16.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0279,Nicholas J. Freitas,R,Elections and Voting,Derived from LIS bill description,2025 only,False,False,16.0,,16.0,,,0.0,,,0.0,,,2.0,,,Nicholas J. Freitas,,R,
H0313,Amanda E. Batten,R,Elections and Voting,Derived from LIS bill description,2025 only,False,False,16.0,,16.0,,,0.0,,,0.0,,,1.0,,,Amanda E. Batten,,R,
H0330,Candi Mundon King,D,Education,Derived from LIS bill description,2025 only,False,False,17.0,,16.0,,,0.0,,,0.0,,,0.0,,,Candi Mundon King,,D,
H0337,A.C. Cordoza,R,Firearms,Derived from LIS bill description,2025 only,False,False,16.0,,16.0,,,0.0,,,0.0,,,0.0,,,A.C. Cordoza,,R,
H0352,"Jonathan ""Jed"" Arnold",R,Education,Derived from LIS bill description,2025 only,False,False,17.0,,16.0,,,0.0,,,0.0,,,1.0,,,"Jonathan ""Jed"" Arnold",,R,
H0358,"Mark L. Earley, Jr.",R,Elections and Voting,Derived from LIS bill description,2025 only,False,False,16.0,,16.0,,,0.0,,,0.0,,,0.0,,,"Mark L. Earley, Jr.",,R,
H0073,"Robert D. Orrock, Sr.",R,Family and Children,Derived from LIS bill description,2025 only,False,False,15.0,,15.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0150,"Daniel W. Marshall, III",R,Family and Children,Derived from LIS bill summary,2025 only,False,False,79.0,,15.0,,,0.0,,,0.0,,,2.0,,,"Daniel W. Marshall, III",,R,
H0313,Amanda E. Batten,R,Family and Children,Derived from LIS bill description,2025 only,False,False,15.0,,15.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0313,Amanda E. Batten,R,Firearms,Derived from LIS bill description,2025 only,False,False,15.0,,15.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0337,A.C. Cordoza,R,Family and Children,Derived from LIS bill description,2025 only,False,False,15.0,,15.0,,,0.0,,,0.0,,,0.0,,,A.C. Cordoza,,R,
H0367,Geary Higgins,R,Family and Children,Derived from LIS bill description,2025 only,False,False,15.0,,15.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0177,David L. Bulova,D,Criminal Justice,Derived from LIS bill description,2025 only,False,False,14.0,,14.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0346,Kim A. Taylor,R,Firearms,Derived from LIS bill description,2025 only,False,False,14.0,,14.0,,,0.0,,,0.0,,,0.0,,,Kim A. Taylor,,R,
H0359,N. Baxter Ennis,R,Firearms,Derived from LIS bill description,2025 only,False,False,14.0,,14.0,,,0.0,,,0.0,,,0.0,,,N. Baxter Ennis,,R,
H0368,Michael J. Jones,D,Education,Derived from LIS bill description,2025 only,False,False,17.0,,14.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0376,Paul V. Milde,R,Education,Derived from LIS bill description,2025 only,False,False,17.0,,14.0,,,0.0,,,0.0,,,1.0,,,Paul V. Milde,,R,
H0378,Chris Obenshain,R,Firearms,Derived from LIS bill description,2025 only,False,False,14.0,,14.0,,,0.0,,,0.0,,,0.0,,,Chris Obenshain,,R,
H0379,David Owen,R,Firearms,Derived from LIS bill description,2025 only,False,False,14.0,,14.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0073,"Robert D. Orrock, Sr.",R,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,13.0,,13.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0177,David L. Bulova,D,Labor and Employment,Derived from LIS bill description,2025 only,False,False,14.0,,13.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0181,C. Todd Gilbert,R,Energy and Utilities,Derived from LIS bill description,2025 only,False,False,13.0,,13.0,,,0.0,,,0.0,,,2.0,,,C. Todd Gilbert,,R,
H0279,Nicholas J. Freitas,R,Criminal Justice,Derived from LIS bill description,2025 only,False,False,14.0,,13.0,,,0.0,,,0.0,,,0.0,,,Nicholas J. Freitas,,R,
H0313,Amanda E. Batten,R,Labor and Employment,Derived from LIS bill description,2025 only,False,False,13.0,,13.0,,,0.0,,,0.0,,,1.0,,,Amanda E. Batten,,R,
H0330,Candi Mundon King,D,Firearms,Derived from LIS bill description,2025 only,False,False,13.0,,13.0,,,0.0,,,0.0,,,0.0,,,Candi Mundon King,,D,
H0337,A.C. Cordoza,R,Labor and Employment,Derived from LIS bill description,2025 only,False,False,13.0,,13.0,,,0.0,,,0.0,,,1.0,,,A.C. Cordoza,,R,
H0346,Kim A. Taylor,R,Family and Children,Derived from LIS bill description,2025 only,False,False,14.0,,13.0,,,0.0,,,0.0,,,0.0,,,Kim A. Taylor,,R,
H0346,Kim A. Taylor,R,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,14.0,,13.0,,,0.0,,,0.0,,,0.0,,,Kim A. Taylor,,R,
H0358,"Mark L. Earley, Jr.",R,Family and Children,Derived from LIS bill description,2025 only,False,False,13.0,,13.0,,,0.0,,,0.0,,,0.0,,,"Mark L. Earley, Jr.",,R,
H0359,N. Baxter Ennis,R,Family and Children,Derived from LIS bill description,2025 only,False,False,13.0,,13.0,,,0.0,,,0.0,,,0.0,,,N. Baxter Ennis,,R,
H0367,Geary Higgins,R,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,13.0,,13.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0368,Michael J. Jones,D,Criminal Justice,Derived from LIS bill description,2025 only,False,False,14.0,,13.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0368,Michael J. Jones,D,Energy and Utilities,Derived from LIS bill description,2025 only,False,False,13.0,,13.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0378,Chris Obenshain,R,Family and Children,Derived from LIS bill description,2025 only,False,False,13.0,,13.0,,,0.0,,,0.0,,,0.0,,,Chris Obenshain,,R,
H0379,David Owen,R,Family and Children,Derived from LIS bill description,2025 only,False,False,13.0,,13.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0073,"Robert D. Orrock, Sr.",R,Labor and Employment,Derived from LIS bill description,2025 only,False,False,12.0,,12.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0150,"Daniel W. Marshall, III",R,Taxes and Revenue,Derived from LIS bill summary,2025 only,False,False,82.0,,12.0,,,0.0,,,0.0,,,1.0,,,"Daniel W. Marshall, III",,R,
H0172,Mark D. Sickles,D,Family and Children,Derived from LIS bill description,2025 only,False,False,15.0,,12.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0172,Mark D. Sickles,D,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,15.0,,12.0,,,0.0,,,0.0,,,1.0,,,Mark D. Sickles,,D,
H0172,Mark D. Sickles,D,Labor and Employment,Derived from LIS bill description,2025 only,False,False,12.0,,12.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0177,David L. Bulova,D,Business and Commerce,Derived from LIS bill description,2025 only,False,False,14.0,,12.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0367,Geary Higgins,R,Labor and Employment,Derived from LIS bill description,2025 only,False,False,12.0,,12.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0379,David Owen,R,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,12.0,,12.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0379,David Owen,R,Labor and Employment,Derived from LIS bill description,2025 only,False,False,12.0,,12.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0279,Nicholas J. Freitas,R,Labor and Employment,Derived from LIS bill description,2025 only,False,False,12.0,,11.0,,,0.0,,,0.0,,,0.0,,,Nicholas J. Freitas,,R,
H0330,Candi Mundon King,D,Family and Children,Derived from LIS bill description,2025 only,False,False,11.0,,11.0,,,0.0,,,0.0,,,1.0,,,Candi Mundon King,,D,
H0352,"Jonathan ""Jed"" Arnold",R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,12.0,,11.0,,,0.0,,,0.0,,,0.0,,,"Jonathan ""Jed"" Arnold",,R,
H0352,"Jonathan ""Jed"" Arnold",R,Family and Children,Derived from LIS bill description,2025 only,False,False,12.0,,11.0,,,0.0,,,0.0,,,0.0,,,"Jonathan ""Jed"" Arnold",,R,
H0363,W. Chad Green,R,Labor and Employment,Derived from LIS bill description,2025 only,False,False,12.0,,11.0,,,0.0,,,0.0,,,0.0,,,W. Chad Green,,R,
H0376,Paul V. Milde,R,Labor and Employment,Derived from LIS bill description,2025 only,False,False,12.0,,11.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0150,"Daniel W. Marshall, III",R,Behavioral Health,Derived from LIS bill summary,2025 only,False,False,65.0,,10.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0368,Michael J. Jones,D,Family and Children,Derived from LIS bill description,2025 only,False,False,10.0,,10.0,,,0.0,,,0.0,,,1.0,,,Michael J. Jones,,D,
H0373,Ian T. Lovejoy,R,Family and Children,Derived from LIS bill description,2025 only,False,False,10.0,,10.0,,,0.0,,,0.0,,,0.0,,,Ian T. Lovejoy,,R,
H0073,"Robert D. Orrock, Sr.",R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0073,"Robert D. Orrock, Sr.",R,Taxes and Revenue,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0150,"Daniel W. Marshall, III",R,Social Services,Derived from LIS bill summary,2025 only,False,False,42.0,,9.0,,,0.0,,,0.0,,,1.0,,,"Daniel W. Marshall, III",,R,
H0172,Mark D. Sickles,D,Business and Commerce,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0177,David L. Bulova,D,Family and Children,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0181,C. Todd Gilbert,R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0181,C. Todd Gilbert,R,Family and Children,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0279,Nicholas J. Freitas,R,Family and Children,Derived from LIS bill description,2025 only,False,False,10.0,,9.0,,,0.0,,,0.0,,,1.0,,,Nicholas J. Freitas,,R,
H0313,Amanda E. Batten,R,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0330,Candi Mundon King,D,Taxes and Revenue,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,Candi Mundon King,,D,
H0352,"Jonathan ""Jed"" Arnold",R,Housing,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,"Jonathan ""Jed"" Arnold",,R,
H0363,W. Chad Green,R,Family and Children,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,W. Chad Green,,R,
H0376,Paul V. Milde,R,Family and Children,Derived from LIS bill description,2025 only,False,False,10.0,,9.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0150,"Daniel W. Marshall, III",R,Elections and Voting,Derived from LIS bill summary,2025 only,False,False,63.0,,8.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0172,Mark D. Sickles,D,Behavioral Health,Derived from LIS bill description,2025 only,False,False,9.0,,8.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0172,Mark D. Sickles,D,Firearms,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0177,David L. Bulova,D,Housing,Derived from LIS bill description,2025 only,False,False,9.0,,8.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0181,C. Todd Gilbert,R,Constitutional Amendments,Official LIS subject,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0181,C. Todd Gilbert,R,Firearms,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0279,Nicholas J. Freitas,R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,Nicholas J. Freitas,,R,
H0279,Nicholas J. Freitas,R,Taxes and Revenue,Derived from LIS bill description,2025 only,False,False,9.0,,8.0,,,0.0,,,0.0,,,3.0,,,Nicholas J. Freitas,,R,
H0313,Amanda E. Batten,R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0313,Amanda E. Batten,R,Transportation,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0315,Carrie E. Coyner,R,Family and Children,Derived from LIS bill description,2025 only,False,False,9.0,,8.0,,,0.0,,,0.0,,,0.0,,,Carrie E. Coyner,,R,
H0330,Candi Mundon King,D,Business and Commerce,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,Candi Mundon King,,D,
H0337,A.C. Cordoza,R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,A.C. Cordoza,,R,
H0337,A.C. Cordoza,R,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,A.C. Cordoza,,R,
H0337,A.C. Cordoza,R,Transportation,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,A.C. Cordoza,,R,
H0352,"Jonathan ""Jed"" Arnold",R,Firearms,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,"Jonathan ""Jed"" Arnold",,R,
H0358,"Mark L. Earley, Jr.",R,Firearms,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,"Mark L. Earley, Jr.",,R,
H0359,N. Baxter Ennis,R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,N. Baxter Ennis,,R,
H0363,W. Chad Green,R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,W. Chad Green,,R,
H0367,Geary Higgins,R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0373,Ian T. Lovejoy,R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,Ian T. Lovejoy,,R,
H0376,Paul V. Milde,R,Constitutional Amendments,Official LIS subject,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0378,Chris Obenshain,R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,Chris Obenshain,,R,
H0379,David Owen,R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0073,"Robert D. Orrock, Sr.",R,Firearms,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0150,"Daniel W. Marshall, III",R,Housing,Derived from LIS bill summary,2025 only,False,False,54.0,,7.0,,,0.0,,,0.0,,,1.0,,,"Daniel W. Marshall, III",,R,
H0177,David L. Bulova,D,Firearms,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0279,Nicholas J. Freitas,R,Firearms,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,Nicholas J. Freitas,,R,
H0315,Carrie E. Coyner,R,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,Carrie E. Coyner,,R,
H0358,"Mark L. Earley, Jr.",R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,8.0,,7.0,,,0.0,,,0.0,,,0.0,,,"Mark L. Earley, Jr.",,R,
H0358,"Mark L. Earley, Jr.",R,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,"Mark L. Earley, Jr.",,R,
H0363,W. Chad Green,R,Firearms,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,W. Chad Green,,R,
H0363,W. Chad Green,R,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,W. Chad Green,,R,
H0367,Geary Higgins,R,Firearms,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0368,Michael J. Jones,D,Firearms,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0373,Ian T. Lovejoy,R,Firearms,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,Ian T. Lovejoy,,R,
H0376,Paul V. Milde,R,Business and Commerce,Derived from LIS bill description,2025 only,False,False,8.0,,7.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0376,Paul V. Milde,R,Firearms,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0378,Chris Obenshain,R,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,Chris Obenshain,,R,
H0073,"Robert D. Orrock, Sr.",R,Behavioral Health,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0150,"Daniel W. Marshall, III",R,Labor and Employment,Derived from LIS bill description,2025 only,False,False,18.0,,6.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0150,"Daniel W. Marshall, III",R,Marriage and Domestic Relations,Derived from LIS bill summary,2025 only,False,False,28.0,,6.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0172,Mark D. Sickles,D,Energy and Utilities,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0172,Mark D. Sickles,D,Taxes and Revenue,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0177,David L. Bulova,D,Energy and Utilities,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0177,David L. Bulova,D,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0177,David L. Bulova,D,Taxes and Revenue,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0181,C. Todd Gilbert,R,Behavioral Health,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,1.0,,,C. Todd Gilbert,,R,
H0181,C. Todd Gilbert,R,Taxes and Revenue,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0279,Nicholas J. Freitas,R,Energy and Utilities,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,1.0,,,Nicholas J. Freitas,,R,
H0279,Nicholas J. Freitas,R,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,7.0,,6.0,,,0.0,,,0.0,,,1.0,,,Nicholas J. Freitas,,R,
H0313,Amanda E. Batten,R,Energy and Utilities,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,1.0,,,Amanda E. Batten,,R,
H0313,Amanda E. Batten,R,Taxes and Revenue,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0315,Carrie E. Coyner,R,Behavioral Health,Derived from LIS bill description,2025 only,False,False,7.0,,6.0,,,0.0,,,0.0,,,0.0,,,Carrie E. Coyner,,R,
H0315,Carrie E. Coyner,R,Taxes and Revenue,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,0.0,,,Carrie E. Coyner,,R,
H0330,Candi Mundon King,D,Health and Healthcare,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,0.0,,,Candi Mundon King,,D,
H0337,A.C. Cordoza,R,Energy and Utilities,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,0.0,,,A.C. Cordoza,,R,
