year,member_id,MBR_NAME,party,topic_name,classification,topic_vote_events,yes_votes,no_votes,directional_topic_votes,voting_tendency,yes_pct,no_pct
2025,H0305,Kathy K.L. Tran,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,9,0,9,INSUFFICIENT DATA,100.0,0.0
2025,H0354,Katrina Callsen,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0295,Kelly K. Convirs-Fowler,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0295,Kelly K. Convirs-Fowler,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,9,0,9,INSUFFICIENT DATA,100.0,0.0
2025,H0346,Kim A. Taylor,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0355,Laura Jane Cohen,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0355,Laura Jane Cohen,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,9,0,9,INSUFFICIENT DATA,100.0,0.0
2025,H0227,Luke E. Torian,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,4,4,0,4,INSUFFICIENT DATA,100.0,0.0
2025,H0238,M. Keith Hodges,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0264,Marcus B. Simon,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,4,4,0,4,INSUFFICIENT DATA,100.0,0.0
2025,H0172,Mark D. Sickles,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0358,"Mark L. Earley, Jr.",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0358,"Mark L. Earley, Jr.",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,8,0,8,INSUFFICIENT DATA,100.0,0.0
2025,H0374,Marty Martinez,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0374,Marty Martinez,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,8,0,8,INSUFFICIENT DATA,100.0,0.0
2025,H0360,Michael B. Feggans,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0368,Michael J. Jones,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0368,Michael J. Jones,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,8,0,8,INSUFFICIENT DATA,100.0,0.0
2025,H0247,Michael J. Webert,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0340,Michelle Lopes Maldonado,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0335,Mike A. Cherry,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0335,Mike A. Cherry,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,9,0,9,INSUFFICIENT DATA,100.0,0.0
2025,H0359,N. Baxter Ennis,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0359,N. Baxter Ennis,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,8,0,8,INSUFFICIENT DATA,100.0,0.0
2025,H0336,Nadarius E. Clark,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0279,Nicholas J. Freitas,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0219,Patrick A. Hope,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0281,Paul E. Krizek,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,4,4,0,4,INSUFFICIENT DATA,100.0,0.0
2025,H0376,Paul V. Milde,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0366,Phil M. Hernandez,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0124,R. Lee Ware,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0356,Rae Cousins,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0073,"Robert D. Orrock, Sr.",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0267,"Robert S. Bloxom, Jr.",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,4,4,0,4,INSUFFICIENT DATA,100.0,0.0
2025,H0327,Rodney T. Willett,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0365,"Rozia A. Henson, Jr.",D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0365,"Rozia A. Henson, Jr.",D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,9,0,9,INSUFFICIENT DATA,100.0,0.0
2025,H0266,Sam Rasoul,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0328,Scott A. Wyatt,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0323,Shelly A. Simonds,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0323,Shelly A. Simonds,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,9,0,9,INSUFFICIENT DATA,100.0,0.0
2025,H0056,Terry G. Kilgore,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0253,Terry L. Austin,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,4,4,0,4,INSUFFICIENT DATA,100.0,0.0
2025,H0231,Tony O. Wilt,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0108,Vivian E. Watts,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0363,W. Chad Green,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0325,Wendell S. Walker,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0357,Will Davis,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0348,Wren M. Williams,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2025,H0206,Barry D. Knight,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,18,5,1,6,INSUFFICIENT DATA,83.33333333333334,16.666666666666664
2025,H0347,"H. Otto Wachsmann, Jr.",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,7,2,9,INSUFFICIENT DATA,77.77777777777779,22.22222222222222
2025,H0373,Ian T. Lovejoy,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,7,2,9,INSUFFICIENT DATA,77.77777777777779,22.22222222222222
2025,H0308,Joseph P. McNamara,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,7,2,9,INSUFFICIENT DATA,77.77777777777779,22.22222222222222
2025,H0238,M. Keith Hodges,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,7,2,9,INSUFFICIENT DATA,77.77777777777779,22.22222222222222
2025,H0124,R. Lee Ware,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,7,2,9,INSUFFICIENT DATA,77.77777777777779,22.22222222222222
2025,H0073,"Robert D. Orrock, Sr.",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,7,2,9,INSUFFICIENT DATA,77.77777777777779,22.22222222222222
2025,H0363,W. Chad Green,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,7,2,9,INSUFFICIENT DATA,77.77777777777779,22.22222222222222
2025,H0325,Wendell S. Walker,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,7,2,9,INSUFFICIENT DATA,77.77777777777779,22.22222222222222
2025,H0369,Hillary Pugh Kent,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,6,2,8,INSUFFICIENT DATA,75.0,25.0
2025,H0321,Chris S. Runion,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,6,3,9,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2025,H0242,Israel D. O'Quinn,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,6,3,9,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2025,H0362,"Thomas A. Garrett, Jr.",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,5,3,8,INSUFFICIENT DATA,62.5,37.5
2025,H0136,"Thomas C. Wright, Jr.",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,5,3,8,INSUFFICIENT DATA,62.5,37.5
2025,H0181,C. Todd Gilbert,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,5,4,9,INSUFFICIENT DATA,55.55555555555556,44.44444444444444
2025,H0279,Nicholas J. Freitas,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,5,4,9,INSUFFICIENT DATA,55.55555555555556,44.44444444444444
2025,H0376,Paul V. Milde,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,5,4,9,INSUFFICIENT DATA,55.55555555555556,44.44444444444444
2025,H0342,Phillip A. Scott,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,5,4,9,INSUFFICIENT DATA,55.55555555555556,44.44444444444444
2025,H0351,Holly M. Seibold,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,4,2,2,4,INSUFFICIENT DATA,50.0,50.0
2025,H0173,Jeion A. Ward,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,1,1,2,INSUFFICIENT DATA,50.0,50.0
2025,H0284,"Marcia S. ""Cia"" Price",D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,4,2,2,4,INSUFFICIENT DATA,50.0,50.0
2025,H0342,Phillip A. Scott,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,1,1,2,INSUFFICIENT DATA,50.0,50.0
2025,H0362,"Thomas A. Garrett, Jr.",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,1,1,2,INSUFFICIENT DATA,50.0,50.0
2025,H0136,"Thomas C. Wright, Jr.",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,1,1,2,INSUFFICIENT DATA,50.0,50.0
2025,H0364,Timothy P. Griffin,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,1,1,2,INSUFFICIENT DATA,50.0,50.0
2025,H0383,Eric R. Zehr,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,4,5,9,INSUFFICIENT DATA,44.44444444444444,55.55555555555556
2025,H0364,Timothy P. Griffin,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,9,4,5,9,INSUFFICIENT DATA,44.44444444444444,55.55555555555556
2025,H0150,"Daniel W. Marshall, III",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,0,0,0,INSUFFICIENT DATA,0.0,0.0
2025,H0372,Destiny LeVere Bolling,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill description,2,0,0,0,INSUFFICIENT DATA,0.0,0.0
2025,H0377,Delores Oates,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,7,4,11,MIXED,63.63636363636363,36.36363636363637
2025,H0247,Michael J. Webert,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,7,4,11,MIXED,63.63636363636363,36.36363636363637
2025,H0337,A.C. Cordoza,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,12,12,0,12,YES,100.0,0.0
2025,H0375,Adele Y. McClure,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,15,15,0,15,YES,100.0,0.0
2025,H0311,Alex Q. Askew,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,11,0,11,YES,100.0,0.0
2025,H0239,Alfonso H. Lopez,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,11,0,11,YES,100.0,0.0
2025,H0313,Amanda E. Batten,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,13,13,0,13,YES,100.0,0.0
2025,H0345,Anne Ferrell Tata,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,11,0,11,YES,100.0,0.0
2025,H0380,Atoosa R. Reaser,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,10,0,10,YES,100.0,0.0
2025,H0212,Betsy B. Carr,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,14,14,0,14,YES,100.0,0.0
2025,H0343,Briana D. Sewell,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,11,0,11,YES,100.0,0.0
2025,H0330,Candi Mundon King,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,12,12,0,12,YES,100.0,0.0
2025,H0315,Carrie E. Coyner,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,14,14,0,14,YES,100.0,0.0
2025,H0301,David A. Reid,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,10,0,10,YES,100.0,0.0
2025,H0177,David L. Bulova,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,19,14,0,14,YES,100.0,0.0
2025,H0334,Elizabeth B. Bennett-Parker,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,18,18,0,18,YES,100.0,0.0
2025,H0382,Joshua E. Thomas,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,17,17,0,17,YES,100.0,0.0
2025,H0314,Joshua G. Cole,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,13,13,0,13,YES,100.0,0.0
2025,H0370,Karen Keys-Gamarra,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,10,0,10,YES,100.0,0.0
2025,H0294,Karrie K. Delaney,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,14,14,0,14,YES,100.0,0.0
2025,H0354,Katrina Callsen,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,10,0,10,YES,100.0,0.0
2025,H0227,Luke E. Torian,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,20,19,0,19,YES,100.0,0.0
2025,H0264,Marcus B. Simon,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,17,16,0,16,YES,100.0,0.0
2025,H0172,Mark D. Sickles,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,11,0,11,YES,100.0,0.0
2025,H0360,Michael B. Feggans,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,11,0,11,YES,100.0,0.0
2025,H0340,Michelle Lopes Maldonado,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,10,0,10,YES,100.0,0.0
2025,H0336,Nadarius E. Clark,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,10,0,10,YES,100.0,0.0
2025,H0219,Patrick A. Hope,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,12,11,0,11,YES,100.0,0.0
2025,H0281,Paul E. Krizek,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,20,20,0,20,YES,100.0,0.0
2025,H0366,Phil M. Hernandez,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,10,0,10,YES,100.0,0.0
2025,H0356,Rae Cousins,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,12,12,0,12,YES,100.0,0.0
2025,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,10,0,10,YES,100.0,0.0
2025,H0327,Rodney T. Willett,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,10,0,10,YES,100.0,0.0
2025,H0266,Sam Rasoul,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,13,12,0,12,YES,100.0,0.0
2025,H0108,Vivian E. Watts,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,10,0,10,YES,100.0,0.0
2025,H0317,Dan I. Helmer,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,10,1,11,YES,90.9090909090909,9.090909090909092
2025,H0346,Kim A. Taylor,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,10,1,11,YES,90.9090909090909,9.090909090909092
2025,H0056,Terry G. Kilgore,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,9,1,10,YES,90.0,10.0
2025,H0224,James W. Morefield,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,19,17,2,19,YES,89.47368421052632,10.526315789473683
2025,H0284,"Marcia S. ""Cia"" Price",D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,18,16,2,18,YES,88.88888888888889,11.11111111111111
2025,H0350,Ellen H. Campbell,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,14,12,2,14,YES,85.71428571428571,14.285714285714285
2025,H0351,Holly M. Seibold,D,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,21,18,3,21,YES,85.71428571428571,14.285714285714285
2025,H0352,"Jonathan ""Jed"" Arnold",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,14,11,2,13,YES,84.61538461538461,15.384615384615385
2025,H0378,Chris Obenshain,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,12,10,2,12,YES,83.33333333333334,16.666666666666664
2025,H0231,Tony O. Wilt,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,12,10,2,12,YES,83.33333333333334,16.666666666666664
2025,H0379,David Owen,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,9,2,11,YES,81.81818181818183,18.181818181818183
2025,H0384,Eric Phillips,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,9,2,11,YES,81.81818181818183,18.181818181818183
2025,H0333,Jason S. Ballard,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,8,2,10,YES,80.0,20.0
2025,H0328,Scott A. Wyatt,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,11,8,2,10,YES,80.0,20.0
2025,H0253,Terry L. Austin,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,15,12,3,15,YES,80.0,20.0
2025,H0357,Will Davis,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,8,2,10,YES,80.0,20.0
2025,H0348,Wren M. Williams,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,10,8,2,10,YES,80.0,20.0
2025,H0329,Bill Wiley,R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,14,11,3,14,YES,78.57142857142857,21.428571428571427
2025,H0267,"Robert S. Bloxom, Jr.",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,14,11,3,14,YES,78.57142857142857,21.428571428571427
2025,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,13,10,3,13,YES,76.92307692307693,23.076923076923077
2025,H0262,"James A. ""Jay"" Leftwich",R,Alcoholic Beverage and Cannabis Control,Derived from LIS bill summary,19,14,5,19,YES,73.68421052631578,26.31578947368421
2025,H0150,"Daniel W. Marshall, III",R,Armed Forces,Derived from LIS bill summary,21,4,0,4,INSUFFICIENT DATA,100.0,0.0
2025,H0206,Barry D. Knight,R,Armed Forces,Derived from LIS bill summary,19,6,2,8,INSUFFICIENT DATA,75.0,25.0
2025,H0364,Timothy P. Griffin,R,Armed Forces,Derived from LIS bill summary,17,11,6,17,MIXED,64.70588235294117,35.294117647058826
2025,H0124,R. Lee Ware,R,Armed Forces,Derived from LIS bill summary,21,13,8,21,MIXED,61.904761904761905,38.095238095238095
2025,H0348,Wren M. Williams,R,Armed Forces,Derived from LIS bill summary,18,11,7,18,MIXED,61.111111111111114,38.88888888888889
2025,H0379,David Owen,R,Armed Forces,Derived from LIS bill summary,19,11,8,19,MIXED,57.89473684210527,42.10526315789473
2025,H0327,Rodney T. Willett,D,Armed Forces,Derived from LIS bill summary,21,19,2,21,YES,90.47619047619048,9.523809523809524
2025,H0343,Briana D. Sewell,D,Armed Forces,Derived from LIS bill summary,26,23,3,26,YES,88.46153846153845,11.538461538461538
2025,H0266,Sam Rasoul,D,Armed Forces,Derived from LIS bill summary,29,23,3,26,YES,88.46153846153845,11.538461538461538
2025,H0371,Amy J. Laufer,D,Armed Forces,Derived from LIS bill summary,25,22,3,25,YES,88.0,12.0
2025,H0207,Delores L. McQuinn,D,Armed Forces,Derived from LIS bill summary,26,22,3,25,YES,88.0,12.0
2025,H0382,Joshua E. Thomas,D,Armed Forces,Derived from LIS bill summary,25,22,3,25,YES,88.0,12.0
2025,H0351,Holly M. Seibold,D,Armed Forces,Derived from LIS bill summary,24,21,3,24,YES,87.5,12.5
2025,H0264,Marcus B. Simon,D,Armed Forces,Derived from LIS bill summary,26,21,3,24,YES,87.5,12.5
2025,H0281,Paul E. Krizek,D,Armed Forces,Derived from LIS bill summary,24,21,3,24,YES,87.5,12.5
2025,H0375,Adele Y. McClure,D,Armed Forces,Derived from LIS bill summary,23,20,3,23,YES,86.95652173913044,13.043478260869565
2025,H0311,Alex Q. Askew,D,Armed Forces,Derived from LIS bill summary,25,20,3,23,YES,86.95652173913044,13.043478260869565
2025,H0212,Betsy B. Carr,D,Armed Forces,Derived from LIS bill summary,24,20,3,23,YES,86.95652173913044,13.043478260869565
2025,H0330,Candi Mundon King,D,Armed Forces,Derived from LIS bill summary,25,20,3,23,YES,86.95652173913044,13.043478260869565
2025,H0177,David L. Bulova,D,Armed Forces,Derived from LIS bill summary,25,20,3,23,YES,86.95652173913044,13.043478260869565
2025,H0334,Elizabeth B. Bennett-Parker,D,Armed Forces,Derived from LIS bill summary,23,20,3,23,YES,86.95652173913044,13.043478260869565
2025,H0370,Karen Keys-Gamarra,D,Armed Forces,Derived from LIS bill summary,23,20,3,23,YES,86.95652173913044,13.043478260869565
2025,H0368,Michael J. Jones,D,Armed Forces,Derived from LIS bill summary,17,13,2,15,YES,86.66666666666667,13.333333333333334
2025,H0294,Karrie K. Delaney,D,Armed Forces,Derived from LIS bill summary,22,19,3,22,YES,86.36363636363636,13.636363636363635
2025,H0354,Katrina Callsen,D,Armed Forces,Derived from LIS bill summary,22,19,3,22,YES,86.36363636363636,13.636363636363635
2025,H0227,Luke E. Torian,D,Armed Forces,Derived from LIS bill summary,25,19,3,22,YES,86.36363636363636,13.636363636363635
2025,H0172,Mark D. Sickles,D,Armed Forces,Derived from LIS bill summary,22,19,3,22,YES,86.36363636363636,13.636363636363635
2025,H0336,Nadarius E. Clark,D,Armed Forces,Derived from LIS bill summary,23,19,3,22,YES,86.36363636363636,13.636363636363635
2025,H0366,Phil M. Hernandez,D,Armed Forces,Derived from LIS bill summary,22,19,3,22,YES,86.36363636363636,13.636363636363635
2025,H0356,Rae Cousins,D,Armed Forces,Derived from LIS bill summary,22,19,3,22,YES,86.36363636363636,13.636363636363635
2025,H0108,Vivian E. Watts,D,Armed Forces,Derived from LIS bill summary,24,19,3,22,YES,86.36363636363636,13.636363636363635
2025,H0380,Atoosa R. Reaser,D,Armed Forces,Derived from LIS bill summary,21,18,3,21,YES,85.71428571428571,14.285714285714285
2025,H0353,Bonita G. Anthony,D,Armed Forces,Derived from LIS bill summary,21,18,3,21,YES,85.71428571428571,14.285714285714285
2025,H0301,David A. Reid,D,Armed Forces,Derived from LIS bill summary,21,18,3,21,YES,85.71428571428571,14.285714285714285
2025,H0372,Destiny LeVere Bolling,D,Armed Forces,Derived from LIS bill summary,21,18,3,21,YES,85.71428571428571,14.285714285714285
2025,H0305,Kathy K.L. Tran,D,Armed Forces,Derived from LIS bill summary,21,18,3,21,YES,85.71428571428571,14.285714285714285
2025,H0355,Laura Jane Cohen,D,Armed Forces,Derived from LIS bill summary,21,18,3,21,YES,85.71428571428571,14.285714285714285
2025,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Armed Forces,Derived from LIS bill summary,23,18,3,21,YES,85.71428571428571,14.285714285714285
2025,H0323,Shelly A. Simonds,D,Armed Forces,Derived from LIS bill summary,21,18,3,21,YES,85.71428571428571,14.285714285714285
2025,H0361,Debra D. Gardner,D,Armed Forces,Derived from LIS bill summary,21,17,3,20,YES,85.0,15.0
2025,H0314,Joshua G. Cole,D,Armed Forces,Derived from LIS bill summary,21,17,3,20,YES,85.0,15.0
2025,H0219,Patrick A. Hope,D,Armed Forces,Derived from LIS bill summary,21,17,3,20,YES,85.0,15.0
2025,H0239,Alfonso H. Lopez,D,Armed Forces,Derived from LIS bill summary,19,16,3,19,YES,84.21052631578947,15.789473684210526
2025,H0285,"C.E. Cliff Hayes, Jr.",D,Armed Forces,Derived from LIS bill summary,20,16,3,19,YES,84.21052631578947,15.789473684210526
2025,H0317,Dan I. Helmer,D,Armed Forces,Derived from LIS bill summary,19,16,3,19,YES,84.21052631578947,15.789473684210526
2025,H0284,"Marcia S. ""Cia"" Price",D,Armed Forces,Derived from LIS bill summary,19,16,3,19,YES,84.21052631578947,15.789473684210526
2025,H0360,Michael B. Feggans,D,Armed Forces,Derived from LIS bill summary,19,16,3,19,YES,84.21052631578947,15.789473684210526
2025,H0340,Michelle Lopes Maldonado,D,Armed Forces,Derived from LIS bill summary,18,15,3,18,YES,83.33333333333334,16.666666666666664
2025,H0208,Charniele L. Herring,D,Armed Forces,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2025,H0322,Don Scott,D,Armed Forces,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2025,H0344,Irene Shin,D,Armed Forces,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2025,H0349,Jackie H. Glass,D,Armed Forces,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2025,H0173,Jeion A. Ward,D,Armed Forces,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
