Bill_id,topic_name,classification
SJ48,Unclassified,Unclassified
SJ49,Unclassified,Unclassified
SJ50,Unclassified,Unclassified
SJ52,Unclassified,Unclassified
SJ53,Unclassified,Unclassified
SJ54,Unclassified,Unclassified
SJ55,Unclassified,Unclassified
SJ56,Unclassified,Unclassified
SJ58,Unclassified,Unclassified
SJ59,Unclassified,Unclassified
SJ60,Unclassified,Unclassified
SJ61,Unclassified,Unclassified
SJ62,Unclassified,Unclassified
SJ63,Unclassified,Unclassified
SJ64,Unclassified,Unclassified
SJ65,Unclassified,Unclassified
SJ66,Unclassified,Unclassified
SJ67,Unclassified,Unclassified
SJ68,Unclassified,Unclassified
SJ69,Unclassified,Unclassified
SJ70,Unclassified,Unclassified
SJ71,Unclassified,Unclassified
SJ72,Unclassified,Unclassified
SJ73,Unclassified,Unclassified
SJ74,Unclassified,Unclassified
SJ78,Unclassified,Unclassified
SJ79,Unclassified,Unclassified
SJ80,Unclassified,Unclassified
SJ82,Unclassified,Unclassified
SJ83,Unclassified,Unclassified
SJ84,Unclassified,Unclassified
SJ85,Unclassified,Unclassified
SJ86,Unclassified,Unclassified
SJ87,Unclassified,Unclassified
SJ88,Unclassified,Unclassified
SJ89,Unclassified,Unclassified
SJ90,Unclassified,Unclassified
SJ93,Unclassified,Unclassified
SJ94,Unclassified,Unclassified
SJ95,Unclassified,Unclassified
SJ96,Unclassified,Unclassified
SJ97,Unclassified,Unclassified
SJ98,Unclassified,Unclassified
SJ99,Unclassified,Unclassified
SJ100,Unclassified,Unclassified
SJ101,Unclassified,Unclassified
SJ102,Unclassified,Unclassified
SJ105,Unclassified,Unclassified
SJ106,Unclassified,Unclassified
SJ107,Unclassified,Unclassified
SJ108,Unclassified,Unclassified
SJ109,Unclassified,Unclassified
SJ110,Unclassified,Unclassified
SJ111,Unclassified,Unclassified
SJ112,Unclassified,Unclassified
SJ113,Unclassified,Unclassified
SJ114,Unclassified,Unclassified
SJ115,Unclassified,Unclassified
SJ116,Unclassified,Unclassified
SJ117,Unclassified,Unclassified
SJ118,Unclassified,Unclassified
SJ119,Unclassified,Unclassified
SJ120,Unclassified,Unclassified
SJ121,Unclassified,Unclassified
SJ122,Unclassified,Unclassified
SJ123,Unclassified,Unclassified
SJ124,Unclassified,Unclassified
SJ125,Unclassified,Unclassified
SJ126,Unclassified,Unclassified
SJ127,Unclassified,Unclassified
SJ128,Unclassified,Unclassified
SJ129,Unclassified,Unclassified
SJ130,Unclassified,Unclassified
SJ131,Unclassified,Unclassified
SJ132,Unclassified,Unclassified
SJ133,Unclassified,Unclassified
SJ134,Unclassified,Unclassified
SJ135,Unclassified,Unclassified
SJ136,Unclassified,Unclassified
SJ137,Unclassified,Unclassified
SJ138,Unclassified,Unclassified
SJ139,Unclassified,Unclassified
SJ140,Unclassified,Unclassified
SJ141,Unclassified,Unclassified
SJ142,Unclassified,Unclassified
SJ143,Unclassified,Unclassified
SJ144,Unclassified,Unclassified
SJ145,Unclassified,Unclassified
SJ146,Unclassified,Unclassified
SJ147,Unclassified,Unclassified
SJ148,Unclassified,Unclassified
SJ149,Unclassified,Unclassified
SJ150,Unclassified,Unclassified
SJ151,Unclassified,Unclassified
SJ152,Unclassified,Unclassified
SJ153,Unclassified,Unclassified
SJ155,Unclassified,Unclassified
SJ156,Unclassified,Unclassified
SJ157,Unclassified,Unclassified
SJ158,Unclassified,Unclassified
SJ159,Unclassified,Unclassified
SJ160,Unclassified,Unclassified
SJ161,Unclassified,Unclassified
SJ162,Unclassified,Unclassified
SJ163,Unclassified,Unclassified
SJ164,Unclassified,Unclassified
SJ165,Unclassified,Unclassified
SJ166,Unclassified,Unclassified
SJ167,Unclassified,Unclassified
SJ168,Unclassified,Unclassified
SJ169,Unclassified,Unclassified
SJ170,Unclassified,Unclassified
SJ171,Unclassified,Unclassified
SJ172,Unclassified,Unclassified
SJ173,Unclassified,Unclassified
SJ174,Unclassified,Unclassified
SJ175,Unclassified,Unclassified
SJ176,Unclassified,Unclassified
SJ177,Unclassified,Unclassified
SJ178,Unclassified,Unclassified
SJ179,Unclassified,Unclassified
SJ180,Unclassified,Unclassified
SJ181,Unclassified,Unclassified
SJ183,Unclassified,Unclassified
SJ184,Unclassified,Unclassified
SJ185,Unclassified,Unclassified
SJ186,Unclassified,Unclassified
SJ187,Unclassified,Unclassified
SJ188,Unclassified,Unclassified
SJ189,Unclassified,Unclassified
SJ191,Unclassified,Unclassified
SJ192,Unclassified,Unclassified
SJ193,Unclassified,Unclassified
SJ194,Unclassified,Unclassified
SJ195,Unclassified,Unclassified
SJ196,Unclassified,Unclassified
SJ197,Unclassified,Unclassified
SJ198,Unclassified,Unclassified
SJ199,Unclassified,Unclassified
SJ200,Unclassified,Unclassified
SJ201,Unclassified,Unclassified
SJ202,Unclassified,Unclassified
SJ203,Unclassified,Unclassified
SJ204,Unclassified,Unclassified
SJ205,Unclassified,Unclassified
SJ206,Unclassified,Unclassified
SJ207,Unclassified,Unclassified
SJ209,Unclassified,Unclassified
SJ210,Unclassified,Unclassified
SJ211,Unclassified,Unclassified
SJ212,Unclassified,Unclassified
SJ213,Unclassified,Unclassified
SJ214,Unclassified,Unclassified
SJ215,Unclassified,Unclassified
SJ216,Unclassified,Unclassified
SJ217,Unclassified,Unclassified
SJ218,Unclassified,Unclassified
SJ219,Unclassified,Unclassified
SJ220,Unclassified,Unclassified
SJ221,Unclassified,Unclassified
SJ222,Unclassified,Unclassified
SJ224,Unclassified,Unclassified
SJ225,Unclassified,Unclassified
SJ226,Unclassified,Unclassified
SJ227,Unclassified,Unclassified
SJ228,Unclassified,Unclassified
SJ229,Unclassified,Unclassified
SJ230,Unclassified,Unclassified
SJ231,Unclassified,Unclassified
SJ232,Unclassified,Unclassified
SJ233,Unclassified,Unclassified
SJ235,Unclassified,Unclassified
SJ236,Unclassified,Unclassified
SJ237,Unclassified,Unclassified
SJ238,Unclassified,Unclassified
SJ239,Unclassified,Unclassified
SJ240,Unclassified,Unclassified
SJ241,Unclassified,Unclassified
SJ242,Unclassified,Unclassified
SJ243,Unclassified,Unclassified
SJ244,Unclassified,Unclassified
SJ245,Unclassified,Unclassified
SJ246,Unclassified,Unclassified
SJ248,Unclassified,Unclassified
SJ249,Unclassified,Unclassified
SJ250,Unclassified,Unclassified
SJ251,Unclassified,Unclassified
SJ252,Unclassified,Unclassified
SJ253,Unclassified,Unclassified
SJ254,Unclassified,Unclassified
SJ255,Unclassified,Unclassified
SJ256,Unclassified,Unclassified
SJ270,Unclassified,Unclassified
SJ271,Unclassified,Unclassified
SJ272,Unclassified,Unclassified
SJ273,Unclassified,Unclassified
SJ274,Unclassified,Unclassified
SJ275,Unclassified,Unclassified
SJ276,Unclassified,Unclassified
SJ277,Unclassified,Unclassified
SJ278,Unclassified,Unclassified
SJ279,Unclassified,Unclassified
SJ280,Unclassified,Unclassified
SJ281,Unclassified,Unclassified
SJ282,Unclassified,Unclassified
SJ283,Unclassified,Unclassified
SJ284,Unclassified,Unclassified
SJ291,Unclassified,Unclassified
SJ292,Unclassified,Unclassified
SJ293,Unclassified,Unclassified
SJ294,Unclassified,Unclassified
SJ296,Unclassified,Unclassified
SR1,Unclassified,Unclassified
SR2,Unclassified,Unclassified
SR3,Unclassified,Unclassified
SR4,Unclassified,Unclassified
SR5,Unclassified,Unclassified
SR7,Unclassified,Unclassified
SR9,Unclassified,Unclassified
SR10,Unclassified,Unclassified
SR11,Unclassified,Unclassified
SR12,Unclassified,Unclassified
SR13,Unclassified,Unclassified
SR14,Unclassified,Unclassified
SR16,Unclassified,Unclassified
SR18,Unclassified,Unclassified
SR19,Unclassified,Unclassified
SR20,Unclassified,Unclassified
SR21,Unclassified,Unclassified
SR22,Unclassified,Unclassified
SR23,Unclassified,Unclassified
SR24,Unclassified,Unclassified
SR25,Unclassified,Unclassified
SR26,Unclassified,Unclassified
SR27,Unclassified,Unclassified
SR28,Unclassified,Unclassified
SR29,Unclassified,Unclassified
SR31,Unclassified,Unclassified
SR32,Unclassified,Unclassified
SR33,Unclassified,Unclassified
SR34,Unclassified,Unclassified
SR35,Unclassified,Unclassified
SR36,Unclassified,Unclassified
SR37,Unclassified,Unclassified
SR38,Unclassified,Unclassified
SR39,Unclassified,Unclassified
SR40,Unclassified,Unclassified
SR41,Unclassified,Unclassified
SR42,Unclassified,Unclassified
SR43,Unclassified,Unclassified
SR44,Unclassified,Unclassified
SR45,Unclassified,Unclassified
SR46,Unclassified,Unclassified
SR47,Unclassified,Unclassified
SR49,Unclassified,Unclassified
SR50,Unclassified,Unclassified
SR51,Unclassified,Unclassified
SR52,Unclassified,Unclassified
SR53,Unclassified,Unclassified
SR54,Unclassified,Unclassified
SR55,Unclassified,Unclassified
SR56,Unclassified,Unclassified
SR57,Unclassified,Unclassified
SR58,Unclassified,Unclassified
SR59,Unclassified,Unclassified
SR60,Unclassified,Unclassified
SR61,Unclassified,Unclassified
SR63,Unclassified,Unclassified
SR64,Unclassified,Unclassified
SR65,Unclassified,Unclassified
SR66,Unclassified,Unclassified
SR67,Unclassified,Unclassified
SR68,Unclassified,Unclassified
SR70,Unclassified,Unclassified
SR71,Unclassified,Unclassified
SR72,Unclassified,Unclassified
SR73,Unclassified,Unclassified
SR74,Unclassified,Unclassified
SR75,Unclassified,Unclassified
SR76,Unclassified,Unclassified
SR77,Unclassified,Unclassified
SR78,Unclassified,Unclassified
SR79,Unclassified,Unclassified
SR80,Unclassified,Unclassified
SR81,Unclassified,Unclassified
SR82,Unclassified,Unclassified
SR83,Unclassified,Unclassified
SR84,Unclassified,Unclassified
SR85,Unclassified,Unclassified
SR86,Unclassified,Unclassified
SR87,Unclassified,Unclassified
SR88,Unclassified,Unclassified
SR89,Unclassified,Unclassified
SR90,Unclassified,Unclassified
SR91,Unclassified,Unclassified
SR92,Unclassified,Unclassified
SR93,Unclassified,Unclassified
SR94,Unclassified,Unclassified
SR95,Unclassified,Unclassified
SR96,Unclassified,Unclassified
SR97,Unclassified,Unclassified
SR98,Unclassified,Unclassified
SR99,Unclassified,Unclassified
SR100,Unclassified,Unclassified
SR103,Unclassified,Unclassified
SR104,Unclassified,Unclassified
SR105,Unclassified,Unclassified
SR106,Unclassified,Unclassified
SR107,Unclassified,Unclassified
SR108,Unclassified,Unclassified
SR109,Unclassified,Unclassified
SR110,Unclassified,Unclassified
SR111,Unclassified,Unclassified
SR112,Unclassified,Unclassified
SR113,Unclassified,Unclassified
SR114,Unclassified,Unclassified
SR115,Unclassified,Unclassified
SR116,Unclassified,Unclassified
SR117,Unclassified,Unclassified
SR118,Unclassified,Unclassified
SR119,Unclassified,Unclassified
SR121,Unclassified,Unclassified
SR122,Unclassified,Unclassified
SR123,Unclassified,Unclassified
SR124,Unclassified,Unclassified
SR125,Unclassified,Unclassified
SR126,Unclassified,Unclassified
SR127,Unclassified,Unclassified
SR129,Unclassified,Unclassified
SR130,Unclassified,Unclassified
SR131,Unclassified,Unclassified
SR132,Unclassified,Unclassified
SR133,Unclassified,Unclassified
SR134,Unclassified,Unclassified
SR135,Unclassified,Unclassified
SR136,Unclassified,Unclassified
SR137,Unclassified,Unclassified
SR138,Unclassified,Unclassified
SR139,Unclassified,Unclassified
SR141,Unclassified,Unclassified
SR142,Unclassified,Unclassified
SR143,Unclassified,Unclassified
SR144,Unclassified,Unclassified
SR145,Unclassified,Unclassified
SR146,Unclassified,Unclassified
SR147,Unclassified,Unclassified
SR148,Unclassified,Unclassified
SR149,Unclassified,Unclassified
SR151,Unclassified,Unclassified
SR154,Unclassified,Unclassified
SR155,Unclassified,Unclassified
SR156,Unclassified,Unclassified
SR157,Unclassified,Unclassified
SR158,Unclassified,Unclassified
SR159,Unclassified,Unclassified
SR160,Unclassified,Unclassified
SR161,Unclassified,Unclassified
SR162,Unclassified,Unclassified
SR164,Unclassified,Unclassified
SR166,Unclassified,Unclassified
SR167,Unclassified,Unclassified
SR169,Unclassified,Unclassified
SR170,Unclassified,Unclassified
SR171,Unclassified,Unclassified
SR172,Unclassified,Unclassified
