year,member_id,MBR_NAME,party,topic_name,classification,topic_vote_events,yes_votes,no_votes,directional_topic_votes,voting_tendency,yes_pct,no_pct
2026,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Firearms,Derived from LIS bill description,53,6,45,51,NO,11.76470588235294,88.23529411764706
2026,H0242,Israel D. O'Quinn,R,Firearms,Derived from LIS bill summary,17,2,15,17,NO,11.76470588235294,88.23529411764706
2026,H0262,"James A. ""Jay"" Leftwich",R,Firearms,Derived from LIS bill summary,17,2,15,17,NO,11.76470588235294,88.23529411764706
2026,H0333,Jason S. Ballard,R,Firearms,Derived from LIS bill summary,17,2,15,17,NO,11.76470588235294,88.23529411764706
2026,H0308,Joseph P. McNamara,R,Firearms,Derived from LIS bill summary,17,2,15,17,NO,11.76470588235294,88.23529411764706
2026,H0398,Justin Pence,R,Firearms,Derived from LIS bill summary,17,2,15,17,NO,11.76470588235294,88.23529411764706
2026,H0401,Madison Whittle,R,Firearms,Derived from LIS bill summary,17,2,15,17,NO,11.76470588235294,88.23529411764706
2026,H0335,Mike A. Cherry,R,Firearms,Derived from LIS bill summary,17,2,15,17,NO,11.76470588235294,88.23529411764706
2026,H0124,R. Lee Ware,R,Firearms,Derived from LIS bill summary,17,2,15,17,NO,11.76470588235294,88.23529411764706
2026,H0056,Terry G. Kilgore,R,Firearms,Derived from LIS bill summary,17,2,15,17,NO,11.76470588235294,88.23529411764706
2026,H0364,Timothy P. Griffin,R,Firearms,Derived from LIS bill summary,17,2,15,17,NO,11.76470588235294,88.23529411764706
2026,H0325,Wendell S. Walker,R,Firearms,Derived from LIS bill summary,17,2,15,17,NO,11.76470588235294,88.23529411764706
2026,H0357,Will Davis,R,Firearms,Derived from LIS bill summary,17,2,15,17,NO,11.76470588235294,88.23529411764706
2026,H0348,Wren M. Williams,R,Firearms,Derived from LIS bill summary,17,2,15,17,NO,11.76470588235294,88.23529411764706
2026,H0242,Israel D. O'Quinn,R,Firearms,Derived from LIS bill description,52,6,46,52,NO,11.538461538461538,88.46153846153845
2026,H0231,Tony O. Wilt,R,Firearms,Derived from LIS bill description,97,11,85,96,NO,11.458333333333332,88.54166666666666
2026,H0136,"Thomas C. Wright, Jr.",R,Firearms,Derived from LIS bill description,52,5,39,44,NO,11.363636363636363,88.63636363636364
2026,H0350,Ellen H. McLaughlin,R,Firearms,Derived from LIS bill description,55,6,47,53,NO,11.320754716981133,88.67924528301887
2026,H0308,Joseph P. McNamara,R,Firearms,Derived from LIS bill description,53,6,47,53,NO,11.320754716981133,88.67924528301887
2026,H0253,Terry L. Austin,R,Firearms,Derived from LIS bill description,57,6,50,56,NO,10.714285714285714,89.28571428571429
2026,H0247,Michael J. Webert,R,Firearms,Derived from LIS bill description,77,7,60,67,NO,10.44776119402985,89.55223880597015
2026,H0364,Timothy P. Griffin,R,Firearms,Derived from LIS bill description,52,5,44,49,NO,10.204081632653061,89.79591836734694
2026,H0362,"Thomas A. Garrett, Jr.",R,Firearms,Derived from LIS bill description,58,5,46,51,NO,9.803921568627452,90.19607843137256
2026,H0347,"H. Otto Wachsmann, Jr.",R,Firearms,Derived from LIS bill description,52,5,47,52,NO,9.615384615384617,90.38461538461539
2026,H0321,Chris S. Runion,R,Firearms,Derived from LIS bill description,53,5,48,53,NO,9.433962264150944,90.56603773584906
2026,H0377,Delores Oates,R,Firearms,Derived from LIS bill description,97,9,88,97,NO,9.278350515463918,90.72164948453609
2026,H0329,Bill Wiley,R,Firearms,Derived from LIS bill description,55,5,50,55,NO,9.090909090909092,90.9090909090909
2026,H0224,James W. Morefield,R,Firearms,Derived from LIS bill description,55,5,50,55,NO,9.090909090909092,90.9090909090909
2026,H0390,Mitchell Cornett,R,Firearms,Derived from LIS bill description,77,7,70,77,NO,9.090909090909092,90.9090909090909
2026,H0345,Anne Ferrell Tata,R,Firearms,Derived from LIS bill description,56,5,51,56,NO,8.928571428571429,91.07142857142857
2026,H0369,Hillary Pugh Kent,R,Firearms,Derived from LIS bill description,56,5,51,56,NO,8.928571428571429,91.07142857142857
2026,H0328,Scott A. Wyatt,R,Firearms,Derived from LIS bill description,57,5,52,57,NO,8.771929824561402,91.22807017543859
2026,H0394,Karen Hamilton,R,Firearms,Derived from LIS bill description,77,6,71,77,NO,7.792207792207792,92.20779220779221
2026,H0342,Phillip A. Scott,R,Firearms,Derived from LIS bill description,54,4,49,53,NO,7.547169811320755,92.45283018867924
2026,H0383,Eric R. Zehr,R,Firearms,Derived from LIS bill description,99,7,92,99,NO,7.07070707070707,92.92929292929293
2026,H0334,Elizabeth B. Bennett-Parker,D,Firearms,Derived from LIS bill description,42,39,0,39,YES,100.0,0.0
2026,H0334,Elizabeth B. Bennett-Parker,D,Firearms,Derived from LIS bill summary,14,14,0,14,YES,100.0,0.0
2026,H0108,Vivian E. Watts,D,Firearms,Derived from LIS bill description,61,60,1,61,YES,98.36065573770492,1.639344262295082
2026,H0340,Michelle Lopes Maldonado,D,Firearms,Derived from LIS bill description,58,57,1,58,YES,98.27586206896551,1.7241379310344827
2026,H0239,Alfonso H. Lopez,D,Firearms,Derived from LIS bill description,97,95,2,97,YES,97.9381443298969,2.0618556701030926
2026,H0361,Debra D. Gardner,D,Firearms,Derived from LIS bill description,98,95,2,97,YES,97.9381443298969,2.0618556701030926
2026,H0317,Dan I. Helmer,D,Firearms,Derived from LIS bill description,97,94,2,96,YES,97.91666666666666,2.083333333333333
2026,H0360,Michael B. Feggans,D,Firearms,Derived from LIS bill description,97,94,2,96,YES,97.91666666666666,2.083333333333333
2026,H0375,Adele Y. McClure,D,Firearms,Derived from LIS bill description,97,90,2,92,YES,97.82608695652173,2.1739130434782608
2026,H0356,Rae Cousins,D,Firearms,Derived from LIS bill description,86,84,2,86,YES,97.67441860465115,2.3255813953488373
2026,H0219,Patrick A. Hope,D,Firearms,Derived from LIS bill description,81,76,2,78,YES,97.43589743589743,2.564102564102564
2026,H0266,Sam Rasoul,D,Firearms,Derived from LIS bill description,79,75,2,77,YES,97.40259740259741,2.5974025974025974
2026,H0336,Nadarius E. Clark,D,Firearms,Derived from LIS bill description,99,73,2,75,YES,97.33333333333334,2.666666666666667
2026,H0351,Holly M. Seibold,D,Firearms,Derived from LIS bill description,77,70,2,72,YES,97.22222222222221,2.7777777777777777
2026,H0387,"Karen R. ""Kacey"" Carnegie",D,Firearms,Derived from LIS bill description,64,62,2,64,YES,96.875,3.125
2026,H0311,Alex Q. Askew,D,Firearms,Derived from LIS bill description,61,59,2,61,YES,96.72131147540983,3.278688524590164
2026,H0391,Lindsey Dougherty,D,Firearms,Derived from LIS bill description,60,57,2,59,YES,96.61016949152543,3.389830508474576
2026,H0323,Shelly A. Simonds,D,Firearms,Derived from LIS bill description,59,57,2,59,YES,96.61016949152543,3.389830508474576
2026,H0354,Katrina Callsen,D,Firearms,Derived from LIS bill description,58,56,2,58,YES,96.55172413793103,3.4482758620689653
2026,H0366,Phil M. Hernandez,D,Firearms,Derived from LIS bill description,58,56,2,58,YES,96.55172413793103,3.4482758620689653
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Firearms,Derived from LIS bill description,58,56,2,58,YES,96.55172413793103,3.4482758620689653
2026,H0301,David A. Reid,D,Firearms,Derived from LIS bill description,57,55,2,57,YES,96.49122807017544,3.508771929824561
2026,H0207,Delores L. McQuinn,D,Firearms,Derived from LIS bill description,59,55,2,57,YES,96.49122807017544,3.508771929824561
2026,H0403,Gretchen M. Bulova,D,Firearms,Derived from LIS bill description,57,55,2,57,YES,96.49122807017544,3.508771929824561
2026,H0370,Karen Keys-Gamarra,D,Firearms,Derived from LIS bill description,61,55,2,57,YES,96.49122807017544,3.508771929824561
2026,H0281,Paul E. Krizek,D,Firearms,Derived from LIS bill description,57,55,2,57,YES,96.49122807017544,3.508771929824561
2026,H0400,Virgil Thornton,D,Firearms,Derived from LIS bill description,57,55,2,57,YES,96.49122807017544,3.508771929824561
2026,H0371,Amy J. Laufer,D,Firearms,Derived from LIS bill description,57,54,2,56,YES,96.42857142857143,3.571428571428571
2026,H0380,Atoosa R. Reaser,D,Firearms,Derived from LIS bill description,59,54,2,56,YES,96.42857142857143,3.571428571428571
2026,H0353,Bonita G. Anthony,D,Firearms,Derived from LIS bill description,56,54,2,56,YES,96.42857142857143,3.571428571428571
2026,H0343,Briana D. Sewell,D,Firearms,Derived from LIS bill description,57,54,2,56,YES,96.42857142857143,3.571428571428571
2026,H0402,Charlie Schmidt,D,Firearms,Derived from LIS bill description,57,54,2,56,YES,96.42857142857143,3.571428571428571
2026,H0372,Destiny LeVere Bolling,D,Firearms,Derived from LIS bill description,56,54,2,56,YES,96.42857142857143,3.571428571428571
2026,H0396,Leslie Chambers Mehta,D,Firearms,Derived from LIS bill description,57,54,2,56,YES,96.42857142857143,3.571428571428571
2026,H0212,Betsy B. Carr,D,Firearms,Derived from LIS bill description,55,53,2,55,YES,96.36363636363636,3.6363636363636362
2026,H0285,"C.E. Cliff Hayes, Jr.",D,Firearms,Derived from LIS bill description,55,53,2,55,YES,96.36363636363636,3.6363636363636362
2026,H0208,Charniele L. Herring,D,Firearms,Derived from LIS bill description,55,53,2,55,YES,96.36363636363636,3.6363636363636362
2026,H0305,Kathy K.L. Tran,D,Firearms,Derived from LIS bill description,55,53,2,55,YES,96.36363636363636,3.6363636363636362
2026,H0227,Luke E. Torian,D,Firearms,Derived from LIS bill description,57,53,2,55,YES,96.36363636363636,3.6363636363636362
2026,H0284,"Marcia S. ""Cia"" Price",D,Firearms,Derived from LIS bill description,55,53,2,55,YES,96.36363636363636,3.6363636363636362
2026,H0327,Rodney T. Willett,D,Firearms,Derived from LIS bill description,55,53,2,55,YES,96.36363636363636,3.6363636363636362
2026,H0294,Karrie K. Delaney,D,Firearms,Derived from LIS bill description,57,52,2,54,YES,96.29629629629629,3.7037037037037033
2026,H0322,Don Scott,D,Firearms,Derived from LIS bill description,52,50,2,52,YES,96.15384615384616,3.8461538461538463
2026,H0297,Elizabeth R. Guzman,D,Firearms,Derived from LIS bill description,54,50,2,52,YES,96.15384615384616,3.8461538461538463
2026,H0385,JJ Singh,D,Firearms,Derived from LIS bill description,52,50,2,52,YES,96.15384615384616,3.8461538461538463
2026,H0173,Jeion A. Ward,D,Firearms,Derived from LIS bill description,52,50,2,52,YES,96.15384615384616,3.8461538461538463
2026,H0314,Joshua G. Cole,D,Firearms,Derived from LIS bill description,52,50,2,52,YES,96.15384615384616,3.8461538461538463
2026,H0392,Mark C. Downey,D,Firearms,Derived from LIS bill description,52,50,2,52,YES,96.15384615384616,3.8461538461538463
2026,H0397,May Nivar,D,Firearms,Derived from LIS bill description,52,50,2,52,YES,96.15384615384616,3.8461538461538463
2026,H0405,Garrett McGuire,D,Firearms,Derived from LIS bill description,52,49,2,51,YES,96.07843137254902,3.9215686274509802
2026,H0344,Irene Shin,D,Firearms,Derived from LIS bill description,52,49,2,51,YES,96.07843137254902,3.9215686274509802
2026,H0374,Marty Martinez,D,Firearms,Derived from LIS bill description,52,49,2,51,YES,96.07843137254902,3.9215686274509802
2026,H0365,"Rozia A. Henson, Jr.",D,Firearms,Derived from LIS bill description,52,49,2,51,YES,96.07843137254902,3.9215686274509802
2026,H0355,Laura Jane Cohen,D,Firearms,Derived from LIS bill description,52,48,2,50,YES,96.0,4.0
2026,H0295,Kelly K. Convirs-Fowler,D,Firearms,Derived from LIS bill description,54,46,2,48,YES,95.83333333333334,4.166666666666666
2026,H0404,Margaret A. Franklin,D,Firearms,Derived from LIS bill description,56,46,2,48,YES,95.83333333333334,4.166666666666666
2026,H0264,Marcus B. Simon,D,Firearms,Derived from LIS bill description,92,85,4,89,YES,95.50561797752809,4.49438202247191
2026,H0406,Kirk McPike,D,Firearms,Derived from LIS bill description,41,39,2,41,YES,95.1219512195122,4.878048780487805
2026,H0389,Nicole Cole,D,Firearms,Derived from LIS bill description,56,51,3,54,YES,94.44444444444444,5.555555555555555
2026,H0386,Jessica L. Anderson,D,Firearms,Derived from LIS bill description,81,71,5,76,YES,93.42105263157895,6.578947368421052
2026,H0349,Jackie H. Glass,D,Firearms,Derived from LIS bill description,52,42,3,45,YES,93.33333333333333,6.666666666666667
2026,H0355,Laura Jane Cohen,D,Firearms,Derived from LIS bill summary,17,14,1,15,YES,93.33333333333333,6.666666666666667
2026,H0391,Lindsey Dougherty,D,Firearms,Derived from LIS bill summary,17,14,1,15,YES,93.33333333333333,6.666666666666667
2026,H0393,Lily V. Franklin,D,Firearms,Derived from LIS bill description,52,45,4,49,YES,91.83673469387756,8.16326530612245
2026,H0382,Joshua E. Thomas,D,Firearms,Derived from LIS bill description,82,75,7,82,YES,91.46341463414635,8.536585365853659
2026,H0399,Kimberly Pope Adams,D,Firearms,Derived from LIS bill description,89,75,8,83,YES,90.36144578313254,9.63855421686747
2026,H0375,Adele Y. McClure,D,Firearms,Derived from LIS bill summary,31,28,3,31,YES,90.32258064516128,9.67741935483871
2026,H0317,Dan I. Helmer,D,Firearms,Derived from LIS bill summary,31,28,3,31,YES,90.32258064516128,9.67741935483871
2026,H0239,Alfonso H. Lopez,D,Firearms,Derived from LIS bill summary,30,27,3,30,YES,90.0,10.0
2026,H0361,Debra D. Gardner,D,Firearms,Derived from LIS bill summary,30,27,3,30,YES,90.0,10.0
2026,H0360,Michael B. Feggans,D,Firearms,Derived from LIS bill summary,30,27,3,30,YES,90.0,10.0
2026,H0264,Marcus B. Simon,D,Firearms,Derived from LIS bill summary,27,22,3,25,YES,88.0,12.0
2026,H0388,Stacey Annie Carroll,D,Firearms,Derived from LIS bill description,56,43,6,49,YES,87.75510204081633,12.244897959183673
2026,H0219,Patrick A. Hope,D,Firearms,Derived from LIS bill summary,24,21,3,24,YES,87.5,12.5
2026,H0356,Rae Cousins,D,Firearms,Derived from LIS bill summary,24,21,3,24,YES,87.5,12.5
2026,H0266,Sam Rasoul,D,Firearms,Derived from LIS bill summary,24,21,3,24,YES,87.5,12.5
2026,H0351,Holly M. Seibold,D,Firearms,Derived from LIS bill summary,24,19,3,22,YES,86.36363636363636,13.636363636363635
2026,H0301,David A. Reid,D,Firearms,Derived from LIS bill summary,21,18,3,21,YES,85.71428571428571,14.285714285714285
2026,H0207,Delores L. McQuinn,D,Firearms,Derived from LIS bill summary,21,18,3,21,YES,85.71428571428571,14.285714285714285
2026,H0311,Alex Q. Askew,D,Firearms,Derived from LIS bill summary,20,17,3,20,YES,85.0,15.0
2026,H0343,Briana D. Sewell,D,Firearms,Derived from LIS bill summary,20,17,3,20,YES,85.0,15.0
2026,H0285,"C.E. Cliff Hayes, Jr.",D,Firearms,Derived from LIS bill summary,20,17,3,20,YES,85.0,15.0
2026,H0284,"Marcia S. ""Cia"" Price",D,Firearms,Derived from LIS bill summary,20,17,3,20,YES,85.0,15.0
2026,H0281,Paul E. Krizek,D,Firearms,Derived from LIS bill summary,20,17,3,20,YES,85.0,15.0
2026,H0371,Amy J. Laufer,D,Firearms,Derived from LIS bill summary,19,16,3,19,YES,84.21052631578947,15.789473684210526
2026,H0208,Charniele L. Herring,D,Firearms,Derived from LIS bill summary,19,16,3,19,YES,84.21052631578947,15.789473684210526
2026,H0305,Kathy K.L. Tran,D,Firearms,Derived from LIS bill summary,19,16,3,19,YES,84.21052631578947,15.789473684210526
2026,H0336,Nadarius E. Clark,D,Firearms,Derived from LIS bill summary,30,16,3,19,YES,84.21052631578947,15.789473684210526
2026,H0327,Rodney T. Willett,D,Firearms,Derived from LIS bill summary,19,16,3,19,YES,84.21052631578947,15.789473684210526
2026,H0323,Shelly A. Simonds,D,Firearms,Derived from LIS bill summary,19,16,3,19,YES,84.21052631578947,15.789473684210526
2026,H0212,Betsy B. Carr,D,Firearms,Derived from LIS bill summary,19,15,3,18,YES,83.33333333333334,16.666666666666664
2026,H0227,Luke E. Torian,D,Firearms,Derived from LIS bill summary,21,15,3,18,YES,83.33333333333334,16.666666666666664
2026,H0380,Atoosa R. Reaser,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0353,Bonita G. Anthony,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0402,Charlie Schmidt,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0372,Destiny LeVere Bolling,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0322,Don Scott,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0297,Elizabeth R. Guzman,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0405,Garrett McGuire,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0403,Gretchen M. Bulova,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0344,Irene Shin,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0385,JJ Singh,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0173,Jeion A. Ward,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0370,Karen Keys-Gamarra,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0387,"Karen R. ""Kacey"" Carnegie",D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0354,Katrina Callsen,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0396,Leslie Chambers Mehta,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0392,Mark C. Downey,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0374,Marty Martinez,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0397,May Nivar,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0340,Michelle Lopes Maldonado,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0366,Phil M. Hernandez,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0108,Vivian E. Watts,D,Firearms,Derived from LIS bill summary,17,14,3,17,YES,82.35294117647058,17.647058823529413
2026,H0314,Joshua G. Cole,D,Firearms,Derived from LIS bill summary,17,13,3,16,YES,81.25,18.75
2026,H0404,Margaret A. Franklin,D,Firearms,Derived from LIS bill summary,17,13,3,16,YES,81.25,18.75
2026,H0365,"Rozia A. Henson, Jr.",D,Firearms,Derived from LIS bill summary,17,13,3,16,YES,81.25,18.75
2026,H0349,Jackie H. Glass,D,Firearms,Derived from LIS bill summary,17,12,3,15,YES,80.0,20.0
2026,H0399,Kimberly Pope Adams,D,Firearms,Derived from LIS bill summary,30,23,6,29,YES,79.3103448275862,20.689655172413794
2026,H0294,Karrie K. Delaney,D,Firearms,Derived from LIS bill summary,17,10,3,13,YES,76.92307692307693,23.076923076923077
2026,H0389,Nicole Cole,D,Firearms,Derived from LIS bill summary,17,13,4,17,YES,76.47058823529412,23.52941176470588
2026,H0400,Virgil Thornton,D,Firearms,Derived from LIS bill summary,17,13,4,17,YES,76.47058823529412,23.52941176470588
2026,H0382,Joshua E. Thomas,D,Firearms,Derived from LIS bill summary,28,21,7,28,YES,75.0,25.0
2026,H0386,Jessica L. Anderson,D,Firearms,Derived from LIS bill summary,24,17,6,23,YES,73.91304347826086,26.08695652173913
2026,H0295,Kelly K. Convirs-Fowler,D,Firearms,Derived from LIS bill summary,17,10,4,14,YES,71.42857142857143,28.57142857142857
2026,H0388,Stacey Annie Carroll,D,Firearms,Derived from LIS bill summary,17,10,4,14,YES,71.42857142857143,28.57142857142857
2026,H0406,Kirk McPike,D,Firearms,Derived from LIS bill summary,10,7,3,10,YES,70.0,30.0
2026,H0375,Adele Y. McClure,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0311,Alex Q. Askew,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0371,Amy J. Laufer,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0380,Atoosa R. Reaser,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0212,Betsy B. Carr,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0353,Bonita G. Anthony,D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0343,Briana D. Sewell,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0285,"C.E. Cliff Hayes, Jr.",D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0330,Candi Mundon King,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0208,Charniele L. Herring,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0317,Dan I. Helmer,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0301,David A. Reid,D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0177,David L. Bulova,D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0361,Debra D. Gardner,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0207,Delores L. McQuinn,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0372,Destiny LeVere Bolling,D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0322,Don Scott,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0334,Elizabeth B. Bennett-Parker,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0297,Elizabeth R. Guzman,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0351,Holly M. Seibold,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0344,Irene Shin,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0385,JJ Singh,D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0349,Jackie H. Glass,D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0173,Jeion A. Ward,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0386,Jessica L. Anderson,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0395,John Chilton McAuliff,D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0382,Joshua E. Thomas,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0314,Joshua G. Cole,D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0370,Karen Keys-Gamarra,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0387,"Karen R. ""Kacey"" Carnegie",D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0305,Kathy K.L. Tran,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0354,Katrina Callsen,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0295,Kelly K. Convirs-Fowler,D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0399,Kimberly Pope Adams,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0355,Laura Jane Cohen,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0396,Leslie Chambers Mehta,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0393,Lily V. Franklin,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0391,Lindsey Dougherty,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0227,Luke E. Torian,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0284,"Marcia S. ""Cia"" Price",D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0264,Marcus B. Simon,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0392,Mark C. Downey,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0172,Mark D. Sickles,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0374,Marty Martinez,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0397,May Nivar,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0360,Michael B. Feggans,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0340,Michelle Lopes Maldonado,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0336,Nadarius E. Clark,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0389,Nicole Cole,D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0219,Patrick A. Hope,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0281,Paul E. Krizek,D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0366,Phil M. Hernandez,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0356,Rae Cousins,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0327,Rodney T. Willett,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0365,"Rozia A. Henson, Jr.",D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0266,Sam Rasoul,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0323,Shelly A. Simonds,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0388,Stacey Annie Carroll,D,General Assembly,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0400,Virgil Thornton,D,General Assembly,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
