Bill_id,topic_name,classification,lis_subject_name,lis_parent_subject,source_file,source_text_used,rule_derived,matched_rule
HB1195,Labor and Employment,Derived from LIS bill summary,,,Summaries.csv,"School boards and independent contractors; applicants for employment involving direct contact with children in public schools; employment history review. Requires each school board and each independent contractor that provides services in any public elementary or secondary school in the Commonwealth to (i) require each applicant for employment whose position will involve direct contact with children, as that term is defined in the bill, in a public elementary or secondary school in the Commonwealth to provide (a) the address and telephone number of and other any other relevant contact information for the applicant's current employer and any former employer that employed the applicant in a position that involved direct contact with children and (b) a written, signed statement as to whether the applicant has (1) been the subject of an investigation and finding or adjudication of abuse or sexual misconduct, as that term is defined in the bill, by any employer, state licensing agency, law-enforcement agency, or child protective services agency or (2) been disciplined, discharged, nonrenewed, asked to resign, or otherwise separated from employment or had a professional license or certificate suspended, surrendered, or revoked while such an investigation was pending or due to such a finding or adjudication and (ii) request, from each such employer, confirmation of the dates of the applicant's employment and a written statement as to the veracity of the applicant's abovementioned statement, to the best of such employer's knowledge. The bill requires each such employer to respond no later than 20 days after receipt of such a request. The bill permits any school board or independent contractor to use any information received pursuant to clauses (i) and (ii) to evaluate an applicant's fitness to be hired and to consider an applicant's provision of false information or willful failure to disclose information to be grounds for declining to further consider such applicant for employment.",True,\bemployment\b
HB1195,Family and Children,Derived from LIS bill summary,,,Summaries.csv,"School boards and independent contractors; applicants for employment involving direct contact with children in public schools; employment history review. Requires each school board and each independent contractor that provides services in any public elementary or secondary school in the Commonwealth to (i) require each applicant for employment whose position will involve direct contact with children, as that term is defined in the bill, in a public elementary or secondary school in the Commonwealth to provide (a) the address and telephone number of and other any other relevant contact information for the applicant's current employer and any former employer that employed the applicant in a position that involved direct contact with children and (b) a written, signed statement as to whether the applicant has (1) been the subject of an investigation and finding or adjudication of abuse or sexual misconduct, as that term is defined in the bill, by any employer, state licensing agency, law-enforcement agency, or child protective services agency or (2) been disciplined, discharged, nonrenewed, asked to resign, or otherwise separated from employment or had a professional license or certificate suspended, surrendered, or revoked while such an investigation was pending or due to such a finding or adjudication and (ii) request, from each such employer, confirmation of the dates of the applicant's employment and a written statement as to the veracity of the applicant's abovementioned statement, to the best of such employer's knowledge. The bill requires each such employer to respond no later than 20 days after receipt of such a request. The bill permits any school board or independent contractor to use any information received pursuant to clauses (i) and (ii) to evaluate an applicant's fitness to be hired and to consider an applicant's provision of false information or willful failure to disclose information to be grounds for declining to further consider such applicant for employment.",True,\bchildren\b
HB1198,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Display of license plate; only rear plate required; exception. Permits every registered motor vehicle to display a single license plate issued by the Department of Motor Vehicles on the rear of the vehicle, except for tractor trucks, which shall display such license plate on the front of the vehicle. Current law requires license plates displayed on the front and rear of most such vehicles.",True,\bmotor vehicles?\b
HB1199,Taxes and Revenue,Derived from LIS bill summary,,,Summaries.csv,"Local license taxes; authority to exempt; businesses regulated by boards within the Department of Health Professions. Authorizes localities to exempt any businesses, trades, professions, and occupations regulated by boards within the Department of Health Professions from the license tax.",True,\btaxes\b
HB1199,Local Government,Derived from LIS bill summary,,,Summaries.csv,"Local license taxes; authority to exempt; businesses regulated by boards within the Department of Health Professions. Authorizes localities to exempt any businesses, trades, professions, and occupations regulated by boards within the Department of Health Professions from the license tax.",True,\blocalit
HB1200,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Department of Transportation; protective caps for guardrail posts; report. Directs the Department of Transportation to develop and adopt statewide standards and requirements for protective caps or other comparable shielding for exposed guardrail posts installed or replaced on or after July 1, 2027.",True,\bdepartment of transportation\b
HB1201,Health and Healthcare,Derived from LIS bill summary,,,Summaries.csv,Certificate of public need; exception for independent outpatient or ambulatory surgery facilities. Creates an exception from the requirement to obtain a certificate of public need for facilities for outpatient or ambulatory surgery with up to three operating rooms that are not affiliated with a hospital. The bill requires hospitals to obtain a certificate of public need before acquiring an excepted facility.,True,\bhospitals?\b
HB1202,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Department of Transportation; guardrail modernization; report. Requires the Department of Transportation (the Department) to identify, prioritize, and conduct the replacement of guardrail systems and end treatments that do not meet current Manual for Assessing Safety Hardware (MASH) safety standards. The bill requires the Department to (i) identify and use any state or federal funds available to the Department for such purposes and, as necessary, apply for other grant funds; (ii) create and maintain a public inventory of non-compliant guardrail systems and end treatments; (iii) create a five-year upgrade schedule for the replacement of non-compliant guardrail systems and end treatments; and (iv) submit an annual report to the Chairs of the House and Senate Committees on Transportation.",True,\bdepartment of transportation\b
HB1203,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Department of Motor Vehicles; addresses. Authorizes the Department of Motor Vehicles (the Department) to require any person submitting a form for which he must provide his current address, at the time of submission of such form, to present proof of residence at such current address. The bill authorizes the owner or lessee of any real property in the Commonwealth to notify the Department if the address of the real property is used for the issuance of a driver's license or special identification card that does not belong to any owner, lessee, or resident of the real property, and, provided certain conditions are met, authorizes the Department to revoke such driver's license or special identification card. Current law authorizes such a process in cases in which real property is used for the titling or registration of a vehicle that does not belong to any owner, lessee, or resident of such real property. The bill also authorizes, for both such cases when such certain conditions are met, the Department to disassociate the address from any account the person to whom the driver's license or special identification card was issued or the vehicle owner, respectively, holds with the Department.",True,\bmotor vehicles?\b
HB1204,Education,Derived from LIS bill summary,,,Summaries.csv,Local governing bodies; appropriations of local school funds to families for compulsory student attendance in nonpublic school settings. Permits any local governing body to reserve per pupil amounts of apportioned Standards of Quality costs and appropriate such amounts to the parents of students in the local school division for the satisfaction of the compulsory attendance of their children in nonpublic school settings.,True,\bschool divisions?\b
HB1204,Budget and Appropriations,Derived from LIS bill summary,,,Summaries.csv,Local governing bodies; appropriations of local school funds to families for compulsory student attendance in nonpublic school settings. Permits any local governing body to reserve per pupil amounts of apportioned Standards of Quality costs and appropriate such amounts to the parents of students in the local school division for the satisfaction of the compulsory attendance of their children in nonpublic school settings.,True,\bappropriations?\b
HB1204,Local Government,Derived from LIS bill summary,,,Summaries.csv,Local governing bodies; appropriations of local school funds to families for compulsory student attendance in nonpublic school settings. Permits any local governing body to reserve per pupil amounts of apportioned Standards of Quality costs and appropriate such amounts to the parents of students in the local school division for the satisfaction of the compulsory attendance of their children in nonpublic school settings.,True,\blocal school funds\b
HB1204,Family and Children,Derived from LIS bill summary,,,Summaries.csv,Local governing bodies; appropriations of local school funds to families for compulsory student attendance in nonpublic school settings. Permits any local governing body to reserve per pupil amounts of apportioned Standards of Quality costs and appropriate such amounts to the parents of students in the local school division for the satisfaction of the compulsory attendance of their children in nonpublic school settings.,True,\bchildren\b
HB1205,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Motor vehicles; insurance; highway use fee; tangible personal property tax relief for certain vehicles. Removes the highway use fee for fuel-efficient vehicles, and maintains the same highway use fee for electric vehicles and alternative fuel vehicles. The bill removes the prohibition on motor vehicle insurers establishing a repair facility network. Under current law, insurers are prohibited from requiring an insured or claimant to utilize designated replacement or repair facilities or services as a prerequisite to settling or paying any claim arising under a policy or policies of insurance. The bill also directs each county, city, or town that receives annual reimbursements from the Commonwealth for providing tangible personal property tax relief on qualifying vehicles to, beginning in tax year 2027, ensure that after first reimbursing certain tax attributable to qualifying vehicles leased by active duty members of the United States military, as is currently required by law, (i) no qualifying vehicle owned by an individual with an annual household income in excess of $200,000 receives any reimbursement for such vehicle and (ii) the remainder of the reimbursement provided to such locality is distributed based on a sliding scale for household incomes of residents of such locality, adopted by an ordinance of the governing body of such locality, as described in the bill.",True,\bhighways?\b
HB1205,Taxes and Revenue,Derived from LIS bill summary,,,Summaries.csv,"Motor vehicles; insurance; highway use fee; tangible personal property tax relief for certain vehicles. Removes the highway use fee for fuel-efficient vehicles, and maintains the same highway use fee for electric vehicles and alternative fuel vehicles. The bill removes the prohibition on motor vehicle insurers establishing a repair facility network. Under current law, insurers are prohibited from requiring an insured or claimant to utilize designated replacement or repair facilities or services as a prerequisite to settling or paying any claim arising under a policy or policies of insurance. The bill also directs each county, city, or town that receives annual reimbursements from the Commonwealth for providing tangible personal property tax relief on qualifying vehicles to, beginning in tax year 2027, ensure that after first reimbursing certain tax attributable to qualifying vehicles leased by active duty members of the United States military, as is currently required by law, (i) no qualifying vehicle owned by an individual with an annual household income in excess of $200,000 receives any reimbursement for such vehicle and (ii) the remainder of the reimbursement provided to such locality is distributed based on a sliding scale for household incomes of residents of such locality, adopted by an ordinance of the governing body of such locality, as described in the bill.",True,\bproperty tax\b
HB1205,Insurance,Derived from LIS bill summary,,,Summaries.csv,"Motor vehicles; insurance; highway use fee; tangible personal property tax relief for certain vehicles. Removes the highway use fee for fuel-efficient vehicles, and maintains the same highway use fee for electric vehicles and alternative fuel vehicles. The bill removes the prohibition on motor vehicle insurers establishing a repair facility network. Under current law, insurers are prohibited from requiring an insured or claimant to utilize designated replacement or repair facilities or services as a prerequisite to settling or paying any claim arising under a policy or policies of insurance. The bill also directs each county, city, or town that receives annual reimbursements from the Commonwealth for providing tangible personal property tax relief on qualifying vehicles to, beginning in tax year 2027, ensure that after first reimbursing certain tax attributable to qualifying vehicles leased by active duty members of the United States military, as is currently required by law, (i) no qualifying vehicle owned by an individual with an annual household income in excess of $200,000 receives any reimbursement for such vehicle and (ii) the remainder of the reimbursement provided to such locality is distributed based on a sliding scale for household incomes of residents of such locality, adopted by an ordinance of the governing body of such locality, as described in the bill.",True,\binsurers?\b
HB1205,Local Government,Derived from LIS bill summary,,,Summaries.csv,"Motor vehicles; insurance; highway use fee; tangible personal property tax relief for certain vehicles. Removes the highway use fee for fuel-efficient vehicles, and maintains the same highway use fee for electric vehicles and alternative fuel vehicles. The bill removes the prohibition on motor vehicle insurers establishing a repair facility network. Under current law, insurers are prohibited from requiring an insured or claimant to utilize designated replacement or repair facilities or services as a prerequisite to settling or paying any claim arising under a policy or policies of insurance. The bill also directs each county, city, or town that receives annual reimbursements from the Commonwealth for providing tangible personal property tax relief on qualifying vehicles to, beginning in tax year 2027, ensure that after first reimbursing certain tax attributable to qualifying vehicles leased by active duty members of the United States military, as is currently required by law, (i) no qualifying vehicle owned by an individual with an annual household income in excess of $200,000 receives any reimbursement for such vehicle and (ii) the remainder of the reimbursement provided to such locality is distributed based on a sliding scale for household incomes of residents of such locality, adopted by an ordinance of the governing body of such locality, as described in the bill.",True,\blocalit
HB1206,Education,Derived from LIS bill summary,,,Summaries.csv,"Study; Department of Human Resource Management; required annual trainings; state employees; public elementary and secondary school teachers; report. Directs the Department of Human Resource Management (the Department), in collaboration with the Department of Education and the Board of Education, to review the number of annual trainings required of employees of the Commonwealth and public elementary and secondary school teachers and determine if certain trainings could be reduced in frequency. The bill directs the Department to report its findings and recommendations to the General Assembly no later than January 1, 2027.",True,\bsecondary school\b
HB1206,Labor and Employment,Derived from LIS bill summary,,,Summaries.csv,"Study; Department of Human Resource Management; required annual trainings; state employees; public elementary and secondary school teachers; report. Directs the Department of Human Resource Management (the Department), in collaboration with the Department of Education and the Board of Education, to review the number of annual trainings required of employees of the Commonwealth and public elementary and secondary school teachers and determine if certain trainings could be reduced in frequency. The bill directs the Department to report its findings and recommendations to the General Assembly no later than January 1, 2027.",True,\bemployees?\b
HB1206,State Government,Derived from LIS bill summary,,,Summaries.csv,"Study; Department of Human Resource Management; required annual trainings; state employees; public elementary and secondary school teachers; report. Directs the Department of Human Resource Management (the Department), in collaboration with the Department of Education and the Board of Education, to review the number of annual trainings required of employees of the Commonwealth and public elementary and secondary school teachers and determine if certain trainings could be reduced in frequency. The bill directs the Department to report its findings and recommendations to the General Assembly no later than January 1, 2027.",True,\bstate employees\b
HB1207,Health and Healthcare,Derived from LIS bill summary,,,Summaries.csv,"Paid family and medical leave insurance program; notice requirements; civil action. Requires the Virginia Employment Commission to establish and administer a paid family and medical leave insurance program with benefits beginning April 1, 2028. Under the program, benefits are paid to covered individuals, as defined in the bill, for family and medical leave. Funding for the program is provided through premiums assessed to employers and employees beginning April 1, 2028. The bill provides that the amount of a benefit is 80 percent of the employee's average weekly net earnings, not to exceed 100 percent of the statewide average weekly net earnings, which amount is required to be adjusted annually to reflect changes in the statewide average weekly wage. The bill caps the duration of paid leave at 12 weeks in any application year, or 4 weeks in the case of paid leave for safety services, and provides self-employed individuals the option of participating in the program. This bill is identical to SB 2.",True,\bmedical\b
HB1207,Labor and Employment,Derived from LIS bill summary,,,Summaries.csv,"Paid family and medical leave insurance program; notice requirements; civil action. Requires the Virginia Employment Commission to establish and administer a paid family and medical leave insurance program with benefits beginning April 1, 2028. Under the program, benefits are paid to covered individuals, as defined in the bill, for family and medical leave. Funding for the program is provided through premiums assessed to employers and employees beginning April 1, 2028. The bill provides that the amount of a benefit is 80 percent of the employee's average weekly net earnings, not to exceed 100 percent of the statewide average weekly net earnings, which amount is required to be adjusted annually to reflect changes in the statewide average weekly wage. The bill caps the duration of paid leave at 12 weeks in any application year, or 4 weeks in the case of paid leave for safety services, and provides self-employed individuals the option of participating in the program. This bill is identical to SB 2.",True,\bemployment\b
HB1207,Courts and Civil Law,Derived from LIS bill summary,,,Summaries.csv,"Paid family and medical leave insurance program; notice requirements; civil action. Requires the Virginia Employment Commission to establish and administer a paid family and medical leave insurance program with benefits beginning April 1, 2028. Under the program, benefits are paid to covered individuals, as defined in the bill, for family and medical leave. Funding for the program is provided through premiums assessed to employers and employees beginning April 1, 2028. The bill provides that the amount of a benefit is 80 percent of the employee's average weekly net earnings, not to exceed 100 percent of the statewide average weekly net earnings, which amount is required to be adjusted annually to reflect changes in the statewide average weekly wage. The bill caps the duration of paid leave at 12 weeks in any application year, or 4 weeks in the case of paid leave for safety services, and provides self-employed individuals the option of participating in the program. This bill is identical to SB 2.",True,\bcivil action\b
HB1208,Education,Derived from LIS bill summary,,,Summaries.csv,"Public education; early childhood care and education; child care access calculations; report. Requires the Department of Education to establish and maintain calculations for the provision of early childhood care and education services based on cost of quality rate per child, actual data from the prior year, an estimate of parental demand and choice preferences based on historic growth trends and current eligibility criteria, and an estimate of the number of slots to be added to support local or regional economic development efforts and public-private partnerships focused on increasing the supply of child care services, giving priority to localities or regions identified as child care deserts, as determined by the Department. The bill also contains several provisions relating to the use and appropriation of funds as applicable to such calculations, including (i) providing that the calculations shall not obligate the General Assembly to a specific appropriation, (ii) requiring the calculations to be used to provide information to guide the General Assembly in making decisions about the proportion of parental demand for and supply of early childhood care and education services to be addressed and level of appropriation required to address such demand, and (iii) providing that the annual overall funding available for slots shall be subject to appropriation as determined by the General Assembly. The bill also provides that if waitlists for slots at early childhood care and education sites remain, up to $5 million from prior-year unexpended state general funds appropriated for such purpose in a general appropriation act may be carried forward to the current fiscal year to temporarily provide additional slots during the current fiscal year solely to reduce or eliminate waitlists, unless the general appropriation act authorizes a greater amount to be carried forward and that such prior-year funds shall not be used to increase the base amount of funding required in the subsequent fiscal year and the Department shall monitor program utilization and attrition to ensure that no families will lose access at the end of the current fiscal year. Finally, the bill requires the Department to annually submit to the Commission on Early Childhood Care and Education and post on its website a report on the data used to calculate the minimum funding and number of slots for the calculations in accordance with the provisions of the bill. This bill is identical to SB 134.",True,\beducation\b
HB1208,Budget and Appropriations,Derived from LIS bill summary,,,Summaries.csv,"Public education; early childhood care and education; child care access calculations; report. Requires the Department of Education to establish and maintain calculations for the provision of early childhood care and education services based on cost of quality rate per child, actual data from the prior year, an estimate of parental demand and choice preferences based on historic growth trends and current eligibility criteria, and an estimate of the number of slots to be added to support local or regional economic development efforts and public-private partnerships focused on increasing the supply of child care services, giving priority to localities or regions identified as child care deserts, as determined by the Department. The bill also contains several provisions relating to the use and appropriation of funds as applicable to such calculations, including (i) providing that the calculations shall not obligate the General Assembly to a specific appropriation, (ii) requiring the calculations to be used to provide information to guide the General Assembly in making decisions about the proportion of parental demand for and supply of early childhood care and education services to be addressed and level of appropriation required to address such demand, and (iii) providing that the annual overall funding available for slots shall be subject to appropriation as determined by the General Assembly. The bill also provides that if waitlists for slots at early childhood care and education sites remain, up to $5 million from prior-year unexpended state general funds appropriated for such purpose in a general appropriation act may be carried forward to the current fiscal year to temporarily provide additional slots during the current fiscal year solely to reduce or eliminate waitlists, unless the general appropriation act authorizes a greater amount to be carried forward and that such prior-year funds shall not be used to increase the base amount of funding required in the subsequent fiscal year and the Department shall monitor program utilization and attrition to ensure that no families will lose access at the end of the current fiscal year. Finally, the bill requires the Department to annually submit to the Commission on Early Childhood Care and Education and post on its website a report on the data used to calculate the minimum funding and number of slots for the calculations in accordance with the provisions of the bill. This bill is identical to SB 134.",True,\bappropriations?\b
HB1208,Local Government,Derived from LIS bill summary,,,Summaries.csv,"Public education; early childhood care and education; child care access calculations; report. Requires the Department of Education to establish and maintain calculations for the provision of early childhood care and education services based on cost of quality rate per child, actual data from the prior year, an estimate of parental demand and choice preferences based on historic growth trends and current eligibility criteria, and an estimate of the number of slots to be added to support local or regional economic development efforts and public-private partnerships focused on increasing the supply of child care services, giving priority to localities or regions identified as child care deserts, as determined by the Department. The bill also contains several provisions relating to the use and appropriation of funds as applicable to such calculations, including (i) providing that the calculations shall not obligate the General Assembly to a specific appropriation, (ii) requiring the calculations to be used to provide information to guide the General Assembly in making decisions about the proportion of parental demand for and supply of early childhood care and education services to be addressed and level of appropriation required to address such demand, and (iii) providing that the annual overall funding available for slots shall be subject to appropriation as determined by the General Assembly. The bill also provides that if waitlists for slots at early childhood care and education sites remain, up to $5 million from prior-year unexpended state general funds appropriated for such purpose in a general appropriation act may be carried forward to the current fiscal year to temporarily provide additional slots during the current fiscal year solely to reduce or eliminate waitlists, unless the general appropriation act authorizes a greater amount to be carried forward and that such prior-year funds shall not be used to increase the base amount of funding required in the subsequent fiscal year and the Department shall monitor program utilization and attrition to ensure that no families will lose access at the end of the current fiscal year. Finally, the bill requires the Department to annually submit to the Commission on Early Childhood Care and Education and post on its website a report on the data used to calculate the minimum funding and number of slots for the calculations in accordance with the provisions of the bill. This bill is identical to SB 134.",True,\blocalit
HB1208,Family and Children,Derived from LIS bill summary,,,Summaries.csv,"Public education; early childhood care and education; child care access calculations; report. Requires the Department of Education to establish and maintain calculations for the provision of early childhood care and education services based on cost of quality rate per child, actual data from the prior year, an estimate of parental demand and choice preferences based on historic growth trends and current eligibility criteria, and an estimate of the number of slots to be added to support local or regional economic development efforts and public-private partnerships focused on increasing the supply of child care services, giving priority to localities or regions identified as child care deserts, as determined by the Department. The bill also contains several provisions relating to the use and appropriation of funds as applicable to such calculations, including (i) providing that the calculations shall not obligate the General Assembly to a specific appropriation, (ii) requiring the calculations to be used to provide information to guide the General Assembly in making decisions about the proportion of parental demand for and supply of early childhood care and education services to be addressed and level of appropriation required to address such demand, and (iii) providing that the annual overall funding available for slots shall be subject to appropriation as determined by the General Assembly. The bill also provides that if waitlists for slots at early childhood care and education sites remain, up to $5 million from prior-year unexpended state general funds appropriated for such purpose in a general appropriation act may be carried forward to the current fiscal year to temporarily provide additional slots during the current fiscal year solely to reduce or eliminate waitlists, unless the general appropriation act authorizes a greater amount to be carried forward and that such prior-year funds shall not be used to increase the base amount of funding required in the subsequent fiscal year and the Department shall monitor program utilization and attrition to ensure that no families will lose access at the end of the current fiscal year. Finally, the bill requires the Department to annually submit to the Commission on Early Childhood Care and Education and post on its website a report on the data used to calculate the minimum funding and number of slots for the calculations in accordance with the provisions of the bill. This bill is identical to SB 134.",True,\bchild care\b
HB1209,Health and Healthcare,Derived from LIS bill summary,,,Summaries.csv,"Hospitals; itemized statements; non-emergent procedures, tests, or services. Requires hospitals to provide patients with an itemized statement of charges for services rendered for any non-emergent medical procedure, test, or service.",True,\bhospitals?\b
HB1210,Taxes and Revenue,Derived from LIS bill summary,,,Summaries.csv,"Individual income tax subtraction; long-term capital gains from sale of principal residence. Provides an individual income tax subtraction in taxable years 2025 through 2029 for income that is (i) taxed as a long-term capital gain for federal income tax purposes, (ii) attributable to the sale of property that served as the taxpayer's principal residence for at least two of the five years preceding such sale, and (iii) in excess of federal limitations only allowing an exclusion from gross income for up to $250,000, or $500,000, for joint filers, of gain from such a sale.",True,\bincome tax\b
HB1211,Taxes and Revenue,Derived from LIS bill summary,,,Summaries.csv,"Individual income tax; first-time homebuyer tax credit. Creates a one-time, nonrefundable individual income tax credit in taxable years 2026 through 2030 for the purchase of a principal residence by a first-time homebuyer, as such terms are defined in the bill, in an amount equal to $5,000. The bill requires that any credits be repaid if the principal residence is sold or no longer serves as the first-time homebuyer's principal residence within three years from the purchase date of such property.",True,\bincome tax\b
HB1212,Insurance,Derived from LIS bill summary,,,Summaries.csv,"Small lot residential zoning districts. Requires any locality with a population of 50,000 or more to adopt, maintain, and apply to land within its boundaries at least one zoning district classification that permits a single-family dwelling on a lot with a minimum lot area not exceeding 3,000 square feet. The bill provides that such zoning district classifications shall not impose minimum lot widths exceeding 30 feet or setback, lot coverage, or density requirements that would preclude construction of eligible dwellings on conforming lots. The bill's provisions do not apply to areas within a historic district.",True,\bcoverage\b
HB1212,Local Government,Derived from LIS bill summary,,,Summaries.csv,"Small lot residential zoning districts. Requires any locality with a population of 50,000 or more to adopt, maintain, and apply to land within its boundaries at least one zoning district classification that permits a single-family dwelling on a lot with a minimum lot area not exceeding 3,000 square feet. The bill provides that such zoning district classifications shall not impose minimum lot widths exceeding 30 feet or setback, lot coverage, or density requirements that would preclude construction of eligible dwellings on conforming lots. The bill's provisions do not apply to areas within a historic district.",True,\blocalit
HB1213,Elections and Voting,Derived from LIS bill summary,,,Summaries.csv,"Elections; conduct of election; affirmation statement in lieu of identification; additional information required. Requires a person voting absentee in person or at the polls on election day who signs a statement in lieu of providing a valid form of identification to also provide his full name, year of birth, and the last four digits of his social security number, if any. The form containing the statement and voter information is required to be retained as election materials.",True,\belections?\b
HB1214,Insurance,Derived from LIS bill summary,,,Summaries.csv,Health insurance; cost-sharing payments for insulin and diabetes equipment and supplies; limit. Decreases the cap on the cost-sharing payment that a covered person is required to pay for a covered prescription insulin drug from $50 to $35 for a 30-day supply of the prescription insulin drug and provides such cap is an aggregate cap that applies in situations where the covered person is prescribed more than one insulin drug. The bill also establishes such an aggregate cap of $35 for a 30-day supply of diabetes equipment and supplies.,True,\bhealth insurance\b
HB1215,Courts and Civil Law,Derived from LIS bill summary,,,Summaries.csv,"Admission of evidence; evidentiary hearing; excluded persons. Exempts no more than two persons whose presence, in the judgment of the court, would be supportive of the complaining witness and would not impair the conduct of a fair hearing or pose a substantial risk of influencing or affecting the content of the testimony from being excluded from evidentiary hearings for certain prosecutions. The bill provides that if such support persons are exempted, the judge shall admonish such support persons to not prompt, communicate with, or influence the complaining witness in any way. Lastly, the bill provides that a court may exercise its discretion to remove a support person from the courtroom if it believes such support person is prompting, communicating with, or influencing the complaining witness.",True,\bjudgments?\b
HB1216,Labor and Employment,Derived from LIS bill summary,,,Summaries.csv,"Retaliatory action against employee prohibited; remedies available. Provides that a violation of certain provisions regarding retaliatory action against employees may be alleged in a court of competent jurisdiction within two years after the employer's most recent prohibited retaliatory action. The bill states that in such a case, treble damages may be awarded if such violation was willful.",True,\bemployers?\b
HB1216,Courts and Civil Law,Derived from LIS bill summary,,,Summaries.csv,"Retaliatory action against employee prohibited; remedies available. Provides that a violation of certain provisions regarding retaliatory action against employees may be alleged in a court of competent jurisdiction within two years after the employer's most recent prohibited retaliatory action. The bill states that in such a case, treble damages may be awarded if such violation was willful.",True,\bdamages\b
HB1218,Labor and Employment,Derived from LIS bill summary,,,Summaries.csv,"Employment of children; summer camps. Permits children 14 years of age or older to be employed by a summer camp operated by a religious, service, or scouting organization and provides that such children may participate in all activities related to providing services to campers, provided that the summer camp is accredited and follows safety guidelines published by a recognized youth services organization.",True,\bemployment\b
HB1218,Family and Children,Derived from LIS bill summary,,,Summaries.csv,"Employment of children; summer camps. Permits children 14 years of age or older to be employed by a summer camp operated by a religious, service, or scouting organization and provides that such children may participate in all activities related to providing services to campers, provided that the summer camp is accredited and follows safety guidelines published by a recognized youth services organization.",True,\bchildren\b
HB1219,Criminal Justice,Derived from LIS bill summary,,,Summaries.csv,"Use of unmanned aircraft systems by law-enforcement officers; search warrants; model policy. Expedites the issuance of a search warrant for unmanned aircraft systems by law-enforcement officers upon a finding of reasonable and probable cause by an authorized judicial official, as defined in the bill, and permits the use of unmanned aircraft systems without a search warrant when law enforcement is surveying the scene of a crime or to respond to a public safety call for service when such crime scene or call for service is located on public property, to locate a person when such person has fled the offense location during the initial response to an incident, or to provide real-time aerial observation to increase on-scene safety and security. Such provisions are subject to a reenactment clause. The bill also requires the Department of Criminal Justice Services, in consultation with the Virginia Indigent Defense Commission and the Virginia Association of Commonwealth's Attorneys, to establish a model policy for the use of unmanned aircraft systems by December 1, 2026. This bill is identical to SB 647.",True,\bcriminal\b
HB1219,Public Safety,Derived from LIS bill summary,,,Summaries.csv,"Use of unmanned aircraft systems by law-enforcement officers; search warrants; model policy. Expedites the issuance of a search warrant for unmanned aircraft systems by law-enforcement officers upon a finding of reasonable and probable cause by an authorized judicial official, as defined in the bill, and permits the use of unmanned aircraft systems without a search warrant when law enforcement is surveying the scene of a crime or to respond to a public safety call for service when such crime scene or call for service is located on public property, to locate a person when such person has fled the offense location during the initial response to an incident, or to provide real-time aerial observation to increase on-scene safety and security. Such provisions are subject to a reenactment clause. The bill also requires the Department of Criminal Justice Services, in consultation with the Virginia Indigent Defense Commission and the Virginia Association of Commonwealth's Attorneys, to establish a model policy for the use of unmanned aircraft systems by December 1, 2026. This bill is identical to SB 647.",True,\bpublic safety\b
HB1220,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Photo speed monitoring devices; placement and operation. Directs the Supreme Court of Virginia to develop a summons for vehicle speed violations captured by photo speed monitoring devices and requires summonses issued for such vehicle speed violations to be such summons. The bill makes various changes to the requirements for the use of photo speed monitoring devices, including the use of funds from collected civil penalties, signage, data retention and storage, photo speed monitoring device calibration, making certain information available to the public, requirements for private vendors, and reporting. The bill establishes civil penalties for violations of requirements and provides that for any summons issued, failure to comply with the requirements for the operation of photo speed monitoring devices renders such summons invalid. The bill also limits the use of photo speed monitoring devices in highway work zones to when workers are present, as defined in the bill, and provides that a certificate sworn to or affirmed by a law-enforcement officer or a retired sworn law-enforcement officer is not prima facie evidence of the facts contained therein for a photo speed monitoring device placed in a highway work zone unless the operator of the photo speed monitoring device provides a sworn certification verifying that workers were present at the time of the vehicle speed violation. The bill contains delayed effective dates for certain provisions.",True,\bhighways?\b
HB1220,Public Safety,Derived from LIS bill summary,,,Summaries.csv,"Photo speed monitoring devices; placement and operation. Directs the Supreme Court of Virginia to develop a summons for vehicle speed violations captured by photo speed monitoring devices and requires summonses issued for such vehicle speed violations to be such summons. The bill makes various changes to the requirements for the use of photo speed monitoring devices, including the use of funds from collected civil penalties, signage, data retention and storage, photo speed monitoring device calibration, making certain information available to the public, requirements for private vendors, and reporting. The bill establishes civil penalties for violations of requirements and provides that for any summons issued, failure to comply with the requirements for the operation of photo speed monitoring devices renders such summons invalid. The bill also limits the use of photo speed monitoring devices in highway work zones to when workers are present, as defined in the bill, and provides that a certificate sworn to or affirmed by a law-enforcement officer or a retired sworn law-enforcement officer is not prima facie evidence of the facts contained therein for a photo speed monitoring device placed in a highway work zone unless the operator of the photo speed monitoring device provides a sworn certification verifying that workers were present at the time of the vehicle speed violation. The bill contains delayed effective dates for certain provisions.",True,\blaw-enforcement officers?\b
