year,member_id,MBR_NAME,party,topic_name,topic_vote_events,directional_topic_votes,yes_votes,no_votes,topic_provenance,yes_pct,no_pct,voting_tendency
2026,H0400,Virgil Thornton,D,Elections and Voting,101,100,98,2,Derived from LIS bill summary | Derived from LIS bill description,98.0,2.0,YES
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Elections and Voting,99,98,96,2,Derived from LIS bill summary | Derived from LIS bill description,97.95918367346938,2.0408163265306123,YES
2026,H0208,Charniele L. Herring,D,Elections and Voting,102,97,95,2,Derived from LIS bill summary | Derived from LIS bill description,97.9381443298969,2.0618556701030926,YES
2026,H0360,Michael B. Feggans,D,Elections and Voting,97,97,95,2,Derived from LIS bill summary | Derived from LIS bill description,97.9381443298969,2.0618556701030926,YES
2026,H0207,Delores L. McQuinn,D,Elections and Voting,103,96,94,2,Derived from LIS bill summary | Derived from LIS bill description,97.91666666666666,2.083333333333333,YES
2026,H0374,Marty Martinez,D,Elections and Voting,105,96,94,2,Derived from LIS bill summary | Derived from LIS bill description,97.91666666666666,2.083333333333333,YES
2026,H0340,Michelle Lopes Maldonado,D,Elections and Voting,96,96,94,2,Derived from LIS bill summary | Derived from LIS bill description,97.91666666666666,2.083333333333333,YES
2026,H0356,Rae Cousins,D,Elections and Voting,96,96,94,2,Derived from LIS bill summary | Derived from LIS bill description,97.91666666666666,2.083333333333333,YES
2026,H0173,Jeion A. Ward,D,Elections and Voting,99,95,93,2,Derived from LIS bill summary | Derived from LIS bill description,97.89473684210527,2.1052631578947367,YES
2026,H0402,Charlie Schmidt,D,Elections and Voting,94,94,92,2,Derived from LIS bill summary | Derived from LIS bill description,97.87234042553192,2.127659574468085,YES
2026,H0322,Don Scott,D,Elections and Voting,94,94,92,2,Derived from LIS bill summary | Derived from LIS bill description,97.87234042553192,2.127659574468085,YES
2026,H0355,Laura Jane Cohen,D,Elections and Voting,104,94,92,2,Derived from LIS bill summary | Derived from LIS bill description,97.87234042553192,2.127659574468085,YES
2026,H0266,Sam Rasoul,D,Elections and Voting,94,94,92,2,Derived from LIS bill summary | Derived from LIS bill description,97.87234042553192,2.127659574468085,YES
2026,H0375,Adele Y. McClure,D,Elections and Voting,93,93,91,2,Derived from LIS bill summary | Derived from LIS bill description,97.84946236559139,2.1505376344086025,YES
2026,H0239,Alfonso H. Lopez,D,Elections and Voting,97,93,91,2,Derived from LIS bill summary | Derived from LIS bill description,97.84946236559139,2.1505376344086025,YES
2026,H0297,Elizabeth R. Guzman,D,Elections and Voting,94,93,91,2,Derived from LIS bill summary | Derived from LIS bill description,97.84946236559139,2.1505376344086025,YES
2026,H0399,Kimberly Pope Adams,D,Elections and Voting,93,93,91,2,Derived from LIS bill summary | Derived from LIS bill description,97.84946236559139,2.1505376344086025,YES
2026,H0396,Leslie Chambers Mehta,D,Elections and Voting,93,93,91,2,Derived from LIS bill summary | Derived from LIS bill description,97.84946236559139,2.1505376344086025,YES
2026,H0108,Vivian E. Watts,D,Elections and Voting,94,93,91,2,Derived from LIS bill summary | Derived from LIS bill description,97.84946236559139,2.1505376344086025,YES
2026,H0380,Atoosa R. Reaser,D,Elections and Voting,94,92,90,2,Derived from LIS bill summary | Derived from LIS bill description,97.82608695652173,2.1739130434782608,YES
2026,H0361,Debra D. Gardner,D,Elections and Voting,93,92,90,2,Derived from LIS bill summary | Derived from LIS bill description,97.82608695652173,2.1739130434782608,YES
2026,H0351,Holly M. Seibold,D,Elections and Voting,94,92,90,2,Derived from LIS bill summary | Derived from LIS bill description,97.82608695652173,2.1739130434782608,YES
2026,H0219,Patrick A. Hope,D,Elections and Voting,94,92,90,2,Derived from LIS bill summary | Derived from LIS bill description,97.82608695652173,2.1739130434782608,YES
2026,H0366,Phil M. Hernandez,D,Elections and Voting,93,92,90,2,Derived from LIS bill summary | Derived from LIS bill description,97.82608695652173,2.1739130434782608,YES
2026,H0294,Karrie K. Delaney,D,Elections and Voting,93,89,87,2,Derived from LIS bill summary | Derived from LIS bill description,97.75280898876404,2.247191011235955,YES
2026,H0353,Bonita G. Anthony,D,Elections and Voting,171,171,167,4,Derived from LIS bill summary | Derived from LIS bill description,97.6608187134503,2.3391812865497075,YES
2026,H0372,Destiny LeVere Bolling,D,Elections and Voting,152,152,148,4,Derived from LIS bill summary | Derived from LIS bill description,97.36842105263158,2.631578947368421,YES
2026,H0284,"Marcia S. ""Cia"" Price",D,Elections and Voting,149,147,143,4,Derived from LIS bill summary | Derived from LIS bill description,97.27891156462584,2.7210884353741496,YES
2026,H0317,Dan I. Helmer,D,Elections and Voting,109,107,104,3,Derived from LIS bill summary | Derived from LIS bill description,97.19626168224299,2.803738317757009,YES
2026,H0305,Kathy K.L. Tran,D,Elections and Voting,105,104,101,3,Derived from LIS bill summary | Derived from LIS bill description,97.11538461538461,2.8846153846153846,YES
2026,H0392,Mark C. Downey,D,Elections and Voting,104,104,101,3,Derived from LIS bill summary | Derived from LIS bill description,97.11538461538461,2.8846153846153846,YES
2026,H0336,Nadarius E. Clark,D,Elections and Voting,97,68,66,2,Derived from LIS bill summary | Derived from LIS bill description,97.05882352941177,2.941176470588235,YES
2026,H0395,John Chilton McAuliff,D,Elections and Voting,146,135,131,4,Derived from LIS bill summary | Derived from LIS bill description,97.03703703703704,2.9629629629629632,YES
2026,H0227,Luke E. Torian,D,Elections and Voting,107,100,97,3,Derived from LIS bill summary | Derived from LIS bill description,97.0,3.0,YES
2026,H0393,Lily V. Franklin,D,Elections and Voting,94,94,91,3,Derived from LIS bill summary | Derived from LIS bill description,96.80851063829788,3.1914893617021276,YES
2026,H0264,Marcus B. Simon,D,Elections and Voting,94,94,91,3,Derived from LIS bill summary | Derived from LIS bill description,96.80851063829788,3.1914893617021276,YES
2026,H0370,Karen Keys-Gamarra,D,Elections and Voting,103,93,90,3,Derived from LIS bill summary | Derived from LIS bill description,96.7741935483871,3.225806451612903,YES
2026,H0391,Lindsey Dougherty,D,Elections and Voting,95,91,88,3,Derived from LIS bill summary | Derived from LIS bill description,96.7032967032967,3.296703296703297,YES
2026,H0343,Briana D. Sewell,D,Elections and Voting,111,111,107,4,Derived from LIS bill summary | Derived from LIS bill description,96.3963963963964,3.6036036036036037,YES
2026,H0406,Kirk McPike,D,Elections and Voting,47,47,45,2,Derived from LIS bill summary | Derived from LIS bill description,95.74468085106383,4.25531914893617,YES
2026,H0375,Adele Y. McClure,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0311,Alex Q. Askew,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0239,Alfonso H. Lopez,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0371,Amy J. Laufer,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0407,Andrew Rice,R,Electronic Processes,1,1,1,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0345,Anne Ferrell Tata,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0380,Atoosa R. Reaser,D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0212,Betsy B. Carr,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0329,Bill Wiley,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0353,Bonita G. Anthony,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0343,Briana D. Sewell,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0285,"C.E. Cliff Hayes, Jr.",D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0402,Charlie Schmidt,D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0208,Charniele L. Herring,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0317,Dan I. Helmer,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0301,David A. Reid,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0361,Debra D. Gardner,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0207,Delores L. McQuinn,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0377,Delores Oates,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0372,Destiny LeVere Bolling,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0322,Don Scott,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0297,Elizabeth R. Guzman,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0350,Ellen H. McLaughlin,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0384,Eric Phillips,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0405,Garrett McGuire,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0403,Gretchen M. Bulova,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0347,"H. Otto Wachsmann, Jr.",R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0369,Hillary Pugh Kent,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0351,Holly M. Seibold,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Electronic Processes,3,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0344,Irene Shin,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0385,JJ Singh,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0349,Jackie H. Glass,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0262,"James A. ""Jay"" Leftwich",R,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0224,James W. Morefield,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0333,Jason S. Ballard,R,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0173,Jeion A. Ward,D,Electronic Processes,3,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0386,Jessica L. Anderson,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0395,John Chilton McAuliff,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0308,Joseph P. McNamara,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0382,Joshua E. Thomas,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0314,Joshua G. Cole,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0398,Justin Pence,R,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0394,Karen Hamilton,R,Electronic Processes,3,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0370,Karen Keys-Gamarra,D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0387,"Karen R. ""Kacey"" Carnegie",D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0294,Karrie K. Delaney,D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0305,Kathy K.L. Tran,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0354,Katrina Callsen,D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0295,Kelly K. Convirs-Fowler,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0399,Kimberly Pope Adams,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0406,Kirk McPike,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0355,Laura Jane Cohen,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0396,Leslie Chambers Mehta,D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0393,Lily V. Franklin,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0391,Lindsey Dougherty,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0227,Luke E. Torian,D,Electronic Processes,3,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0401,Madison Whittle,R,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0284,"Marcia S. ""Cia"" Price",D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0264,Marcus B. Simon,D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0404,Margaret A. Franklin,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0392,Mark C. Downey,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0374,Marty Martinez,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0397,May Nivar,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0360,Michael B. Feggans,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0247,Michael J. Webert,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0340,Michelle Lopes Maldonado,D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0335,Mike A. Cherry,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0390,Mitchell Cornett,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0336,Nadarius E. Clark,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0389,Nicole Cole,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0219,Patrick A. Hope,D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0281,Paul E. Krizek,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0366,Phil M. Hernandez,D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0124,R. Lee Ware,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0356,Rae Cousins,D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0267,"Robert S. Bloxom, Jr.",R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0327,Rodney T. Willett,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0365,"Rozia A. Henson, Jr.",D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0266,Sam Rasoul,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0328,Scott A. Wyatt,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0323,Shelly A. Simonds,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0388,Stacey Annie Carroll,D,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0056,Terry G. Kilgore,R,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0253,Terry L. Austin,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0136,"Thomas C. Wright, Jr.",R,Electronic Processes,3,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0231,Tony O. Wilt,R,Electronic Processes,3,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0400,Virgil Thornton,D,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0108,Vivian E. Watts,D,Electronic Processes,4,3,3,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0325,Wendell S. Walker,R,Electronic Processes,3,2,2,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0357,Will Davis,R,Electronic Processes,4,4,4,0,Official LIS subject,100.0,0.0,INSUFFICIENT DATA
2026,H0348,Wren M. Williams,R,Electronic Processes,4,4,3,1,Official LIS subject,75.0,25.0,INSUFFICIENT DATA
2026,H0321,Chris S. Runion,R,Electronic Processes,3,3,2,1,Official LIS subject,66.66666666666666,33.33333333333333,INSUFFICIENT DATA
2026,H0383,Eric R. Zehr,R,Electronic Processes,3,3,2,1,Official LIS subject,66.66666666666666,33.33333333333333,INSUFFICIENT DATA
2026,H0242,Israel D. O'Quinn,R,Electronic Processes,3,3,2,1,Official LIS subject,66.66666666666666,33.33333333333333,INSUFFICIENT DATA
2026,H0238,M. Keith Hodges,R,Electronic Processes,3,3,2,1,Official LIS subject,66.66666666666666,33.33333333333333,INSUFFICIENT DATA
2026,H0342,Phillip A. Scott,R,Electronic Processes,3,3,2,1,Official LIS subject,66.66666666666666,33.33333333333333,INSUFFICIENT DATA
2026,H0362,"Thomas A. Garrett, Jr.",R,Electronic Processes,3,3,2,1,Official LIS subject,66.66666666666666,33.33333333333333,INSUFFICIENT DATA
2026,H0364,Timothy P. Griffin,R,Electronic Processes,3,3,2,1,Official LIS subject,66.66666666666666,33.33333333333333,INSUFFICIENT DATA
2026,H0206,Barry D. Knight,R,Energy and Utilities,44,0,0,0,Derived from LIS bill summary | Derived from LIS bill description,0.0,0.0,INSUFFICIENT DATA
2026,H0056,Terry G. Kilgore,R,Energy and Utilities,294,280,177,103,Derived from LIS bill summary | Derived from LIS bill description,63.21428571428571,36.78571428571429,MIXED
2026,H0253,Terry L. Austin,R,Energy and Utilities,173,172,100,72,Derived from LIS bill summary | Derived from LIS bill description,58.139534883720934,41.86046511627907,MIXED
2026,H0308,Joseph P. McNamara,R,Energy and Utilities,159,150,87,63,Derived from LIS bill summary | Derived from LIS bill description,57.99999999999999,42.0,MIXED
2026,H0348,Wren M. Williams,R,Energy and Utilities,278,256,148,108,Derived from LIS bill summary | Derived from LIS bill description,57.8125,42.1875,MIXED
2026,H0267,"Robert S. Bloxom, Jr.",R,Energy and Utilities,182,179,101,78,Derived from LIS bill summary | Derived from LIS bill description,56.424581005586596,43.575418994413404,MIXED
2026,H0224,James W. Morefield,R,Energy and Utilities,178,177,96,81,Derived from LIS bill summary | Derived from LIS bill description,54.23728813559322,45.76271186440678,MIXED
2026,H0350,Ellen H. McLaughlin,R,Energy and Utilities,185,182,96,86,Derived from LIS bill summary | Derived from LIS bill description,52.74725274725275,47.25274725274725,MIXED
2026,H0231,Tony O. Wilt,R,Energy and Utilities,282,282,148,134,Derived from LIS bill summary | Derived from LIS bill description,52.4822695035461,47.5177304964539,MIXED
2026,H0333,Jason S. Ballard,R,Energy and Utilities,224,222,105,117,Derived from LIS bill summary | Derived from LIS bill description,47.2972972972973,52.702702702702695,MIXED
2026,H0247,Michael J. Webert,R,Energy and Utilities,230,221,104,117,Derived from LIS bill summary | Derived from LIS bill description,47.05882352941176,52.94117647058824,MIXED
2026,H0335,Mike A. Cherry,R,Energy and Utilities,147,147,69,78,Derived from LIS bill summary | Derived from LIS bill description,46.93877551020408,53.06122448979592,MIXED
2026,H0242,Israel D. O'Quinn,R,Energy and Utilities,225,224,104,120,Derived from LIS bill summary | Derived from LIS bill description,46.42857142857143,53.57142857142857,MIXED
2026,H0347,"H. Otto Wachsmann, Jr.",R,Energy and Utilities,147,147,68,79,Derived from LIS bill summary | Derived from LIS bill description,46.25850340136054,53.74149659863946,MIXED
2026,H0325,Wendell S. Walker,R,Energy and Utilities,148,139,63,76,Derived from LIS bill summary | Derived from LIS bill description,45.32374100719424,54.67625899280576,MIXED
2026,H0124,R. Lee Ware,R,Energy and Utilities,161,159,71,88,Derived from LIS bill summary | Derived from LIS bill description,44.65408805031446,55.34591194968554,MIXED
2026,H0238,M. Keith Hodges,R,Energy and Utilities,177,177,79,98,Derived from LIS bill summary | Derived from LIS bill description,44.632768361581924,55.367231638418076,MIXED
2026,H0262,"James A. ""Jay"" Leftwich",R,Energy and Utilities,149,149,66,83,Derived from LIS bill summary | Derived from LIS bill description,44.29530201342282,55.70469798657718,MIXED
2026,H0329,Bill Wiley,R,Energy and Utilities,177,177,78,99,Derived from LIS bill summary | Derived from LIS bill description,44.06779661016949,55.932203389830505,MIXED
2026,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Energy and Utilities,158,154,67,87,Derived from LIS bill summary | Derived from LIS bill description,43.506493506493506,56.493506493506494,MIXED
2026,H0321,Chris S. Runion,R,Energy and Utilities,223,223,96,127,Derived from LIS bill summary | Derived from LIS bill description,43.04932735426009,56.95067264573991,MIXED
2026,H0345,Anne Ferrell Tata,R,Energy and Utilities,157,156,67,89,Derived from LIS bill summary | Derived from LIS bill description,42.94871794871795,57.05128205128205,MIXED
2026,H0357,Will Davis,R,Energy and Utilities,151,151,63,88,Derived from LIS bill summary | Derived from LIS bill description,41.72185430463576,58.27814569536424,MIXED
2026,H0384,Eric Phillips,R,Energy and Utilities,147,147,61,86,Derived from LIS bill summary | Derived from LIS bill description,41.49659863945578,58.50340136054422,MIXED
2026,H0398,Justin Pence,R,Energy and Utilities,148,148,60,88,Derived from LIS bill summary | Derived from LIS bill description,40.54054054054054,59.45945945945946,MIXED
2026,H0390,Mitchell Cornett,R,Energy and Utilities,147,147,59,88,Derived from LIS bill summary | Derived from LIS bill description,40.136054421768705,59.863945578231295,MIXED
2026,H0328,Scott A. Wyatt,R,Energy and Utilities,175,175,68,107,Derived from LIS bill summary | Derived from LIS bill description,38.857142857142854,61.142857142857146,MIXED
2026,H0377,Delores Oates,R,Energy and Utilities,147,147,54,93,Derived from LIS bill summary | Derived from LIS bill description,36.734693877551024,63.26530612244898,MIXED
2026,H0401,Madison Whittle,R,Energy and Utilities,148,147,54,93,Derived from LIS bill summary | Derived from LIS bill description,36.734693877551024,63.26530612244898,MIXED
2026,H0369,Hillary Pugh Kent,R,Energy and Utilities,154,154,51,103,Derived from LIS bill summary | Derived from LIS bill description,33.116883116883116,66.88311688311688,NO
2026,H0383,Eric R. Zehr,R,Energy and Utilities,147,145,40,105,Derived from LIS bill summary | Derived from LIS bill description,27.586206896551722,72.41379310344827,NO
2026,H0362,"Thomas A. Garrett, Jr.",R,Energy and Utilities,148,138,38,100,Derived from LIS bill summary | Derived from LIS bill description,27.536231884057973,72.46376811594203,NO
2026,H0136,"Thomas C. Wright, Jr.",R,Energy and Utilities,154,141,38,103,Derived from LIS bill summary | Derived from LIS bill description,26.95035460992908,73.04964539007092,NO
2026,H0394,Karen Hamilton,R,Energy and Utilities,147,144,38,106,Derived from LIS bill summary | Derived from LIS bill description,26.38888888888889,73.61111111111111,NO
2026,H0407,Andrew Rice,R,Energy and Utilities,17,16,4,12,Derived from LIS bill summary | Derived from LIS bill description,25.0,75.0,NO
2026,H0364,Timothy P. Griffin,R,Energy and Utilities,147,140,33,107,Derived from LIS bill summary | Derived from LIS bill description,23.57142857142857,76.42857142857142,NO
2026,H0342,Phillip A. Scott,R,Energy and Utilities,147,141,31,110,Derived from LIS bill summary | Derived from LIS bill description,21.98581560283688,78.01418439716312,NO
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Energy and Utilities,295,295,286,9,Derived from LIS bill summary | Derived from LIS bill description,96.94915254237289,3.050847457627119,YES
2026,H0397,May Nivar,D,Energy and Utilities,287,286,275,11,Derived from LIS bill summary | Derived from LIS bill description,96.15384615384616,3.8461538461538463,YES
2026,H0344,Irene Shin,D,Energy and Utilities,289,285,274,11,Derived from LIS bill summary | Derived from LIS bill description,96.14035087719299,3.8596491228070176,YES
2026,H0360,Michael B. Feggans,D,Energy and Utilities,280,277,266,11,Derived from LIS bill summary | Derived from LIS bill description,96.028880866426,3.9711191335740073,YES
2026,H0353,Bonita G. Anthony,D,Energy and Utilities,280,272,260,12,Derived from LIS bill summary | Derived from LIS bill description,95.58823529411765,4.411764705882353,YES
2026,H0317,Dan I. Helmer,D,Energy and Utilities,246,244,233,11,Derived from LIS bill summary | Derived from LIS bill description,95.49180327868852,4.508196721311475,YES
2026,H0356,Rae Cousins,D,Energy and Utilities,220,220,210,10,Derived from LIS bill summary | Derived from LIS bill description,95.45454545454545,4.545454545454546,YES
2026,H0173,Jeion A. Ward,D,Energy and Utilities,241,233,222,11,Derived from LIS bill summary | Derived from LIS bill description,95.27896995708154,4.721030042918455,YES
2026,H0239,Alfonso H. Lopez,D,Energy and Utilities,227,225,214,11,Derived from LIS bill summary | Derived from LIS bill description,95.11111111111111,4.888888888888889,YES
2026,H0334,Elizabeth B. Bennett-Parker,D,Energy and Utilities,44,40,38,2,Derived from LIS bill summary | Derived from LIS bill description,95.0,5.0,YES
2026,H0385,JJ Singh,D,Energy and Utilities,219,219,208,11,Derived from LIS bill summary | Derived from LIS bill description,94.97716894977168,5.0228310502283104,YES
2026,H0336,Nadarius E. Clark,D,Energy and Utilities,284,237,225,12,Derived from LIS bill summary | Derived from LIS bill description,94.9367088607595,5.063291139240507,YES
2026,H0295,Kelly K. Convirs-Fowler,D,Energy and Utilities,222,193,183,10,Derived from LIS bill summary | Derived from LIS bill description,94.81865284974094,5.181347150259067,YES
2026,H0404,Margaret A. Franklin,D,Energy and Utilities,157,153,145,8,Derived from LIS bill summary | Derived from LIS bill description,94.77124183006535,5.228758169934641,YES
2026,H0340,Michelle Lopes Maldonado,D,Energy and Utilities,224,224,212,12,Derived from LIS bill summary | Derived from LIS bill description,94.64285714285714,5.357142857142857,YES
2026,H0372,Destiny LeVere Bolling,D,Energy and Utilities,222,222,210,12,Derived from LIS bill summary | Derived from LIS bill description,94.5945945945946,5.405405405405405,YES
