Bill_id,topic_name,classification,lis_subject_name,lis_parent_subject,source_file,source_text_used,rule_derived,matched_rule
HB2126,Local Government,Derived from LIS bill summary,,,Summaries.csv,"Virginia Energy Facility Review Board established; localities; comprehensive plan and local ordinances related to siting of critical interconnection projects; planning district commissions; regional energy plans; Virginia Clean Energy Technical Assistance Center established. Establishes the Virginia Energy Facility Review Board as a political subdivision of the Commonwealth for the purposes of conducting critical interconnection reviews, conduct analysis and study policy options, review regional energy plans, local comprehensive plans, and local solar and storage ordinances and to facilitate the responsible siting of critical interconnection projects in the Commonwealth. The bill also establishes the Virginia Clean Energy Technical Assistance Center, consisting of public institutions of higher education, to serve as an interdisciplinary study, research, and information resource and to provide technical assistance to state agencies, planning district commissions, localities, the Review Board, other public bodies, and private entities in matters related to critical interconnection projects. The bill requires the Center to collaborate with the Review Board to issue the regional energy report and to establish the model local ordinance. The bill requires the Review Board to issue a regional energy report that models each planning district's meaningful annual contribution to clean energy generation, energy efficiency measures, and energy storage. Each planning district commission is required to adopt a regional energy plan to address energy generation, storage, and use that demonstrates a meaningful contribution to Commonwealth's energy goals as determined by the regional energy report issued by the Review Board and to submit the plan to the Review Board. The Review Board is required to determine if a regional energy plan is in compliance with certain provisions within 60 days of receipt of such plan. If the Review Board determines that the regional energy plan is not in compliance, the relevant planning district commission has 60 days to adopt a compliant regional energy plan. If the relevant planning district commission fails to adopt a compliant energy plan within the 60 days, the Review Board, within 90 days of such failure, is required to issue an alternative regional energy plan that is in effect for such region. The bill requires the Review Board to establish a model local ordinance for siting, permitting, and zoning of critical interconnection projects and all other ground-mounted front-of-meter solar energy and energy storage projects. The bill requires each locality to adopt an ordinance for the permitting of solar energy facilities and energy storage facilities, that is consistent with the Commonwealth Clean Energy Policy and the model ordinance and submit it to the Review Board. Under the bill, the Review Board is required to determine if the local ordinance is compliant with certain requirements. If the Review Board determines that the local ordinance is not in compliance, the locality has 60 days to adopt a compliant local ordinance. If the locality fails to adopt a compliant local ordinance within the 60 days, the bill provides that the model local ordinance established is in effect for such locality. The bill provides a procedure for a planning district commission or a locality to appeal a Review Board determination regarding a regional energy plan or a local ordinance. Under the bill, any developer planning to construct a critical interconnection project is required to submit an application to the Review Board. The Review Board is required to determine if the critical interconnection project (i) qualifies as a project of statewide significance, defined in the bill, and (ii) complies with the ordinance in each locality in which the proposed critical interconnection project would be located. In making its determination, the Review Board is required to consider the Commonwealth Clean Energy Policy, certain regulations adopted by the State Air Pollution Control Board, the certain renewable portfolio requirements, and any other information it deems relevant. The bill provides that the Review Board has the discretion to disregard any unreasonable restriction, defined in the bill, in the local ordinance on the installation of the critical interconnection projects or the building of structures that facilitate the installation of critical interconnection projects. In addition, the Review Board may consider any regional energy plan developed by the relevant planning district commission. The Review Board is required to issue its opinion on the critical interconnection project within 90 days of receiving an application. The bill requires a locality to issue its final decision regarding any zoning change, variance, or the issuance of a special exemption, special use permit, or conditional use permit related to a critical interconnection project no later than 180 days after receiving a critical interconnection opinion issued by the Review Board. If the locality's final decision diverges from the Review Board's opinion, the locality is required to include a written determination setting forth all facts and conclusions reached by the locality that support its final decision. Under the bill, a locality's failure to make a final decision within the 180-day period, constitutes a granting of the zoning change, variance, special exemption, special use permit, or conditional use permit related to a critical interconnection project. The bill requires that any appeal of a locality's decision related to a critical interconnection project will be filed in the circuit court of such locality. The bill provides that such appeal can be brought only by the aggrieved applicant or the owner of the property subject to a special and no other person has standing to file such appeal or seek judicial review. Under the bill, in any such appeal, there is a rebuttable presumption that the opinion of the Review Board is correct. Such presumption may be overcome by a preponderance of the evidence that the locality's decision to grant or deny a project or to include the challenged conditions was consistent with provisions in the locality's ordinance that are not unreasonable restrictions. This bill is a recommendation of the Commission on Electric Utility Regulation.",True,\blocalit
HB2126,State Government,Derived from LIS bill summary,,,Summaries.csv,"Virginia Energy Facility Review Board established; localities; comprehensive plan and local ordinances related to siting of critical interconnection projects; planning district commissions; regional energy plans; Virginia Clean Energy Technical Assistance Center established. Establishes the Virginia Energy Facility Review Board as a political subdivision of the Commonwealth for the purposes of conducting critical interconnection reviews, conduct analysis and study policy options, review regional energy plans, local comprehensive plans, and local solar and storage ordinances and to facilitate the responsible siting of critical interconnection projects in the Commonwealth. The bill also establishes the Virginia Clean Energy Technical Assistance Center, consisting of public institutions of higher education, to serve as an interdisciplinary study, research, and information resource and to provide technical assistance to state agencies, planning district commissions, localities, the Review Board, other public bodies, and private entities in matters related to critical interconnection projects. The bill requires the Center to collaborate with the Review Board to issue the regional energy report and to establish the model local ordinance. The bill requires the Review Board to issue a regional energy report that models each planning district's meaningful annual contribution to clean energy generation, energy efficiency measures, and energy storage. Each planning district commission is required to adopt a regional energy plan to address energy generation, storage, and use that demonstrates a meaningful contribution to Commonwealth's energy goals as determined by the regional energy report issued by the Review Board and to submit the plan to the Review Board. The Review Board is required to determine if a regional energy plan is in compliance with certain provisions within 60 days of receipt of such plan. If the Review Board determines that the regional energy plan is not in compliance, the relevant planning district commission has 60 days to adopt a compliant regional energy plan. If the relevant planning district commission fails to adopt a compliant energy plan within the 60 days, the Review Board, within 90 days of such failure, is required to issue an alternative regional energy plan that is in effect for such region. The bill requires the Review Board to establish a model local ordinance for siting, permitting, and zoning of critical interconnection projects and all other ground-mounted front-of-meter solar energy and energy storage projects. The bill requires each locality to adopt an ordinance for the permitting of solar energy facilities and energy storage facilities, that is consistent with the Commonwealth Clean Energy Policy and the model ordinance and submit it to the Review Board. Under the bill, the Review Board is required to determine if the local ordinance is compliant with certain requirements. If the Review Board determines that the local ordinance is not in compliance, the locality has 60 days to adopt a compliant local ordinance. If the locality fails to adopt a compliant local ordinance within the 60 days, the bill provides that the model local ordinance established is in effect for such locality. The bill provides a procedure for a planning district commission or a locality to appeal a Review Board determination regarding a regional energy plan or a local ordinance. Under the bill, any developer planning to construct a critical interconnection project is required to submit an application to the Review Board. The Review Board is required to determine if the critical interconnection project (i) qualifies as a project of statewide significance, defined in the bill, and (ii) complies with the ordinance in each locality in which the proposed critical interconnection project would be located. In making its determination, the Review Board is required to consider the Commonwealth Clean Energy Policy, certain regulations adopted by the State Air Pollution Control Board, the certain renewable portfolio requirements, and any other information it deems relevant. The bill provides that the Review Board has the discretion to disregard any unreasonable restriction, defined in the bill, in the local ordinance on the installation of the critical interconnection projects or the building of structures that facilitate the installation of critical interconnection projects. In addition, the Review Board may consider any regional energy plan developed by the relevant planning district commission. The Review Board is required to issue its opinion on the critical interconnection project within 90 days of receiving an application. The bill requires a locality to issue its final decision regarding any zoning change, variance, or the issuance of a special exemption, special use permit, or conditional use permit related to a critical interconnection project no later than 180 days after receiving a critical interconnection opinion issued by the Review Board. If the locality's final decision diverges from the Review Board's opinion, the locality is required to include a written determination setting forth all facts and conclusions reached by the locality that support its final decision. Under the bill, a locality's failure to make a final decision within the 180-day period, constitutes a granting of the zoning change, variance, special exemption, special use permit, or conditional use permit related to a critical interconnection project. The bill requires that any appeal of a locality's decision related to a critical interconnection project will be filed in the circuit court of such locality. The bill provides that such appeal can be brought only by the aggrieved applicant or the owner of the property subject to a special and no other person has standing to file such appeal or seek judicial review. Under the bill, in any such appeal, there is a rebuttable presumption that the opinion of the Review Board is correct. Such presumption may be overcome by a preponderance of the evidence that the locality's decision to grant or deny a project or to include the challenged conditions was consistent with provisions in the locality's ordinance that are not unreasonable restrictions. This bill is a recommendation of the Commission on Electric Utility Regulation.",True,\bstate agencies?\b
HB2126,Higher Education,Derived from LIS bill summary,,,Summaries.csv,"Virginia Energy Facility Review Board established; localities; comprehensive plan and local ordinances related to siting of critical interconnection projects; planning district commissions; regional energy plans; Virginia Clean Energy Technical Assistance Center established. Establishes the Virginia Energy Facility Review Board as a political subdivision of the Commonwealth for the purposes of conducting critical interconnection reviews, conduct analysis and study policy options, review regional energy plans, local comprehensive plans, and local solar and storage ordinances and to facilitate the responsible siting of critical interconnection projects in the Commonwealth. The bill also establishes the Virginia Clean Energy Technical Assistance Center, consisting of public institutions of higher education, to serve as an interdisciplinary study, research, and information resource and to provide technical assistance to state agencies, planning district commissions, localities, the Review Board, other public bodies, and private entities in matters related to critical interconnection projects. The bill requires the Center to collaborate with the Review Board to issue the regional energy report and to establish the model local ordinance. The bill requires the Review Board to issue a regional energy report that models each planning district's meaningful annual contribution to clean energy generation, energy efficiency measures, and energy storage. Each planning district commission is required to adopt a regional energy plan to address energy generation, storage, and use that demonstrates a meaningful contribution to Commonwealth's energy goals as determined by the regional energy report issued by the Review Board and to submit the plan to the Review Board. The Review Board is required to determine if a regional energy plan is in compliance with certain provisions within 60 days of receipt of such plan. If the Review Board determines that the regional energy plan is not in compliance, the relevant planning district commission has 60 days to adopt a compliant regional energy plan. If the relevant planning district commission fails to adopt a compliant energy plan within the 60 days, the Review Board, within 90 days of such failure, is required to issue an alternative regional energy plan that is in effect for such region. The bill requires the Review Board to establish a model local ordinance for siting, permitting, and zoning of critical interconnection projects and all other ground-mounted front-of-meter solar energy and energy storage projects. The bill requires each locality to adopt an ordinance for the permitting of solar energy facilities and energy storage facilities, that is consistent with the Commonwealth Clean Energy Policy and the model ordinance and submit it to the Review Board. Under the bill, the Review Board is required to determine if the local ordinance is compliant with certain requirements. If the Review Board determines that the local ordinance is not in compliance, the locality has 60 days to adopt a compliant local ordinance. If the locality fails to adopt a compliant local ordinance within the 60 days, the bill provides that the model local ordinance established is in effect for such locality. The bill provides a procedure for a planning district commission or a locality to appeal a Review Board determination regarding a regional energy plan or a local ordinance. Under the bill, any developer planning to construct a critical interconnection project is required to submit an application to the Review Board. The Review Board is required to determine if the critical interconnection project (i) qualifies as a project of statewide significance, defined in the bill, and (ii) complies with the ordinance in each locality in which the proposed critical interconnection project would be located. In making its determination, the Review Board is required to consider the Commonwealth Clean Energy Policy, certain regulations adopted by the State Air Pollution Control Board, the certain renewable portfolio requirements, and any other information it deems relevant. The bill provides that the Review Board has the discretion to disregard any unreasonable restriction, defined in the bill, in the local ordinance on the installation of the critical interconnection projects or the building of structures that facilitate the installation of critical interconnection projects. In addition, the Review Board may consider any regional energy plan developed by the relevant planning district commission. The Review Board is required to issue its opinion on the critical interconnection project within 90 days of receiving an application. The bill requires a locality to issue its final decision regarding any zoning change, variance, or the issuance of a special exemption, special use permit, or conditional use permit related to a critical interconnection project no later than 180 days after receiving a critical interconnection opinion issued by the Review Board. If the locality's final decision diverges from the Review Board's opinion, the locality is required to include a written determination setting forth all facts and conclusions reached by the locality that support its final decision. Under the bill, a locality's failure to make a final decision within the 180-day period, constitutes a granting of the zoning change, variance, special exemption, special use permit, or conditional use permit related to a critical interconnection project. The bill requires that any appeal of a locality's decision related to a critical interconnection project will be filed in the circuit court of such locality. The bill provides that such appeal can be brought only by the aggrieved applicant or the owner of the property subject to a special and no other person has standing to file such appeal or seek judicial review. Under the bill, in any such appeal, there is a rebuttable presumption that the opinion of the Review Board is correct. Such presumption may be overcome by a preponderance of the evidence that the locality's decision to grant or deny a project or to include the challenged conditions was consistent with provisions in the locality's ordinance that are not unreasonable restrictions. This bill is a recommendation of the Commission on Electric Utility Regulation.",True,\bhigher education\b
HB2127,Labor and Employment,Derived from LIS bill summary,,,Summaries.csv,"Telework by local government employees. Establishes a framework for localities to establish and implement a telework policy for local government employees. The bill specifies that such policy shall require all employees applying for telework to submit a standard telework agreement as provided by the locality and shall include provisions requiring (i) department head approval for any telework agreement where one telework day per week is requested, (ii) chief administrative officer approval for any telework agreement where two telework days per week is requested, and (iii) local governing body approval for any telework agreement where more than two telework days per week is requested. The bill has a delayed effective date of July 1, 2026.",True,\bemployees?\b
HB2127,Local Government,Derived from LIS bill summary,,,Summaries.csv,"Telework by local government employees. Establishes a framework for localities to establish and implement a telework policy for local government employees. The bill specifies that such policy shall require all employees applying for telework to submit a standard telework agreement as provided by the locality and shall include provisions requiring (i) department head approval for any telework agreement where one telework day per week is requested, (ii) chief administrative officer approval for any telework agreement where two telework days per week is requested, and (iii) local governing body approval for any telework agreement where more than two telework days per week is requested. The bill has a delayed effective date of July 1, 2026.",True,\blocal governments?\b
HB2128,Housing,Derived from LIS bill summary,,,Summaries.csv,Derelict buildings; civil penalties. Expands the authority of localities to impose civil penalties not exceeding $500 per month on the owners of certain derelict buildings to include non-residential property. Current law limits such civil penalties to residential property.,True,\bresidential property\b
HB2128,Local Government,Derived from LIS bill summary,,,Summaries.csv,Derelict buildings; civil penalties. Expands the authority of localities to impose civil penalties not exceeding $500 per month on the owners of certain derelict buildings to include non-residential property. Current law limits such civil penalties to residential property.,True,\blocalit
HB2129,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Exchange of items on roadways; ability of localities to prohibit. Authorizes localities to prohibit by ordinance the exchange or attempted exchange of any item between a pedestrian and the occupant of a motor vehicle located on a roadway in such locality, subject to certain exceptions. The bill provides that a violation of any such ordinance may be made punishable by a fine of not more than $50.",True,\bmotor vehicles?\b
HB2129,Local Government,Derived from LIS bill summary,,,Summaries.csv,"Exchange of items on roadways; ability of localities to prohibit. Authorizes localities to prohibit by ordinance the exchange or attempted exchange of any item between a pedestrian and the occupant of a motor vehicle located on a roadway in such locality, subject to certain exceptions. The bill provides that a violation of any such ordinance may be made punishable by a fine of not more than $50.",True,\blocalit
HB2130,Social Services,Derived from LIS bill summary,,,Summaries.csv,"Juvenile respondent in protective order proceeding; other dispositions. Provides that a court may, upon its own motion or the motion of an attorney or guardian ad litem representing a juvenile respondent in a protective order proceeding, make another disposition or enter an order that requires the local board of social services to provide services to the child and family.",True,\bsocial services\b
HB2131,Business and Commerce,Derived from LIS bill summary,,,Summaries.csv,"Professions and occupations; practice of medicine; advertising of prescription drugs or devices. Excludes prescription drugs or devices, as such terms are defined in relevant law, from the definition of 'commercial appliances or remedies,' as such term relates to the practice of medicine and other healing arts, and provides that the sale of such prescription drugs or devices shall not be prevented or prohibited. Current law provides that the advertising or sale of commercial appliances or remedies shall not be prevented or prohibited.",True,\bcommercial\b
HB2132,Local Government,Derived from LIS bill summary,,,Summaries.csv,Erosion and sediment control for certain localities; bond for sediment basin. Limits the amount of the performance bond that an agency issuing a permit for a land-disturbing activity under the erosion and sediment control laws for certain localities can require when the final site plan includes a stormwater management facility that is built on top of a sediment basin or other sediment trap. The bill also sets a cap on the amount of the security that must be in the form of a letter of credit or cash required for performance for a sediment basin of 25 percent of the estimated cost.,True,\blocalit
HB2133,Health and Healthcare,Derived from LIS bill summary,,,Summaries.csv,"Health insurance; coverage for breast examinations for high-risk individuals. Requires health insurance carriers to cover diagnostic breast examinations and supplemental breast examinations, as those terms are defined in the bill, based on sound medical practices for any high-risk individual, as defined in the bill, without cost sharing under certain insurance policies, subscription contracts, and health care plans delivered, issued for delivery, or renewed in the Commonwealth on and after January 1, 2026. The bill provides that such examinations include examinations using a health care provider's choice of diagnostic mammography, breast magnetic resonance imaging, or breast ultrasound.",True,\bhealth care\b
HB2133,Insurance,Derived from LIS bill summary,,,Summaries.csv,"Health insurance; coverage for breast examinations for high-risk individuals. Requires health insurance carriers to cover diagnostic breast examinations and supplemental breast examinations, as those terms are defined in the bill, based on sound medical practices for any high-risk individual, as defined in the bill, without cost sharing under certain insurance policies, subscription contracts, and health care plans delivered, issued for delivery, or renewed in the Commonwealth on and after January 1, 2026. The bill provides that such examinations include examinations using a health care provider's choice of diagnostic mammography, breast magnetic resonance imaging, or breast ultrasound.",True,\bhealth insurance\b
HB2136,Energy and Utilities,Derived from LIS bill summary,,,Summaries.csv,Office of the Public Utility Ombudsman; established. Requires the State Corporation Commission to establish the Office of the Public Utility Ombudsman to protect the interests of residential customers of public utilities. The Office of the Public Utility Ombudsman shall serve (i) residential customers of public utilities that are nonjurisdictional or of limited jurisdiction and (ii) residential customers who cannot be assisted by other Commission staff due to a potential conflict of interest.,True,\bpublic utilit
HB2137,Local Government,Derived from LIS bill summary,,,Summaries.csv,Affordable dwelling unit program; City of Falls Church. Adds the City of Falls Church to the list of localities with authority to provide for an affordable dwelling unit program.,True,\blocalit
HB2138,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Commissioner of Highways; prequalification program for self-bonding program; certain reports; repealed. Removes (i) the biennial report requirement for the Commissioner of Highways regarding the use of funds in the Innovation and Technology Transportation Fund; (ii) the requirement for a prequalification program agreed upon by the Commissioner of Highways and the Department of the Treasury for the self-bonding program for transportation-related construction projects; and (iii) reporting requirements for the Department of Transportation regarding certain information related to performance or payment bonds, waivers, and self-bonding program enrollment.",True,\bdepartment of transportation\b
HB2139,Elections and Voting,Derived from LIS bill summary,,,Summaries.csv,"Elections; form of ballot; party identification; option for candidates for local offices. Provides that, for local offices only, each candidate who has been nominated by a political party or in a primary election may be identified by the name of his political party at the discretion of the candidate.",True,\belections?\b
HB2140,Elections and Voting,Derived from LIS bill summary,,,Summaries.csv,"Elections; campaign finance disclosure reports; searchable electronic database. Requires the Department of Elections to provide an interface for the campaign finance database maintained by the Department that allows users to easily search for and sort information by individual candidates and types of elections, offices, committees, other spenders, and contributors; contributions, receipts, disbursements, expenditures, loans, and other categories of information included in campaign finance reports; and late filings, incomplete filings, and other violations. The bill specifies that the interface shall also provide users tools for manipulating and exporting data. The bill has a delayed effective date of July 1, 2026.",True,\belections?\b
HB2141,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Signs or advertisements within the limits of a highway; civil penalty. Increases the civil penalty for placing advertisements and signs within the limits of any highway from $100 to $250 but retains the $100 civil penalty for identical signs and advertisements located within a 100-yard radius of a sign or advertisement for which the $250 civil penalty is imposed. The bill clarifies that when such signs and advertisements are removed, civil penalties may be collected in addition to the cost of removing such advertisements or signs.",True,\bhighways?\b
HB2142,Local Government,Derived from LIS bill summary,,,Summaries.csv,Refund by localities of certain land use application fees. Provides a method whereby an applicant who fails to receive approval of a land use application due to failure to meet a statutory deadline for a completed application may seek an application fee refund from a locality that is at least partially responsible for the delay that caused the applicant to miss the deadline.,True,\blocalit
HB2143,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Animal-drawn vehicles; equipment requirements. Establishes certain equipment requirements for animal-drawn vehicles operating on the highways of the Commonwealth, including requirements for brake systems, tires and wheels, headlamps, reflectors, hazard lights, rearview mirrors, and horns. The bill replaces existing light and reflector requirements for animal-drawn vehicles under current law with such equipment requirements for headlamps, reflectors, and hazard lights.",True,\bhighways?\b
HB2144,Health and Healthcare,Derived from LIS bill summary,,,Summaries.csv,"Drug Control Act; manufacturers, wholesale distributors, and medical equipment suppliers; annual report. Requires a manufacturer, wholesale distributor, or medical equipment supplier that is licensed, permitted, or registered with the Board of Pharmacy to submit an annual report of the amount such manufacturer, wholesale distributor, or medical equipment supplier spent during the preceding year on direct-to-consumer advertising of each prescription drug or device.",True,\bmedical\b
HB2145,Transportation,Derived from LIS bill summary,,,Summaries.csv,Purchase of firearms; special identification without a photograph. Removes 30-day date of issue restriction when establishing personal identification and residence in Virginia with a driver's license or an identification card without a photograph for the purposes of purchasing a firearm.,True,\bdriver'?s licenses?\b
HB2145,Firearms,Derived from LIS bill summary,,,Summaries.csv,Purchase of firearms; special identification without a photograph. Removes 30-day date of issue restriction when establishing personal identification and residence in Virginia with a driver's license or an identification card without a photograph for the purposes of purchasing a firearm.,True,\bfirearms?\b
HB2146,Health and Healthcare,Derived from LIS bill summary,,,Summaries.csv,"Actions for medical malpractice; minors; gender transition procedures. Provides a 20-year statute of limitations for any cause of action for personal injury or wrongful death accruing on or after July 1, 2025, on behalf of a person who was a minor at the time against a health care provider for medical malpractice wherein the act or omission giving rise to such cause of action occurred during a gender transition procedure, as defined in the bill, on such minor.",True,\bhealth care\b
HB2146,Family and Children,Derived from LIS bill summary,,,Summaries.csv,"Actions for medical malpractice; minors; gender transition procedures. Provides a 20-year statute of limitations for any cause of action for personal injury or wrongful death accruing on or after July 1, 2025, on behalf of a person who was a minor at the time against a health care provider for medical malpractice wherein the act or omission giving rise to such cause of action occurred during a gender transition procedure, as defined in the bill, on such minor.",True,\bminors?\b
HB2147,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Tax increment financing; use of other local taxes. Authorizes the governing body of a county, city, or town to apply tax revenues from sources other than real estate taxes for use in tax increment financing of development projects. Under current law, only real estate taxes are specifically authorized to be used for such projects. The governing body may choose any or all of such taxes to be applied in such manner. The amount of revenues to be so used shall be the amount of the increase of such taxes collected in the development project area in a given year compared with the base amount of revenues prior to the establishment of such area. The local taxes that may be so applied include local sales and use taxes, merchants' capital taxes, license taxes, admissions taxes, transient occupancy taxes, meals taxes, and other local taxes and fees for utilities and transportation purposes.",True,\btransportation\b
HB2147,Taxes and Revenue,Derived from LIS bill summary,,,Summaries.csv,"Tax increment financing; use of other local taxes. Authorizes the governing body of a county, city, or town to apply tax revenues from sources other than real estate taxes for use in tax increment financing of development projects. Under current law, only real estate taxes are specifically authorized to be used for such projects. The governing body may choose any or all of such taxes to be applied in such manner. The amount of revenues to be so used shall be the amount of the increase of such taxes collected in the development project area in a given year compared with the base amount of revenues prior to the establishment of such area. The local taxes that may be so applied include local sales and use taxes, merchants' capital taxes, license taxes, admissions taxes, transient occupancy taxes, meals taxes, and other local taxes and fees for utilities and transportation purposes.",True,\btaxes\b
HB2148,Local Government,Derived from LIS bill summary,,,Summaries.csv,"Proposed plat, site plan, or plan of development or preliminary subdivision plat; time period for action by local planning commission. Reduces from 45 days to 30 days the period of time that a local planning commission or other agent has to act on any proposed plat, site plan, or plan of development that it has previously disapproved after the first time such plat or plan has been modified, corrected, and resubmitted for approval, and provides that such planning commission or other agent has within 15 days after the second or any subsequent time such plat or plan has been resubmitted for approval to act on such plat or plan. The bill makes similar changes to the review timelines for state agencies that review such plats. The bill also provides that, in any instance in which an initial review by a locality determines that the resubmitted application contains solely technical changes requiring less than 60 minutes of review, a locality's approved agent shall approved such application within five business days. The bill further provides that if a local planning commission has the responsibility of review of preliminary subdivision plats and conducts a public hearing, it shall act on the proposed preliminary subdivision plat within 35 days, rather than the current 45 days, after receiving approval from all state agencies.",True,\blocalit
HB2148,State Government,Derived from LIS bill summary,,,Summaries.csv,"Proposed plat, site plan, or plan of development or preliminary subdivision plat; time period for action by local planning commission. Reduces from 45 days to 30 days the period of time that a local planning commission or other agent has to act on any proposed plat, site plan, or plan of development that it has previously disapproved after the first time such plat or plan has been modified, corrected, and resubmitted for approval, and provides that such planning commission or other agent has within 15 days after the second or any subsequent time such plat or plan has been resubmitted for approval to act on such plat or plan. The bill makes similar changes to the review timelines for state agencies that review such plats. The bill also provides that, in any instance in which an initial review by a locality determines that the resubmitted application contains solely technical changes requiring less than 60 minutes of review, a locality's approved agent shall approved such application within five business days. The bill further provides that if a local planning commission has the responsibility of review of preliminary subdivision plats and conducts a public hearing, it shall act on the proposed preliminary subdivision plat within 35 days, rather than the current 45 days, after receiving approval from all state agencies.",True,\bstate agencies?\b
HB2149,Housing,Derived from LIS bill summary,,,Summaries.csv,"Zoning for Housing Production Pilot Program created; affordable dwelling unit policy incentives; report. Creates the Zoning for Housing Production Pilot Program to be administered by the Department of Housing and Community Development. To be eligible for a grant from the Program, an eligible locality, as named in the bill, is required to make a change to its zoning policies to allow for by-right development that is expected to further the goal of creating and maintaining mixed-income communities, affordable housing, and moderately priced housing, as those terms are defined in the bill. The Department is required to establish certain guidelines for the Program no later than December 31, 2025 and to notify eligible localities of the existence and purpose of the Program no later than February 1, 2026. The bill has an expiration date of July 1, 2028.",True,\baffordable housing\b
HB2149,Local Government,Derived from LIS bill summary,,,Summaries.csv,"Zoning for Housing Production Pilot Program created; affordable dwelling unit policy incentives; report. Creates the Zoning for Housing Production Pilot Program to be administered by the Department of Housing and Community Development. To be eligible for a grant from the Program, an eligible locality, as named in the bill, is required to make a change to its zoning policies to allow for by-right development that is expected to further the goal of creating and maintaining mixed-income communities, affordable housing, and moderately priced housing, as those terms are defined in the bill. The Department is required to establish certain guidelines for the Program no later than December 31, 2025 and to notify eligible localities of the existence and purpose of the Program no later than February 1, 2026. The bill has an expiration date of July 1, 2028.",True,\blocalit
HB2150,Education,Derived from LIS bill summary,,,Summaries.csv,"Virginia Public Procurement Act; contract terms inconsistent with Virginia law. Provides that no public contract for information technology goods and services, as defined by the bill, may contain terms in conflict with Virginia law. The bill also provides that public contracts shall provide for the application of Virginia law and for jurisdiction in the state of Virginia regardless of the terms of the contract. The provisions of this bill only apply to a county, city, town, political subdivision, or public institution of higher education, or to a public body listed as an independent agency in the appropriation act, if its governing body has adopted such provisions as part of its procurement policies and procedures.",True,\beducation\b
HB2150,Budget and Appropriations,Derived from LIS bill summary,,,Summaries.csv,"Virginia Public Procurement Act; contract terms inconsistent with Virginia law. Provides that no public contract for information technology goods and services, as defined by the bill, may contain terms in conflict with Virginia law. The bill also provides that public contracts shall provide for the application of Virginia law and for jurisdiction in the state of Virginia regardless of the terms of the contract. The provisions of this bill only apply to a county, city, town, political subdivision, or public institution of higher education, or to a public body listed as an independent agency in the appropriation act, if its governing body has adopted such provisions as part of its procurement policies and procedures.",True,\bappropriations?\b
HB2150,Business and Commerce,Derived from LIS bill summary,,,Summaries.csv,"Virginia Public Procurement Act; contract terms inconsistent with Virginia law. Provides that no public contract for information technology goods and services, as defined by the bill, may contain terms in conflict with Virginia law. The bill also provides that public contracts shall provide for the application of Virginia law and for jurisdiction in the state of Virginia regardless of the terms of the contract. The provisions of this bill only apply to a county, city, town, political subdivision, or public institution of higher education, or to a public body listed as an independent agency in the appropriation act, if its governing body has adopted such provisions as part of its procurement policies and procedures.",True,\bprocurement\b
HB2150,Higher Education,Derived from LIS bill summary,,,Summaries.csv,"Virginia Public Procurement Act; contract terms inconsistent with Virginia law. Provides that no public contract for information technology goods and services, as defined by the bill, may contain terms in conflict with Virginia law. The bill also provides that public contracts shall provide for the application of Virginia law and for jurisdiction in the state of Virginia regardless of the terms of the contract. The provisions of this bill only apply to a county, city, town, political subdivision, or public institution of higher education, or to a public body listed as an independent agency in the appropriation act, if its governing body has adopted such provisions as part of its procurement policies and procedures.",True,\bhigher education\b
HB2151,Housing,Derived from LIS bill summary,,,Summaries.csv,Virginia Residential Landlord and Tenant Act; definitions; community land trust. Revises the definition of a community land trust to remove the requirement that a community housing development organization under such definition must have a corporate membership open to any adult resident or organization of a particular geographic area specified in the bylaws of the organization and that the organization's board of directors must include a majority of members who are elected by the corporate membership.,True,\bresidential landlord\b
