member_id,topic_name,classification,MBR_NAME_2025,party_2025,yes_votes_2025,no_votes_2025,directional_topic_votes_2025,yes_pct_2025,no_pct_2025,voting_tendency_2025,MBR_NAME_2026,party_2026,yes_votes_2026,no_votes_2026,directional_topic_votes_2026,yes_pct_2026,no_pct_2026,voting_tendency_2026,topic_status,MBR_NAME,party,yes_pct_change,comparable_tendency,voting_tendency_changed,data_availability_changed
H0335,Business and Commerce,Derived from LIS bill description,Mike A. Cherry,R,21.0,8.0,29.0,72.41379310344827,27.586206896551722,YES,Mike A. Cherry,R,33.0,19.0,52.0,63.46153846153846,36.53846153846153,MIXED,Present both years,Mike A. Cherry,R,-8.95225464190981,True,True,False
H0383,Courts and Civil Law,Derived from LIS bill description,Eric R. Zehr,R,11.0,15.0,26.0,42.30769230769231,57.692307692307686,MIXED,Eric R. Zehr,R,11.0,22.0,33.0,33.33333333333333,66.66666666666666,NO,Present both years,Eric R. Zehr,R,-8.974358974358978,True,True,False
H0238,Housing,Derived from LIS bill description,M. Keith Hodges,R,17.0,26.0,43.0,39.53488372093023,60.46511627906976,MIXED,M. Keith Hodges,R,32.0,73.0,105.0,30.476190476190478,69.52380952380952,NO,Present both years,M. Keith Hodges,R,-9.058693244739754,True,True,False
H0325,Transportation,Derived from LIS bill description,Wendell S. Walker,R,34.0,15.0,49.0,69.38775510204081,30.612244897959183,YES,Wendell S. Walker,R,50.0,33.0,83.0,60.24096385542169,39.75903614457831,MIXED,Present both years,Wendell S. Walker,R,-9.146791246619124,True,True,False
H0345,Business and Commerce,Derived from LIS bill description,Anne Ferrell Tata,R,21.0,11.0,32.0,65.625,34.375,YES,Anne Ferrell Tata,R,31.0,24.0,55.0,56.36363636363636,43.63636363636363,MIXED,Present both years,Anne Ferrell Tata,R,-9.26136363636364,True,True,False
H0347,Business and Commerce,Derived from LIS bill description,"H. Otto Wachsmann, Jr.",R,21.0,9.0,30.0,70.0,30.0,YES,"H. Otto Wachsmann, Jr.",R,32.0,21.0,53.0,60.37735849056604,39.62264150943396,MIXED,Present both years,"H. Otto Wachsmann, Jr.",R,-9.622641509433961,True,True,False
H0357,Business and Commerce,Derived from LIS bill description,Will Davis,R,24.0,9.0,33.0,72.72727272727273,27.27272727272727,YES,Will Davis,R,34.0,20.0,54.0,62.96296296296296,37.03703703703704,MIXED,Present both years,Will Davis,R,-9.764309764309772,True,True,False
H0308,Public Safety,Derived from LIS bill description,Joseph P. McNamara,R,9.0,4.0,13.0,69.23076923076923,30.76923076923077,YES,Joseph P. McNamara,R,19.0,13.0,32.0,59.375,40.625,MIXED,Present both years,Joseph P. McNamara,R,-9.855769230769226,True,True,False
H0238,Transportation,Derived from LIS bill description,M. Keith Hodges,R,35.0,14.0,49.0,71.42857142857143,28.57142857142857,YES,M. Keith Hodges,R,56.0,35.0,91.0,61.53846153846154,38.46153846153847,MIXED,Present both years,M. Keith Hodges,R,-9.89010989010989,True,True,False
H0308,Elections and Voting,Derived from LIS bill description,Joseph P. McNamara,R,21.0,34.0,55.0,38.18181818181819,61.81818181818181,MIXED,Joseph P. McNamara,R,26.0,66.0,92.0,28.26086956521739,71.73913043478261,NO,Present both years,Joseph P. McNamara,R,-9.920948616600796,True,True,False
H0267,Budget and Appropriations,Derived from LIS bill description,"Robert S. Bloxom, Jr.",R,24.0,37.0,61.0,39.34426229508197,60.65573770491803,MIXED,"Robert S. Bloxom, Jr.",R,14.0,34.0,48.0,29.166666666666668,70.83333333333334,NO,Present both years,"Robert S. Bloxom, Jr.",R,-10.1775956284153,True,True,False
H0357,Insurance,Derived from LIS bill description,Will Davis,R,20.0,7.0,27.0,74.07407407407408,25.925925925925924,YES,Will Davis,R,26.0,15.0,41.0,63.41463414634146,36.58536585365854,MIXED,Present both years,Will Davis,R,-10.659439927732613,True,True,False
H0259,Transportation,Derived from LIS bill description,"Hyland F. ""Buddy"" Fowler, Jr.",R,32.0,14.0,46.0,69.56521739130434,30.434782608695656,YES,"Hyland F. ""Buddy"" Fowler, Jr.",R,47.0,33.0,80.0,58.75,41.25,MIXED,Present both years,"Hyland F. ""Buddy"" Fowler, Jr.",R,-10.815217391304344,True,True,False
H0056,Public Safety,Derived from LIS bill description,Terry G. Kilgore,R,13.0,6.0,19.0,68.42105263157895,31.57894736842105,YES,Terry G. Kilgore,R,23.0,17.0,40.0,57.49999999999999,42.5,MIXED,Present both years,Terry G. Kilgore,R,-10.921052631578952,True,True,False
H0267,Transportation,Derived from LIS bill description,"Robert S. Bloxom, Jr.",R,35.0,12.0,47.0,74.46808510638297,25.53191489361702,YES,"Robert S. Bloxom, Jr.",R,54.0,31.0,85.0,63.52941176470588,36.470588235294116,MIXED,Present both years,"Robert S. Bloxom, Jr.",R,-10.938673341677095,True,True,False
H0384,Housing,Derived from LIS bill description,Eric Phillips,R,12.0,22.0,34.0,35.294117647058826,64.70588235294117,MIXED,Eric Phillips,R,20.0,63.0,83.0,24.096385542168676,75.90361445783132,NO,Present both years,Eric Phillips,R,-11.19773210489015,True,True,False
H0377,Family and Children,Derived from LIS bill description,Delores Oates,R,31.0,10.0,41.0,75.60975609756098,24.390243902439025,YES,Delores Oates,R,34.0,19.0,53.0,64.15094339622641,35.84905660377358,MIXED,Present both years,Delores Oates,R,-11.458812701334566,True,True,False
H0357,Transportation,Derived from LIS bill description,Will Davis,R,42.0,16.0,58.0,72.41379310344827,27.586206896551722,YES,Will Davis,R,56.0,36.0,92.0,60.86956521739131,39.130434782608695,MIXED,Present both years,Will Davis,R,-11.544227886056959,True,True,False
H0321,Public Safety,Derived from LIS bill description,Chris S. Runion,R,11.0,5.0,16.0,68.75,31.25,YES,Chris S. Runion,R,20.0,15.0,35.0,57.14285714285714,42.857142857142854,MIXED,Present both years,Chris S. Runion,R,-11.607142857142861,True,True,False
H0308,Agriculture and Food,Derived from LIS bill description,Joseph P. McNamara,R,8.0,3.0,11.0,72.72727272727273,27.27272727272727,YES,Joseph P. McNamara,R,11.0,7.0,18.0,61.111111111111114,38.88888888888889,MIXED,Present both years,Joseph P. McNamara,R,-11.61616161616162,True,True,False
H0342,Labor and Employment,Derived from LIS bill description,Phillip A. Scott,R,29.0,51.0,80.0,36.25,63.74999999999999,MIXED,Phillip A. Scott,R,28.0,87.0,115.0,24.347826086956523,75.65217391304347,NO,Present both years,Phillip A. Scott,R,-11.902173913043477,True,True,False
H0357,Labor and Employment,Derived from LIS bill description,Will Davis,R,32.0,45.0,77.0,41.55844155844156,58.44155844155844,MIXED,Will Davis,R,34.0,81.0,115.0,29.565217391304348,70.43478260869566,NO,Present both years,Will Davis,R,-11.99322416713721,True,True,False
H0328,Courts and Civil Law,Derived from LIS bill description,Scott A. Wyatt,R,13.0,15.0,28.0,46.42857142857143,53.57142857142857,MIXED,Scott A. Wyatt,R,11.0,21.0,32.0,34.375,65.625,NO,Present both years,Scott A. Wyatt,R,-12.05357142857143,True,True,False
H0347,Public Safety,Derived from LIS bill description,"H. Otto Wachsmann, Jr.",R,10.0,3.0,13.0,76.92307692307693,23.076923076923077,YES,"H. Otto Wachsmann, Jr.",R,24.0,13.0,37.0,64.86486486486487,35.13513513513514,MIXED,Present both years,"H. Otto Wachsmann, Jr.",R,-12.058212058212064,True,True,False
H0335,Environment and Conservation,Derived from LIS bill description,Mike A. Cherry,R,11.0,15.0,26.0,42.30769230769231,57.692307692307686,MIXED,Mike A. Cherry,R,12.0,28.0,40.0,30.0,70.0,NO,Present both years,Mike A. Cherry,R,-12.307692307692307,True,True,False
H0124,Business and Commerce,Derived from LIS bill description,R. Lee Ware,R,23.0,11.0,34.0,67.64705882352942,32.35294117647059,YES,R. Lee Ware,R,32.0,26.0,58.0,55.172413793103445,44.827586206896555,MIXED,Present both years,R. Lee Ware,R,-12.474645030425975,True,True,False
H0253,Public Safety,Derived from LIS bill description,Terry L. Austin,R,18.0,6.0,24.0,75.0,25.0,YES,Terry L. Austin,R,25.0,15.0,40.0,62.5,37.5,MIXED,Present both years,Terry L. Austin,R,-12.5,True,True,False
H0231,Taxes and Revenue,Derived from LIS bill description,Tony O. Wilt,R,33.0,11.0,44.0,75.0,25.0,YES,Tony O. Wilt,R,23.0,14.0,37.0,62.16216216216216,37.83783783783784,MIXED,Present both years,Tony O. Wilt,R,-12.837837837837839,True,True,False
H0364,Courts and Civil Law,Derived from LIS bill description,Timothy P. Griffin,R,11.0,16.0,27.0,40.74074074074074,59.25925925925925,MIXED,Timothy P. Griffin,R,8.0,21.0,29.0,27.586206896551722,72.41379310344827,NO,Present both years,Timothy P. Griffin,R,-13.154533844189018,True,True,False
H0369,Transportation,Derived from LIS bill description,Hillary Pugh Kent,R,31.0,15.0,46.0,67.3913043478261,32.608695652173914,YES,Hillary Pugh Kent,R,45.0,38.0,83.0,54.21686746987952,45.78313253012048,MIXED,Present both years,Hillary Pugh Kent,R,-13.174436877946576,True,True,False
H0348,Taxes and Revenue,Derived from LIS bill description,Wren M. Williams,R,32.0,12.0,44.0,72.72727272727273,27.27272727272727,YES,Wren M. Williams,R,22.0,15.0,37.0,59.45945945945946,40.54054054054054,MIXED,Present both years,Wren M. Williams,R,-13.267813267813274,True,True,False
H0357,Public Safety,Derived from LIS bill description,Will Davis,R,11.0,4.0,15.0,73.33333333333333,26.666666666666668,YES,Will Davis,R,24.0,16.0,40.0,60.0,40.0,MIXED,Present both years,Will Davis,R,-13.333333333333329,True,True,False
H0347,Marriage and Domestic Relations,Derived from LIS bill description,"H. Otto Wachsmann, Jr.",R,7.0,3.0,10.0,70.0,30.0,YES,"H. Otto Wachsmann, Jr.",R,9.0,7.0,16.0,56.25,43.75,MIXED,Present both years,"H. Otto Wachsmann, Jr.",R,-13.75,True,True,False
H0325,Business and Commerce,Derived from LIS bill description,Wendell S. Walker,R,23.0,9.0,32.0,71.875,28.125,YES,Wendell S. Walker,R,29.0,21.0,50.0,57.99999999999999,42.0,MIXED,Present both years,Wendell S. Walker,R,-13.875000000000007,True,True,False
H0136,Business and Commerce,Derived from LIS bill description,"Thomas C. Wright, Jr.",R,20.0,8.0,28.0,71.42857142857143,28.57142857142857,YES,"Thomas C. Wright, Jr.",R,31.0,23.0,54.0,57.407407407407405,42.592592592592595,MIXED,Present both years,"Thomas C. Wright, Jr.",R,-14.021164021164026,True,True,False
H0308,Transportation,Derived from LIS bill description,Joseph P. McNamara,R,34.0,18.0,52.0,65.38461538461539,34.61538461538461,YES,Joseph P. McNamara,R,42.0,40.0,82.0,51.21951219512195,48.78048780487805,MIXED,Present both years,Joseph P. McNamara,R,-14.165103189493436,True,True,False
H0347,Environment and Conservation,Derived from LIS bill description,"H. Otto Wachsmann, Jr.",R,10.0,13.0,23.0,43.47826086956522,56.52173913043478,MIXED,"H. Otto Wachsmann, Jr.",R,11.0,27.0,38.0,28.947368421052634,71.05263157894737,NO,Present both years,"H. Otto Wachsmann, Jr.",R,-14.530892448512585,True,True,False
H0328,Business and Commerce,Derived from LIS bill description,Scott A. Wyatt,R,22.0,8.0,30.0,73.33333333333333,26.666666666666668,YES,Scott A. Wyatt,R,37.0,26.0,63.0,58.730158730158735,41.269841269841265,MIXED,Present both years,Scott A. Wyatt,R,-14.603174603174594,True,True,False
H0377,Business and Commerce,Derived from LIS bill description,Delores Oates,R,21.0,11.0,32.0,65.625,34.375,YES,Delores Oates,R,27.0,26.0,53.0,50.943396226415096,49.056603773584904,MIXED,Present both years,Delores Oates,R,-14.681603773584904,True,True,False
H0136,Family and Children,Derived from LIS bill description,"Thomas C. Wright, Jr.",R,28.0,10.0,38.0,73.68421052631578,26.31578947368421,YES,"Thomas C. Wright, Jr.",R,23.0,16.0,39.0,58.97435897435898,41.02564102564102,MIXED,Present both years,"Thomas C. Wright, Jr.",R,-14.709851551956802,True,True,False
H0231,Public Safety,Derived from LIS bill description,Tony O. Wilt,R,13.0,6.0,19.0,68.42105263157895,31.57894736842105,YES,Tony O. Wilt,R,22.0,19.0,41.0,53.65853658536586,46.34146341463415,MIXED,Present both years,Tony O. Wilt,R,-14.762516046213086,True,True,False
H0362,Family and Children,Derived from LIS bill description,"Thomas A. Garrett, Jr.",R,31.0,15.0,46.0,67.3913043478261,32.608695652173914,YES,"Thomas A. Garrett, Jr.",R,21.0,19.0,40.0,52.5,47.5,MIXED,Present both years,"Thomas A. Garrett, Jr.",R,-14.891304347826093,True,True,False
H0357,Elections and Voting,Derived from LIS bill description,Will Davis,R,17.0,31.0,48.0,35.41666666666667,64.58333333333334,MIXED,Will Davis,R,17.0,66.0,83.0,20.481927710843372,79.51807228915662,NO,Present both years,Will Davis,R,-14.934738955823299,True,True,False
H0056,Environment and Conservation,Derived from LIS bill description,Terry G. Kilgore,R,12.0,12.0,24.0,50.0,50.0,MIXED,Terry G. Kilgore,R,16.0,30.0,46.0,34.78260869565217,65.21739130434783,NO,Present both years,Terry G. Kilgore,R,-15.217391304347828,True,True,False
H0345,Transportation,Derived from LIS bill description,Anne Ferrell Tata,R,38.0,14.0,52.0,73.07692307692307,26.923076923076923,YES,Anne Ferrell Tata,R,48.0,35.0,83.0,57.831325301204814,42.168674698795186,MIXED,Present both years,Anne Ferrell Tata,R,-15.245597775718252,True,True,False
H0333,Courts and Civil Law,Derived from LIS bill description,Jason S. Ballard,R,27.0,12.0,39.0,69.23076923076923,30.76923076923077,YES,Jason S. Ballard,R,29.0,25.0,54.0,53.70370370370371,46.2962962962963,MIXED,Present both years,Jason S. Ballard,R,-15.527065527065517,True,True,False
H0247,Taxes and Revenue,Derived from LIS bill description,Michael J. Webert,R,27.0,14.0,41.0,65.85365853658537,34.146341463414636,YES,Michael J. Webert,R,19.0,19.0,38.0,50.0,50.0,MIXED,Present both years,Michael J. Webert,R,-15.853658536585371,True,True,False
H0321,Taxes and Revenue,Derived from LIS bill description,Chris S. Runion,R,60.0,23.0,83.0,72.28915662650603,27.710843373493976,YES,Chris S. Runion,R,37.0,29.0,66.0,56.060606060606055,43.93939393939394,MIXED,Present both years,Chris S. Runion,R,-16.228550565899972,True,True,False
H0267,Environment and Conservation,Derived from LIS bill description,"Robert S. Bloxom, Jr.",R,36.0,13.0,49.0,73.46938775510205,26.53061224489796,YES,"Robert S. Bloxom, Jr.",R,36.0,27.0,63.0,57.14285714285714,42.857142857142854,MIXED,Present both years,"Robert S. Bloxom, Jr.",R,-16.32653061224491,True,True,False
H0328,Agriculture and Food,Derived from LIS bill description,Scott A. Wyatt,R,8.0,2.0,10.0,80.0,20.0,YES,Scott A. Wyatt,R,14.0,8.0,22.0,63.63636363636363,36.36363636363637,MIXED,Present both years,Scott A. Wyatt,R,-16.363636363636367,True,True,False
H0342,Family and Children,Derived from LIS bill description,Phillip A. Scott,R,42.0,19.0,61.0,68.85245901639344,31.147540983606557,YES,Phillip A. Scott,R,32.0,29.0,61.0,52.459016393442624,47.540983606557376,MIXED,Present both years,Phillip A. Scott,R,-16.393442622950815,True,True,False
H0377,Environment and Conservation,Derived from LIS bill description,Delores Oates,R,9.0,15.0,24.0,37.5,62.5,MIXED,Delores Oates,R,8.0,30.0,38.0,21.052631578947366,78.94736842105263,NO,Present both years,Delores Oates,R,-16.447368421052634,True,True,False
H0259,Environment and Conservation,Derived from LIS bill description,"Hyland F. ""Buddy"" Fowler, Jr.",R,28.0,10.0,38.0,73.68421052631578,26.31578947368421,YES,"Hyland F. ""Buddy"" Fowler, Jr.",R,32.0,24.0,56.0,57.14285714285714,42.857142857142854,MIXED,Present both years,"Hyland F. ""Buddy"" Fowler, Jr.",R,-16.54135338345864,True,True,False
H0383,Family and Children,Derived from LIS bill description,Eric R. Zehr,R,36.0,17.0,53.0,67.9245283018868,32.075471698113205,YES,Eric R. Zehr,R,29.0,28.0,57.0,50.877192982456144,49.122807017543856,MIXED,Present both years,Eric R. Zehr,R,-17.04733531943065,True,True,False
H0350,Criminal Justice,Derived from LIS bill description,Ellen H. Campbell,R,48.0,23.0,71.0,67.6056338028169,32.3943661971831,YES,Ellen H. McLaughlin,R,47.0,46.0,93.0,50.53763440860215,49.46236559139785,MIXED,Present both years,Ellen H. McLaughlin,R,-17.067999394214745,True,True,False
H0056,Elections and Voting,Derived from LIS bill description,Terry G. Kilgore,R,20.0,31.0,51.0,39.21568627450981,60.78431372549019,MIXED,Terry G. Kilgore,R,19.0,67.0,86.0,22.093023255813954,77.90697674418605,NO,Present both years,Terry G. Kilgore,R,-17.122663018695853,True,True,False
H0362,Criminal Justice,Derived from LIS bill description,"Thomas A. Garrett, Jr.",R,32.0,30.0,62.0,51.61290322580645,48.38709677419355,MIXED,"Thomas A. Garrett, Jr.",R,25.0,48.0,73.0,34.24657534246575,65.75342465753424,NO,Present both years,"Thomas A. Garrett, Jr.",R,-17.366327883340695,True,True,False
H0328,Elections and Voting,Derived from LIS bill description,Scott A. Wyatt,R,24.0,37.0,61.0,39.34426229508197,60.65573770491803,MIXED,Scott A. Wyatt,R,21.0,75.0,96.0,21.875,78.125,NO,Present both years,Scott A. Wyatt,R,-17.46926229508197,True,True,False
H0342,Health and Healthcare,Derived from LIS bill description,Phillip A. Scott,R,100.0,26.0,126.0,79.36507936507937,20.634920634920633,YES,Phillip A. Scott,R,73.0,45.0,118.0,61.86440677966102,38.13559322033898,MIXED,Present both years,Phillip A. Scott,R,-17.50067258541835,True,True,False
H0242,Elections and Voting,Derived from LIS bill description,Israel D. O'Quinn,R,35.0,47.0,82.0,42.68292682926829,57.3170731707317,MIXED,Israel D. O'Quinn,R,34.0,102.0,136.0,25.0,75.0,NO,Present both years,Israel D. O'Quinn,R,-17.68292682926829,True,True,False
H0345,Environment and Conservation,Derived from LIS bill description,Anne Ferrell Tata,R,20.0,10.0,30.0,66.66666666666666,33.33333333333333,YES,Anne Ferrell Tata,R,21.0,22.0,43.0,48.837209302325576,51.162790697674424,MIXED,Present both years,Anne Ferrell Tata,R,-17.82945736434108,True,True,False
H0362,Business and Commerce,Derived from LIS bill description,"Thomas A. Garrett, Jr.",R,19.0,9.0,28.0,67.85714285714286,32.142857142857146,YES,"Thomas A. Garrett, Jr.",R,25.0,25.0,50.0,50.0,50.0,MIXED,Present both years,"Thomas A. Garrett, Jr.",R,-17.85714285714286,True,True,False
H0369,Business and Commerce,Derived from LIS bill description,Hillary Pugh Kent,R,23.0,9.0,32.0,71.875,28.125,YES,Hillary Pugh Kent,R,30.0,26.0,56.0,53.57142857142857,46.42857142857143,MIXED,Present both years,Hillary Pugh Kent,R,-18.30357142857143,True,True,False
H0350,Public Safety,Derived from LIS bill description,Ellen H. Campbell,R,13.0,3.0,16.0,81.25,18.75,YES,Ellen H. McLaughlin,R,22.0,13.0,35.0,62.857142857142854,37.142857142857146,MIXED,Present both years,Ellen H. McLaughlin,R,-18.392857142857146,True,True,False
H0247,Public Safety,Derived from LIS bill description,Michael J. Webert,R,13.0,5.0,18.0,72.22222222222221,27.77777777777778,YES,Michael J. Webert,R,22.0,19.0,41.0,53.65853658536586,46.34146341463415,MIXED,Present both years,Michael J. Webert,R,-18.563685636856356,True,True,False
H0238,Business and Commerce,Derived from LIS bill description,M. Keith Hodges,R,26.0,8.0,34.0,76.47058823529412,23.52941176470588,YES,M. Keith Hodges,R,35.0,26.0,61.0,57.377049180327866,42.62295081967213,MIXED,Present both years,M. Keith Hodges,R,-19.09353905496625,True,True,False
H0224,Public Safety,Derived from LIS bill description,James W. Morefield,R,13.0,4.0,17.0,76.47058823529412,23.52941176470588,YES,James W. Morefield,R,20.0,15.0,35.0,57.14285714285714,42.857142857142854,MIXED,Present both years,James W. Morefield,R,-19.327731092436977,True,True,False
H0136,Criminal Justice,Derived from LIS bill description,"Thomas C. Wright, Jr.",R,35.0,30.0,65.0,53.84615384615385,46.15384615384615,MIXED,"Thomas C. Wright, Jr.",R,25.0,48.0,73.0,34.24657534246575,65.75342465753424,NO,Present both years,"Thomas C. Wright, Jr.",R,-19.599578503688093,True,True,False
H0247,Environment and Conservation,Derived from LIS bill description,Michael J. Webert,R,23.0,19.0,42.0,54.761904761904766,45.23809523809524,MIXED,Michael J. Webert,R,21.0,39.0,60.0,35.0,65.0,NO,Present both years,Michael J. Webert,R,-19.761904761904766,True,True,False
H0333,Agriculture and Food,Derived from LIS bill description,Jason S. Ballard,R,9.0,2.0,11.0,81.81818181818183,18.181818181818183,YES,Jason S. Ballard,R,13.0,8.0,21.0,61.904761904761905,38.095238095238095,MIXED,Present both years,Jason S. Ballard,R,-19.913419913419922,True,True,False
H0384,Elections and Voting,Derived from LIS bill description,Eric Phillips,R,39.0,40.0,79.0,49.36708860759494,50.63291139240506,MIXED,Eric Phillips,R,37.0,89.0,126.0,29.365079365079367,70.63492063492063,NO,Present both years,Eric Phillips,R,-20.00200924251557,True,True,False
