member_id,MBR_NAME,party,Subject_Id,Subject_Name,subject_vote_events,eligible_subject_events,party_break_events,cross_party_events,cross_party_pct,party_break_pct
H0335,Mike A. Cherry,R,594,Child Care,2,2,0,0,0.0,0.0
H0335,Mike A. Cherry,R,597,Children,2,2,0,0,0.0,0.0
H0335,Mike A. Cherry,R,636,Congressional Districts,2,2,0,0,0.0,0.0
H0335,Mike A. Cherry,R,641,Continuing Education,2,2,0,0,0.0,0.0
H0335,Mike A. Cherry,R,721,Firearms,2,2,0,0,0.0,0.0
H0335,Mike A. Cherry,R,968,Professional and Occupational Regulation,2,2,0,0,0.0,0.0
H0335,Mike A. Cherry,R,990,Reapportionment,2,2,0,0,0.0,0.0
H0336,Nadarius E. Clark,D,1060,State Employees,4,2,0,0,0.0,0.0
H0336,Nadarius E. Clark,D,218,Health,3,2,0,0,0.0,0.0
H0336,Nadarius E. Clark,D,594,Child Care,2,2,0,0,0.0,0.0
H0336,Nadarius E. Clark,D,597,Children,3,2,0,0,0.0,0.0
H0336,Nadarius E. Clark,D,642,Contraceptives,3,2,0,0,0.0,0.0
H0336,Nadarius E. Clark,D,785,Human Rights,2,2,0,0,0.0,0.0
H0336,Nadarius E. Clark,D,856,Local Government and Officials,4,2,0,0,0.0,0.0
H0336,Nadarius E. Clark,D,871,Marriage,2,2,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,125,Courts Not of Record,2,2,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,445,Trade and Commerce,2,2,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,721,Firearms,2,2,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,785,Human Rights,2,2,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,871,Marriage,2,2,0,0,0.0,0.0
H0342,Phillip A. Scott,R,113,"Commissions, Boards, and Institutions Generally",2,2,0,0,0.0,0.0
H0342,Phillip A. Scott,R,1142,Wages,2,2,0,0,0.0,0.0
H0342,Phillip A. Scott,R,192,General Assembly,2,2,0,0,0.0,0.0
H0342,Phillip A. Scott,R,361,Public Service Companies,2,2,0,0,0.0,0.0
H0342,Phillip A. Scott,R,4,Administration of Government,2,2,0,0,0.0,0.0
H0342,Phillip A. Scott,R,445,Trade and Commerce,2,2,0,0,0.0,0.0
H0342,Phillip A. Scott,R,594,Child Care,2,2,2,0,0.0,100.0
H0342,Phillip A. Scott,R,597,Children,2,2,0,0,0.0,0.0
H0342,Phillip A. Scott,R,636,Congressional Districts,2,2,0,0,0.0,0.0
H0342,Phillip A. Scott,R,641,Continuing Education,2,2,0,0,0.0,0.0
H0342,Phillip A. Scott,R,721,Firearms,2,2,0,0,0.0,0.0
H0342,Phillip A. Scott,R,968,Professional and Occupational Regulation,2,2,0,0,0.0,0.0
H0342,Phillip A. Scott,R,990,Reapportionment,2,2,0,0,0.0,0.0
H0343,Briana D. Sewell,D,1160,Workforce,2,2,0,0,0.0,0.0
H0343,Briana D. Sewell,D,18042,Wind Energy,2,2,0,0,0.0,0.0
H0343,Briana D. Sewell,D,299,Motor Vehicles,2,2,0,0,0.0,0.0
H0343,Briana D. Sewell,D,361,Public Service Companies,2,2,0,0,0.0,0.0
H0343,Briana D. Sewell,D,4,Administration of Government,2,2,0,0,0.0,0.0
H0343,Briana D. Sewell,D,445,Trade and Commerce,2,2,0,0,0.0,0.0
H0343,Briana D. Sewell,D,597,Children,2,2,0,0,0.0,0.0
H0343,Briana D. Sewell,D,721,Firearms,2,2,0,0,0.0,0.0
H0343,Briana D. Sewell,D,785,Human Rights,2,2,0,0,0.0,0.0
H0343,Briana D. Sewell,D,871,Marriage,2,2,0,0,0.0,0.0
H0344,Irene Shin,D,113,"Commissions, Boards, and Institutions Generally",2,2,0,0,0.0,0.0
H0344,Irene Shin,D,641,Continuing Education,2,2,0,0,0.0,0.0
H0344,Irene Shin,D,968,Professional and Occupational Regulation,2,2,0,0,0.0,0.0
H0345,Anne Ferrell Tata,R,1142,Wages,2,2,0,0,0.0,0.0
H0345,Anne Ferrell Tata,R,361,Public Service Companies,2,2,0,0,0.0,0.0
H0345,Anne Ferrell Tata,R,4,Administration of Government,2,2,0,0,0.0,0.0
H0345,Anne Ferrell Tata,R,445,Trade and Commerce,2,2,0,0,0.0,0.0
H0345,Anne Ferrell Tata,R,594,Child Care,2,2,0,0,0.0,0.0
H0345,Anne Ferrell Tata,R,597,Children,2,2,0,0,0.0,0.0
H0345,Anne Ferrell Tata,R,721,Firearms,2,2,0,0,0.0,0.0
H0345,Anne Ferrell Tata,R,785,Human Rights,2,2,0,0,0.0,0.0
H0345,Anne Ferrell Tata,R,871,Marriage,2,2,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,113,"Commissions, Boards, and Institutions Generally",2,2,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,1142,Wages,2,2,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,192,General Assembly,2,2,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,361,Public Service Companies,2,2,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,445,Trade and Commerce,2,2,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,597,Children,2,2,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,636,Congressional Districts,2,2,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,641,Continuing Education,2,2,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,721,Firearms,2,2,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,968,Professional and Occupational Regulation,2,2,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,990,Reapportionment,2,2,0,0,0.0,0.0
H0348,Wren M. Williams,R,113,"Commissions, Boards, and Institutions Generally",2,2,0,0,0.0,0.0
H0348,Wren M. Williams,R,218,Health,3,2,0,0,0.0,0.0
H0348,Wren M. Williams,R,445,Trade and Commerce,2,2,0,0,0.0,0.0
H0348,Wren M. Williams,R,641,Continuing Education,2,2,0,0,0.0,0.0
H0348,Wren M. Williams,R,642,Contraceptives,3,2,0,0,0.0,0.0
H0348,Wren M. Williams,R,721,Firearms,2,2,0,0,0.0,0.0
H0348,Wren M. Williams,R,785,Human Rights,2,2,0,0,0.0,0.0
H0348,Wren M. Williams,R,871,Marriage,2,2,0,0,0.0,0.0
H0348,Wren M. Williams,R,968,Professional and Occupational Regulation,2,2,0,0,0.0,0.0
H0349,Jackie H. Glass,D,1142,Wages,2,2,0,0,0.0,0.0
H0349,Jackie H. Glass,D,192,General Assembly,2,2,0,0,0.0,0.0
H0349,Jackie H. Glass,D,299,Motor Vehicles,2,2,0,0,0.0,0.0
H0349,Jackie H. Glass,D,361,Public Service Companies,2,2,0,0,0.0,0.0
H0349,Jackie H. Glass,D,4,Administration of Government,2,2,0,0,0.0,0.0
H0349,Jackie H. Glass,D,445,Trade and Commerce,2,2,0,0,0.0,0.0
H0349,Jackie H. Glass,D,597,Children,2,2,0,0,0.0,0.0
H0349,Jackie H. Glass,D,636,Congressional Districts,2,2,0,0,0.0,0.0
H0349,Jackie H. Glass,D,721,Firearms,2,2,0,0,0.0,0.0
H0349,Jackie H. Glass,D,990,Reapportionment,2,2,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,1160,Workforce,2,2,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,18042,Wind Energy,2,2,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,361,Public Service Companies,2,2,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,445,Trade and Commerce,2,2,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,511,Affordable Housing,2,2,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,594,Child Care,2,2,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,597,Children,2,2,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,721,Firearms,2,2,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,785,Human Rights,2,2,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,871,Marriage,2,2,0,0,0.0,0.0
H0351,Holly M. Seibold,D,1142,Wages,2,2,0,0,0.0,0.0
H0351,Holly M. Seibold,D,14460,Alcoholic Beverage and Cannabis Control,2,2,0,0,0.0,0.0
H0351,Holly M. Seibold,D,27,Arts and Humanities,2,2,0,0,0.0,0.0
H0351,Holly M. Seibold,D,361,Public Service Companies,2,2,0,0,0.0,0.0
H0351,Holly M. Seibold,D,4,Administration of Government,2,2,0,0,0.0,0.0
H0351,Holly M. Seibold,D,445,Trade and Commerce,3,2,0,0,0.0,0.0
H0351,Holly M. Seibold,D,511,Affordable Housing,2,2,0,0,0.0,0.0
H0351,Holly M. Seibold,D,597,Children,2,2,0,0,0.0,0.0
H0351,Holly M. Seibold,D,721,Firearms,3,2,0,0,0.0,0.0
H0351,Holly M. Seibold,D,785,Human Rights,2,2,0,0,0.0,0.0
H0351,Holly M. Seibold,D,871,Marriage,2,2,0,0,0.0,0.0
H0353,Bonita G. Anthony,D,192,General Assembly,2,2,0,0,0.0,0.0
H0353,Bonita G. Anthony,D,299,Motor Vehicles,2,2,0,0,0.0,0.0
H0353,Bonita G. Anthony,D,445,Trade and Commerce,2,2,0,0,0.0,0.0
H0353,Bonita G. Anthony,D,636,Congressional Districts,2,2,0,0,0.0,0.0
H0353,Bonita G. Anthony,D,721,Firearms,2,2,0,0,0.0,0.0
