member_id,MBR_NAME,party,topic_name,classification,topic_status,comparable_topic_sample,robust_topic_sample,topic_vote_events_2025,topic_vote_events_2026,eligible_topic_events_2025,eligible_topic_events_2026,eligible_topic_event_change,cross_party_events_2025,cross_party_events_2026,cross_party_event_change,cross_party_pct_2025,cross_party_pct_2026,cross_party_pct_change,party_break_events_2025,party_break_events_2026,party_break_event_change,MBR_NAME_2025,MBR_NAME_2026,party_2025,party_2026
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Hyland F. ""Buddy"" Fowler, Jr.",,R
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Hyland F. ""Buddy"" Fowler, Jr.",,R
H0262,"James A. ""Jay"" Leftwich",R,Children,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"James A. ""Jay"" Leftwich",,R
H0262,"James A. ""Jay"" Leftwich",R,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"James A. ""Jay"" Leftwich",,R
H0262,"James A. ""Jay"" Leftwich",R,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"James A. ""Jay"" Leftwich",,R
H0262,"James A. ""Jay"" Leftwich",R,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"James A. ""Jay"" Leftwich",,R
H0262,"James A. ""Jay"" Leftwich",R,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"James A. ""Jay"" Leftwich",,R
H0262,"James A. ""Jay"" Leftwich",R,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"James A. ""Jay"" Leftwich",,R
H0264,Marcus B. Simon,D,Affordable Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Marcus B. Simon,,D
H0264,Marcus B. Simon,D,Children,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Marcus B. Simon,,D
H0264,Marcus B. Simon,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Marcus B. Simon,,D
H0264,Marcus B. Simon,D,Firearms,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Marcus B. Simon,,D
H0264,Marcus B. Simon,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Marcus B. Simon,,D
H0264,Marcus B. Simon,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Marcus B. Simon,,D
H0264,Marcus B. Simon,D,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Marcus B. Simon,,D
H0264,Marcus B. Simon,D,Trade and Commerce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Marcus B. Simon,,D
H0266,Sam Rasoul,D,Education,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Sam Rasoul,,D
H0266,Sam Rasoul,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Sam Rasoul,,D
H0266,Sam Rasoul,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Sam Rasoul,,D
H0266,Sam Rasoul,D,Firearms,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Sam Rasoul,,D
H0266,Sam Rasoul,D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Sam Rasoul,,D
H0266,Sam Rasoul,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Sam Rasoul,,D
H0266,Sam Rasoul,D,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Sam Rasoul,,D
H0266,Sam Rasoul,D,Trade and Commerce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Sam Rasoul,,D
H0267,"Robert S. Bloxom, Jr.",R,Affordable Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Robert S. Bloxom, Jr.",,R
H0267,"Robert S. Bloxom, Jr.",R,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Robert S. Bloxom, Jr.",,R
H0267,"Robert S. Bloxom, Jr.",R,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Robert S. Bloxom, Jr.",,R
H0267,"Robert S. Bloxom, Jr.",R,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Robert S. Bloxom, Jr.",,R
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Richard C. ""Rip"" Sullivan, Jr.",,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Richard C. ""Rip"" Sullivan, Jr.",,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Wind Energy,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Richard C. ""Rip"" Sullivan, Jr.",,D
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Workforce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Richard C. ""Rip"" Sullivan, Jr.",,D
H0281,Paul E. Krizek,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Paul E. Krizek,,D
H0281,Paul E. Krizek,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Paul E. Krizek,,D
H0281,Paul E. Krizek,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Paul E. Krizek,,D
H0281,Paul E. Krizek,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Paul E. Krizek,,D
H0281,Paul E. Krizek,D,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Paul E. Krizek,,D
H0284,"Marcia S. ""Cia"" Price",D,Affordable Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Marcia S. ""Cia"" Price",,D
H0284,"Marcia S. ""Cia"" Price",D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Marcia S. ""Cia"" Price",,D
H0284,"Marcia S. ""Cia"" Price",D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Marcia S. ""Cia"" Price",,D
H0284,"Marcia S. ""Cia"" Price",D,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Marcia S. ""Cia"" Price",,D
H0285,"C.E. Cliff Hayes, Jr.",D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"C.E. Cliff Hayes, Jr.",,D
H0285,"C.E. Cliff Hayes, Jr.",D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"C.E. Cliff Hayes, Jr.",,D
H0285,"C.E. Cliff Hayes, Jr.",D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"C.E. Cliff Hayes, Jr.",,D
H0285,"C.E. Cliff Hayes, Jr.",D,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"C.E. Cliff Hayes, Jr.",,D
H0294,Karrie K. Delaney,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Karrie K. Delaney,,D
H0294,Karrie K. Delaney,D,Courts Not of Record,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Karrie K. Delaney,,D
H0294,Karrie K. Delaney,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Karrie K. Delaney,,D
H0294,Karrie K. Delaney,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Karrie K. Delaney,,D
H0294,Karrie K. Delaney,D,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Karrie K. Delaney,,D
H0295,Kelly K. Convirs-Fowler,D,Administration of Government,Official LIS subject,2026 only,False,False,,4.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kelly K. Convirs-Fowler,,D
H0295,Kelly K. Convirs-Fowler,D,Children,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kelly K. Convirs-Fowler,,D
H0295,Kelly K. Convirs-Fowler,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kelly K. Convirs-Fowler,,D
H0295,Kelly K. Convirs-Fowler,D,Education,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kelly K. Convirs-Fowler,,D
H0295,Kelly K. Convirs-Fowler,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kelly K. Convirs-Fowler,,D
H0295,Kelly K. Convirs-Fowler,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kelly K. Convirs-Fowler,,D
H0295,Kelly K. Convirs-Fowler,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kelly K. Convirs-Fowler,,D
H0295,Kelly K. Convirs-Fowler,D,Public Service Companies,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kelly K. Convirs-Fowler,,D
H0295,Kelly K. Convirs-Fowler,D,Wages,Official LIS subject,2026 only,False,False,,4.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kelly K. Convirs-Fowler,,D
H0295,Kelly K. Convirs-Fowler,D,Wind Energy,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kelly K. Convirs-Fowler,,D
H0295,Kelly K. Convirs-Fowler,D,Workforce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kelly K. Convirs-Fowler,,D
H0297,Elizabeth R. Guzman,D,Affordable Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Elizabeth R. Guzman,,D
H0297,Elizabeth R. Guzman,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,1.0,,,Elizabeth R. Guzman,,D
H0297,Elizabeth R. Guzman,D,Education,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Elizabeth R. Guzman,,D
H0297,Elizabeth R. Guzman,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Elizabeth R. Guzman,,D
H0297,Elizabeth R. Guzman,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Elizabeth R. Guzman,,D
H0297,Elizabeth R. Guzman,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,1.0,,,Elizabeth R. Guzman,,D
H0297,Elizabeth R. Guzman,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Elizabeth R. Guzman,,D
H0297,Elizabeth R. Guzman,D,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Elizabeth R. Guzman,,D
H0301,David A. Reid,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,David A. Reid,,D
H0301,David A. Reid,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,David A. Reid,,D
H0301,David A. Reid,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,David A. Reid,,D
H0301,David A. Reid,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,David A. Reid,,D
H0301,David A. Reid,D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,David A. Reid,,D
H0301,David A. Reid,D,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,David A. Reid,,D
H0305,Kathy K.L. Tran,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kathy K.L. Tran,,D
H0305,Kathy K.L. Tran,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kathy K.L. Tran,,D
H0305,Kathy K.L. Tran,D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kathy K.L. Tran,,D
H0305,Kathy K.L. Tran,D,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kathy K.L. Tran,,D
H0308,Joseph P. McNamara,R,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Joseph P. McNamara,,R
H0308,Joseph P. McNamara,R,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Joseph P. McNamara,,R
H0308,Joseph P. McNamara,R,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Joseph P. McNamara,,R
H0308,Joseph P. McNamara,R,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Joseph P. McNamara,,R
H0308,Joseph P. McNamara,R,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Joseph P. McNamara,,R
H0308,Joseph P. McNamara,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Joseph P. McNamara,,R
H0308,Joseph P. McNamara,R,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Joseph P. McNamara,,R
H0311,Alex Q. Askew,D,Child Care,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Alex Q. Askew,,D
H0311,Alex Q. Askew,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Alex Q. Askew,,D
H0311,Alex Q. Askew,D,Education,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Alex Q. Askew,,D
H0311,Alex Q. Askew,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Alex Q. Askew,,D
H0311,Alex Q. Askew,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Alex Q. Askew,,D
H0311,Alex Q. Askew,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Alex Q. Askew,,D
H0311,Alex Q. Askew,D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Alex Q. Askew,,D
H0311,Alex Q. Askew,D,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Alex Q. Askew,,D
H0314,Joshua G. Cole,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Joshua G. Cole,,D
H0314,Joshua G. Cole,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Joshua G. Cole,,D
H0314,Joshua G. Cole,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Joshua G. Cole,,D
H0314,Joshua G. Cole,D,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Joshua G. Cole,,D
H0317,Dan I. Helmer,D,Children,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Dan I. Helmer,,D
H0317,Dan I. Helmer,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Dan I. Helmer,,D
H0317,Dan I. Helmer,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Dan I. Helmer,,D
H0317,Dan I. Helmer,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Dan I. Helmer,,D
H0317,Dan I. Helmer,D,Firearms,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Dan I. Helmer,,D
H0317,Dan I. Helmer,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Dan I. Helmer,,D
H0317,Dan I. Helmer,D,Trade and Commerce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Dan I. Helmer,,D
H0317,Dan I. Helmer,D,Wind Energy,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Dan I. Helmer,,D
H0317,Dan I. Helmer,D,Workforce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Dan I. Helmer,,D
H0321,Chris S. Runion,R,Children,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Chris S. Runion,,R
H0321,Chris S. Runion,R,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Chris S. Runion,,R
H0321,Chris S. Runion,R,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,1.0,,,Chris S. Runion,,R
H0321,Chris S. Runion,R,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,1.0,,,Chris S. Runion,,R
H0321,Chris S. Runion,R,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Chris S. Runion,,R
H0321,Chris S. Runion,R,Public Service Companies,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Chris S. Runion,,R
H0321,Chris S. Runion,R,Wind Energy,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,2.0,,,Chris S. Runion,,R
H0321,Chris S. Runion,R,Workforce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,2.0,,,Chris S. Runion,,R
H0322,Don Scott,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Don Scott,,D
H0322,Don Scott,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Don Scott,,D
H0322,Don Scott,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Don Scott,,D
H0322,Don Scott,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Don Scott,,D
H0322,Don Scott,D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Don Scott,,D
H0322,Don Scott,D,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Don Scott,,D
H0322,Don Scott,D,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Don Scott,,D
H0323,Shelly A. Simonds,D,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Shelly A. Simonds,,D
H0323,Shelly A. Simonds,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Shelly A. Simonds,,D
H0323,Shelly A. Simonds,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Shelly A. Simonds,,D
H0323,Shelly A. Simonds,D,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Shelly A. Simonds,,D
H0323,Shelly A. Simonds,D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Shelly A. Simonds,,D
H0323,Shelly A. Simonds,D,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Shelly A. Simonds,,D
H0325,Wendell S. Walker,R,Criminal Procedure,Official LIS subject,2026 only,False,False,,4.0,,3.0,,,0.0,,,0.0,,,0.0,,,Wendell S. Walker,,R
H0325,Wendell S. Walker,R,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Wendell S. Walker,,R
H0325,Wendell S. Walker,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Wendell S. Walker,,R
H0325,Wendell S. Walker,R,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Wendell S. Walker,,R
H0327,Rodney T. Willett,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Rodney T. Willett,,D
H0327,Rodney T. Willett,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Rodney T. Willett,,D
H0327,Rodney T. Willett,D,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Rodney T. Willett,,D
H0327,Rodney T. Willett,D,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Rodney T. Willett,,D
H0328,Scott A. Wyatt,R,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Scott A. Wyatt,,R
H0328,Scott A. Wyatt,R,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Scott A. Wyatt,,R
H0328,Scott A. Wyatt,R,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Scott A. Wyatt,,R
H0328,Scott A. Wyatt,R,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Scott A. Wyatt,,R
H0328,Scott A. Wyatt,R,Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Scott A. Wyatt,,R
H0328,Scott A. Wyatt,R,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Scott A. Wyatt,,R
H0329,Bill Wiley,R,Affordable Housing,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Bill Wiley,,R
H0329,Bill Wiley,R,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Bill Wiley,,R
H0329,Bill Wiley,R,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Bill Wiley,,R
H0329,Bill Wiley,R,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Bill Wiley,,R
H0329,Bill Wiley,R,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Bill Wiley,,R
H0329,Bill Wiley,R,Wages,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Bill Wiley,,R
H0333,Jason S. Ballard,R,Contraceptives,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Jason S. Ballard,,R
H0333,Jason S. Ballard,R,Health,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Jason S. Ballard,,R
H0333,Jason S. Ballard,R,Public Service Companies,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Jason S. Ballard,,R
H0333,Jason S. Ballard,R,Wind Energy,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Jason S. Ballard,,R
H0333,Jason S. Ballard,R,Workforce,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Jason S. Ballard,,R
H0335,Mike A. Cherry,R,Education,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Mike A. Cherry,,R
H0335,Mike A. Cherry,R,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Mike A. Cherry,,R
H0335,Mike A. Cherry,R,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Mike A. Cherry,,R
H0335,Mike A. Cherry,R,Local Government and Officials,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Mike A. Cherry,,R
H0335,Mike A. Cherry,R,State Employees,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Mike A. Cherry,,R
H0336,Nadarius E. Clark,D,Electronic Processes,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Nadarius E. Clark,,D
H0336,Nadarius E. Clark,D,Evidence,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Nadarius E. Clark,,D
H0336,Nadarius E. Clark,D,Wind Energy,Official LIS subject,2026 only,False,False,,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Nadarius E. Clark,,D
