year,vote_id,member_id,MBR_NAME,MBR_HOU,party,vote,own_party_position,other_party_position,broke_with_party,cross_party,Subject_Id,Subject_Name,eligible_cross_party
2026,2619842,H0321,Chris S. Runion,H,R,N,N,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0321,Chris S. Runion,H,R,N,N,Y,False,False,1282,Uncodified Legislation,True
2026,2619842,H0322,Don Scott,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0322,Don Scott,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0322,Don Scott,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0322,Don Scott,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0323,Shelly A. Simonds,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0323,Shelly A. Simonds,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0323,Shelly A. Simonds,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0323,Shelly A. Simonds,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0325,Wendell S. Walker,H,R,N,N,Y,False,False,4,Administration of Government,True
2026,2619842,H0325,Wendell S. Walker,H,R,N,N,Y,False,False,231,Housing,True
2026,2619842,H0325,Wendell S. Walker,H,R,N,N,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0325,Wendell S. Walker,H,R,N,N,Y,False,False,1282,Uncodified Legislation,True
2026,2619842,H0327,Rodney T. Willett,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0327,Rodney T. Willett,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0327,Rodney T. Willett,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0327,Rodney T. Willett,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0328,Scott A. Wyatt,H,R,N,N,Y,False,False,4,Administration of Government,True
2026,2619842,H0328,Scott A. Wyatt,H,R,N,N,Y,False,False,231,Housing,True
2026,2619842,H0328,Scott A. Wyatt,H,R,N,N,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0328,Scott A. Wyatt,H,R,N,N,Y,False,False,1282,Uncodified Legislation,True
2026,2619842,H0329,Bill Wiley,H,R,Y,N,Y,True,True,4,Administration of Government,True
2026,2619842,H0329,Bill Wiley,H,R,Y,N,Y,True,True,231,Housing,True
2026,2619842,H0329,Bill Wiley,H,R,Y,N,Y,True,True,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0329,Bill Wiley,H,R,Y,N,Y,True,True,1282,Uncodified Legislation,True
2026,2619842,H0333,Jason S. Ballard,H,R,Y,N,Y,True,True,4,Administration of Government,True
2026,2619842,H0333,Jason S. Ballard,H,R,Y,N,Y,True,True,231,Housing,True
2026,2619842,H0333,Jason S. Ballard,H,R,Y,N,Y,True,True,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0333,Jason S. Ballard,H,R,Y,N,Y,True,True,1282,Uncodified Legislation,True
2026,2619842,H0334,Elizabeth B. Bennett-Parker,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0334,Elizabeth B. Bennett-Parker,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0334,Elizabeth B. Bennett-Parker,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0334,Elizabeth B. Bennett-Parker,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0335,Mike A. Cherry,H,R,Y,N,Y,True,True,4,Administration of Government,True
2026,2619842,H0335,Mike A. Cherry,H,R,Y,N,Y,True,True,231,Housing,True
2026,2619842,H0335,Mike A. Cherry,H,R,Y,N,Y,True,True,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0335,Mike A. Cherry,H,R,Y,N,Y,True,True,1282,Uncodified Legislation,True
2026,2619842,H0336,Nadarius E. Clark,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0336,Nadarius E. Clark,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0336,Nadarius E. Clark,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0336,Nadarius E. Clark,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0340,Michelle Lopes Maldonado,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0340,Michelle Lopes Maldonado,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0340,Michelle Lopes Maldonado,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0340,Michelle Lopes Maldonado,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0342,Phillip A. Scott,H,R,N,N,Y,False,False,4,Administration of Government,True
2026,2619842,H0342,Phillip A. Scott,H,R,N,N,Y,False,False,231,Housing,True
2026,2619842,H0342,Phillip A. Scott,H,R,N,N,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0342,Phillip A. Scott,H,R,N,N,Y,False,False,1282,Uncodified Legislation,True
2026,2619842,H0343,Briana D. Sewell,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0343,Briana D. Sewell,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0343,Briana D. Sewell,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0343,Briana D. Sewell,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0344,Irene Shin,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0344,Irene Shin,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0344,Irene Shin,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0344,Irene Shin,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0345,Anne Ferrell Tata,H,R,N,N,Y,False,False,4,Administration of Government,True
2026,2619842,H0345,Anne Ferrell Tata,H,R,N,N,Y,False,False,231,Housing,True
2026,2619842,H0345,Anne Ferrell Tata,H,R,N,N,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0345,Anne Ferrell Tata,H,R,N,N,Y,False,False,1282,Uncodified Legislation,True
2026,2619842,H0347,"H. Otto Wachsmann, Jr.",H,R,Y,N,Y,True,True,4,Administration of Government,True
2026,2619842,H0347,"H. Otto Wachsmann, Jr.",H,R,Y,N,Y,True,True,231,Housing,True
2026,2619842,H0347,"H. Otto Wachsmann, Jr.",H,R,Y,N,Y,True,True,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0347,"H. Otto Wachsmann, Jr.",H,R,Y,N,Y,True,True,1282,Uncodified Legislation,True
2026,2619842,H0348,Wren M. Williams,H,R,X,N,Y,False,False,4,Administration of Government,False
2026,2619842,H0348,Wren M. Williams,H,R,X,N,Y,False,False,231,Housing,False
2026,2619842,H0348,Wren M. Williams,H,R,X,N,Y,False,False,428,"Study Commissions, Committees, and Reports",False
2026,2619842,H0348,Wren M. Williams,H,R,X,N,Y,False,False,1282,Uncodified Legislation,False
2026,2619842,H0349,Jackie H. Glass,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0349,Jackie H. Glass,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0349,Jackie H. Glass,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0349,Jackie H. Glass,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0350,Ellen H. McLaughlin,H,R,Y,N,Y,True,True,4,Administration of Government,True
2026,2619842,H0350,Ellen H. McLaughlin,H,R,Y,N,Y,True,True,231,Housing,True
2026,2619842,H0350,Ellen H. McLaughlin,H,R,Y,N,Y,True,True,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0350,Ellen H. McLaughlin,H,R,Y,N,Y,True,True,1282,Uncodified Legislation,True
2026,2619842,H0351,Holly M. Seibold,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0351,Holly M. Seibold,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0351,Holly M. Seibold,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0351,Holly M. Seibold,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0353,Bonita G. Anthony,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0353,Bonita G. Anthony,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0353,Bonita G. Anthony,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0353,Bonita G. Anthony,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0354,Katrina Callsen,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0354,Katrina Callsen,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0354,Katrina Callsen,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0354,Katrina Callsen,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0355,Laura Jane Cohen,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0355,Laura Jane Cohen,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0355,Laura Jane Cohen,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0355,Laura Jane Cohen,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0356,Rae Cousins,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0356,Rae Cousins,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0356,Rae Cousins,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0356,Rae Cousins,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0357,Will Davis,H,R,Y,N,Y,True,True,4,Administration of Government,True
2026,2619842,H0357,Will Davis,H,R,Y,N,Y,True,True,231,Housing,True
2026,2619842,H0357,Will Davis,H,R,Y,N,Y,True,True,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0357,Will Davis,H,R,Y,N,Y,True,True,1282,Uncodified Legislation,True
2026,2619842,H0360,Michael B. Feggans,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0360,Michael B. Feggans,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0360,Michael B. Feggans,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0360,Michael B. Feggans,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0361,Debra D. Gardner,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0361,Debra D. Gardner,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0361,Debra D. Gardner,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0361,Debra D. Gardner,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0362,"Thomas A. Garrett, Jr.",H,R,N,N,Y,False,False,4,Administration of Government,True
2026,2619842,H0362,"Thomas A. Garrett, Jr.",H,R,N,N,Y,False,False,231,Housing,True
2026,2619842,H0362,"Thomas A. Garrett, Jr.",H,R,N,N,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0362,"Thomas A. Garrett, Jr.",H,R,N,N,Y,False,False,1282,Uncodified Legislation,True
2026,2619842,H0364,Timothy P. Griffin,H,R,N,N,Y,False,False,4,Administration of Government,True
2026,2619842,H0364,Timothy P. Griffin,H,R,N,N,Y,False,False,231,Housing,True
2026,2619842,H0364,Timothy P. Griffin,H,R,N,N,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0364,Timothy P. Griffin,H,R,N,N,Y,False,False,1282,Uncodified Legislation,True
2026,2619842,H0365,"Rozia A. Henson, Jr.",H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0365,"Rozia A. Henson, Jr.",H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0365,"Rozia A. Henson, Jr.",H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0365,"Rozia A. Henson, Jr.",H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0366,Phil M. Hernandez,H,D,X,Y,N,False,False,4,Administration of Government,False
2026,2619842,H0366,Phil M. Hernandez,H,D,X,Y,N,False,False,231,Housing,False
2026,2619842,H0366,Phil M. Hernandez,H,D,X,Y,N,False,False,428,"Study Commissions, Committees, and Reports",False
2026,2619842,H0366,Phil M. Hernandez,H,D,X,Y,N,False,False,1282,Uncodified Legislation,False
2026,2619842,H0369,Hillary Pugh Kent,H,R,N,N,Y,False,False,4,Administration of Government,True
2026,2619842,H0369,Hillary Pugh Kent,H,R,N,N,Y,False,False,231,Housing,True
2026,2619842,H0369,Hillary Pugh Kent,H,R,N,N,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0369,Hillary Pugh Kent,H,R,N,N,Y,False,False,1282,Uncodified Legislation,True
2026,2619842,H0370,Karen Keys-Gamarra,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0370,Karen Keys-Gamarra,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0370,Karen Keys-Gamarra,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0370,Karen Keys-Gamarra,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0371,Amy J. Laufer,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0371,Amy J. Laufer,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0371,Amy J. Laufer,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0371,Amy J. Laufer,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0372,Destiny LeVere Bolling,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0372,Destiny LeVere Bolling,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0372,Destiny LeVere Bolling,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0372,Destiny LeVere Bolling,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0374,Marty Martinez,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0374,Marty Martinez,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0374,Marty Martinez,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0374,Marty Martinez,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0375,Adele Y. McClure,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0375,Adele Y. McClure,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0375,Adele Y. McClure,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0375,Adele Y. McClure,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0377,Delores Oates,H,R,N,N,Y,False,False,4,Administration of Government,True
2026,2619842,H0377,Delores Oates,H,R,N,N,Y,False,False,231,Housing,True
2026,2619842,H0377,Delores Oates,H,R,N,N,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0377,Delores Oates,H,R,N,N,Y,False,False,1282,Uncodified Legislation,True
2026,2619842,H0380,Atoosa R. Reaser,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0380,Atoosa R. Reaser,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0380,Atoosa R. Reaser,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0380,Atoosa R. Reaser,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0382,Joshua E. Thomas,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0382,Joshua E. Thomas,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0382,Joshua E. Thomas,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0382,Joshua E. Thomas,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0383,Eric R. Zehr,H,R,N,N,Y,False,False,4,Administration of Government,True
2026,2619842,H0383,Eric R. Zehr,H,R,N,N,Y,False,False,231,Housing,True
2026,2619842,H0383,Eric R. Zehr,H,R,N,N,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0383,Eric R. Zehr,H,R,N,N,Y,False,False,1282,Uncodified Legislation,True
2026,2619842,H0384,Eric Phillips,H,R,Y,N,Y,True,True,4,Administration of Government,True
2026,2619842,H0384,Eric Phillips,H,R,Y,N,Y,True,True,231,Housing,True
2026,2619842,H0384,Eric Phillips,H,R,Y,N,Y,True,True,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0384,Eric Phillips,H,R,Y,N,Y,True,True,1282,Uncodified Legislation,True
2026,2619842,H0385,JJ Singh,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0385,JJ Singh,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0385,JJ Singh,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0385,JJ Singh,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0386,Jessica L. Anderson,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0386,Jessica L. Anderson,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0386,Jessica L. Anderson,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0386,Jessica L. Anderson,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0387,"Karen R. ""Kacey"" Carnegie",H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0387,"Karen R. ""Kacey"" Carnegie",H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0387,"Karen R. ""Kacey"" Carnegie",H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0387,"Karen R. ""Kacey"" Carnegie",H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0388,Stacey Annie Carroll,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0388,Stacey Annie Carroll,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0388,Stacey Annie Carroll,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0388,Stacey Annie Carroll,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0389,Nicole Cole,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0389,Nicole Cole,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0389,Nicole Cole,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0389,Nicole Cole,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0390,Mitchell Cornett,H,R,N,N,Y,False,False,4,Administration of Government,True
2026,2619842,H0390,Mitchell Cornett,H,R,N,N,Y,False,False,231,Housing,True
2026,2619842,H0390,Mitchell Cornett,H,R,N,N,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0390,Mitchell Cornett,H,R,N,N,Y,False,False,1282,Uncodified Legislation,True
2026,2619842,H0391,Lindsey Dougherty,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0391,Lindsey Dougherty,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0391,Lindsey Dougherty,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0391,Lindsey Dougherty,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0392,Mark C. Downey,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0392,Mark C. Downey,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0392,Mark C. Downey,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0392,Mark C. Downey,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0393,Lily V. Franklin,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0393,Lily V. Franklin,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0393,Lily V. Franklin,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0393,Lily V. Franklin,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0394,Karen Hamilton,H,R,N,N,Y,False,False,4,Administration of Government,True
2026,2619842,H0394,Karen Hamilton,H,R,N,N,Y,False,False,231,Housing,True
2026,2619842,H0394,Karen Hamilton,H,R,N,N,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0394,Karen Hamilton,H,R,N,N,Y,False,False,1282,Uncodified Legislation,True
2026,2619842,H0395,John Chilton McAuliff,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0395,John Chilton McAuliff,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0395,John Chilton McAuliff,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0395,John Chilton McAuliff,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0396,Leslie Chambers Mehta,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0396,Leslie Chambers Mehta,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0396,Leslie Chambers Mehta,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0396,Leslie Chambers Mehta,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0397,May Nivar,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0397,May Nivar,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0397,May Nivar,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0397,May Nivar,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0398,Justin Pence,H,R,N,N,Y,False,False,4,Administration of Government,True
2026,2619842,H0398,Justin Pence,H,R,N,N,Y,False,False,231,Housing,True
2026,2619842,H0398,Justin Pence,H,R,N,N,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0398,Justin Pence,H,R,N,N,Y,False,False,1282,Uncodified Legislation,True
2026,2619842,H0399,Kimberly Pope Adams,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0399,Kimberly Pope Adams,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0399,Kimberly Pope Adams,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0399,Kimberly Pope Adams,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0400,Virgil Thornton,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0400,Virgil Thornton,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0400,Virgil Thornton,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0400,Virgil Thornton,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0401,Madison Whittle,H,R,Y,N,Y,True,True,4,Administration of Government,True
2026,2619842,H0401,Madison Whittle,H,R,Y,N,Y,True,True,231,Housing,True
2026,2619842,H0401,Madison Whittle,H,R,Y,N,Y,True,True,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0401,Madison Whittle,H,R,Y,N,Y,True,True,1282,Uncodified Legislation,True
2026,2619842,H0402,Charlie Schmidt,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0402,Charlie Schmidt,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0402,Charlie Schmidt,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0402,Charlie Schmidt,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0403,Gretchen M. Bulova,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0403,Gretchen M. Bulova,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0403,Gretchen M. Bulova,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0403,Gretchen M. Bulova,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0404,Margaret A. Franklin,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0404,Margaret A. Franklin,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0404,Margaret A. Franklin,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0404,Margaret A. Franklin,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,2619842,H0405,Garrett McGuire,H,D,Y,Y,N,False,False,4,Administration of Government,True
2026,2619842,H0405,Garrett McGuire,H,D,Y,Y,N,False,False,231,Housing,True
2026,2619842,H0405,Garrett McGuire,H,D,Y,Y,N,False,False,428,"Study Commissions, Committees, and Reports",True
2026,2619842,H0405,Garrett McGuire,H,D,Y,Y,N,False,False,1282,Uncodified Legislation,True
2026,H14003V2610049,H0056,Terry G. Kilgore,H,R,Y,Y,Y,False,False,4,Administration of Government,True
2026,H14003V2610049,H0056,Terry G. Kilgore,H,R,Y,Y,Y,False,False,231,Housing,True
2026,H14003V2610049,H0056,Terry G. Kilgore,H,R,Y,Y,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,H14003V2610049,H0056,Terry G. Kilgore,H,R,Y,Y,Y,False,False,1282,Uncodified Legislation,True
2026,H14003V2610049,H0231,Tony O. Wilt,H,R,N,Y,Y,True,False,4,Administration of Government,True
2026,H14003V2610049,H0231,Tony O. Wilt,H,R,N,Y,Y,True,False,231,Housing,True
2026,H14003V2610049,H0231,Tony O. Wilt,H,R,N,Y,Y,True,False,428,"Study Commissions, Committees, and Reports",True
2026,H14003V2610049,H0231,Tony O. Wilt,H,R,N,Y,Y,True,False,1282,Uncodified Legislation,True
2026,H14003V2610049,H0269,"Richard C. ""Rip"" Sullivan, Jr.",H,D,Y,Y,Y,False,False,4,Administration of Government,True
2026,H14003V2610049,H0269,"Richard C. ""Rip"" Sullivan, Jr.",H,D,Y,Y,Y,False,False,231,Housing,True
2026,H14003V2610049,H0269,"Richard C. ""Rip"" Sullivan, Jr.",H,D,Y,Y,Y,False,False,428,"Study Commissions, Committees, and Reports",True
2026,H14003V2610049,H0269,"Richard C. ""Rip"" Sullivan, Jr.",H,D,Y,Y,Y,False,False,1282,Uncodified Legislation,True
2026,H14003V2610049,H0336,Nadarius E. Clark,H,D,Y,Y,Y,False,False,4,Administration of Government,True
2026,H14003V2610049,H0336,Nadarius E. Clark,H,D,Y,Y,Y,False,False,231,Housing,True
2026,H14003V2610049,H0336,Nadarius E. Clark,H,D,Y,Y,Y,False,False,428,"Study Commissions, Committees, and Reports",True
